Date,AwayTeam,HomeTeam,temperature,windSpeed,windDirection,precipitation
06-06-2018,Kansas City Royals,Los Angeles Angels,69,9,from Right to Left,Sunny
18-06-2018,Arizona Diamondbacks,Los Angeles Angels,70,6,out to Centerfield,Sunny
19-06-2018,Arizona Diamondbacks,Los Angeles Angels,71,10,out to Centerfield,Sunny
21-06-2018,Toronto Blue Jays,Los Angeles Angels,72,8,out to Centerfield,Sunny
22-06-2018,Toronto Blue Jays,Los Angeles Angels,77,9,out to Centerfield,Sunny
23-06-2018,Toronto Blue Jays,Los Angeles Angels,68,11,from Right to Left,Cloudy
24-06-2018,Toronto Blue Jays,Los Angeles Angels,75,7,out to Centerfield,Sunny
06-07-2018,Los Angeles Dodgers,Los Angeles Angels,108,7,out to Rightfield,Sunny
07-07-2018,Los Angeles Dodgers,Los Angeles Angels,100,7,out to Rightfield.,
08-07-2018,Los Angeles Dodgers,Los Angeles Angels,87,8,out to Rightfield,Sunny
10-07-2018,Seattle Mariners,Los Angeles Angels,80,9,out to Centerfield,Sunny
11-07-2018,Seattle Mariners,Los Angeles Angels,79,4,out to Centerfield,Cloudy
12-07-2018,Seattle Mariners,Los Angeles Angels,80,6,out to Centerfield,Sunny
20-07-2018,Houston Astros,Los Angeles Angels,79,9,out to Centerfield,Sunny
21-07-2018,Houston Astros,Los Angeles Angels,87,8,out to Centerfield,Cloudy
22-07-2018,Houston Astros,Los Angeles Angels,87,8,from Right to Left,Sunny
23-07-2018,Chicago White Sox,Los Angeles Angels,88,9,from Right to Left,Sunny
24-07-2018,Chicago White Sox,Los Angeles Angels,85,8,out to Centerfield,Sunny
25-07-2018,Chicago White Sox,Los Angeles Angels,81,8,out to Centerfield,Sunny
26-07-2018,Chicago White Sox,Los Angeles Angels,84,12,from Right to Left,Sunny
27-07-2018,Seattle Mariners,Los Angeles Angels,84,10,out to Centerfield,Sunny
28-07-2018,Seattle Mariners,Los Angeles Angels,79,9,out to Centerfield,Sunny
29-07-2018,Seattle Mariners,Los Angeles Angels,92,6,from Right to Left,Cloudy
06-08-2018,Detroit Tigers,Los Angeles Angels,92,6,out to Centerfield,Sunny
07-08-2018,Detroit Tigers,Los Angeles Angels,88,8,out to Centerfield,Sunny
08-08-2018,Detroit Tigers,Los Angeles Angels,94,7,out to Centerfield,Sunny
10-08-2018,Oakland Athletics,Los Angeles Angels,84,8,from Right to Left,Cloudy
11-08-2018,Oakland Athletics,Los Angeles Angels,87,8,out to Rightfield,Sunny
12-08-2018,Oakland Athletics,Los Angeles Angels,86,9,out to Centerfield,Sunny
24-08-2018,Houston Astros,Los Angeles Angels,76,8,from Right to Left,Cloudy
25-08-2018,Houston Astros,Los Angeles Angels,79,8,out to Centerfield,Sunny
26-08-2018,Houston Astros,Los Angeles Angels,80,6,out to Centerfield,Sunny
27-08-2018,Colorado Rockies,Los Angeles Angels,76,8,out to Rightfield,Sunny
28-08-2018,Colorado Rockies,Los Angeles Angels,76,6,from Right to Left.,
10-09-2018,Texas Rangers,Los Angeles Angels,73,9,out to Centerfield,Sunny
11-09-2018,Texas Rangers,Los Angeles Angels,72,8,from Right to Left,Sunny
12-09-2018,Texas Rangers,Los Angeles Angels,76,7,from Right to Left,Sunny
13-09-2018,Seattle Mariners,Los Angeles Angels,81,6,out to Rightfield,Sunny
14-09-2018,Seattle Mariners,Los Angeles Angels,84,7,out to Rightfield,Sunny
15-09-2018,Seattle Mariners,Los Angeles Angels,83,7,from Right to Left,Sunny
16-09-2018,Seattle Mariners,Los Angeles Angels,83,8,from Right to Left,Sunny
24-09-2018,Texas Rangers,Los Angeles Angels,68,8,out to Centerfield,Sunny
25-09-2018,Texas Rangers,Los Angeles Angels,70,5,from Right to Left,Sunny
26-09-2018,Texas Rangers,Los Angeles Angels,72,7,from Right to Left,Cloudy
28-09-2018,Oakland Athletics,Los Angeles Angels,70,7,out to Centerfield,Sunny
29-09-2018,Oakland Athletics,Los Angeles Angels,73,8,out to Centerfield,Sunny
30-09-2018,Oakland Athletics,Los Angeles Angels,80,4,out to Centerfield,Sunny
29-03-2018,Colorado Rockies,Arizona Diamondbacks,82,0,NoWind,Sunny
30-03-2018,Colorado Rockies,Arizona Diamondbacks,86,6,out to Centerfield,Cloudy
31-03-2018,Colorado Rockies,Arizona Diamondbacks,90,8,in unknown direction,Cloudy
02-04-2018,Los Angeles Dodgers,Arizona Diamondbacks,86,5,out to Centerfield,Sunny
03-04-2018,Los Angeles Dodgers,Arizona Diamondbacks,83,4,from Left to Right,Cloudy
04-04-2018,Los Angeles Dodgers,Arizona Diamondbacks,74,0,NoWind,InDome
17-04-2018,San Francisco Giants,Arizona Diamondbacks,74,8,out to Rightfield,Sunny
18-04-2018,San Francisco Giants,Arizona Diamondbacks,81,7,in from Leftfield,Sunny
19-04-2018,San Francisco Giants,Arizona Diamondbacks,75,0,NoWind,InDome
20-04-2018,San Diego Padres,Arizona Diamondbacks,77,9,out to Leftfield,Sunny
21-04-2018,San Diego Padres,Arizona Diamondbacks,78,0,NoWind,InDome
22-04-2018,San Diego Padres,Arizona Diamondbacks,75,0,NoWind,InDome
30-04-2018,Los Angeles Dodgers,Arizona Diamondbacks,82,15,from Left to Right.,
01-05-2018,Los Angeles Dodgers,Arizona Diamondbacks,75,7,from Left to Right.,
02-05-2018,Los Angeles Dodgers,Arizona Diamondbacks,74,7,from Left to Right,Sunny
03-05-2018,Los Angeles Dodgers,Arizona Diamondbacks,74,3,from Left to Right,Sunny
04-05-2018,Houston Astros,Arizona Diamondbacks,95,5,in unknown direction,Sunny
05-05-2018,Houston Astros,Arizona Diamondbacks,77,0,NoWind,InDome
06-05-2018,Houston Astros,Arizona Diamondbacks,73,0,NoWind,InDome
10-05-2018,Washington Nationals,Arizona Diamondbacks,78,0,NoWind,InDome
11-05-2018,Washington Nationals,Arizona Diamondbacks,78,0,NoWind,InDome
12-05-2018,Washington Nationals,Arizona Diamondbacks,74,0,NoWind,InDome
13-05-2018,Washington Nationals,Arizona Diamondbacks,75,0,NoWind,InDome
14-05-2018,Milwaukee Brewers,Arizona Diamondbacks,94,9,from Left to Right,Sunny
15-05-2018,Milwaukee Brewers,Arizona Diamondbacks,94,7,from Left to Right,Sunny
16-05-2018,Milwaukee Brewers,Arizona Diamondbacks,73,0,NoWind,InDome
28-05-2018,Cincinnati Reds,Arizona Diamondbacks,75,0,NoWind,InDome
29-05-2018,Cincinnati Reds,Arizona Diamondbacks,78,0,NoWind,InDome
30-05-2018,Cincinnati Reds,Arizona Diamondbacks,75,0,NoWind,InDome
01-06-2018,Miami Marlins,Arizona Diamondbacks,89,8,from Left to Right,Sunny
02-06-2018,Miami Marlins,Arizona Diamondbacks,78,0,NoWind,InDome
03-06-2018,Miami Marlins,Arizona Diamondbacks,76,0,NoWind,InDome
11-06-2018,Pittsburgh Pirates,Arizona Diamondbacks,81,0,NoWind,InDome
12-06-2018,Pittsburgh Pirates,Arizona Diamondbacks,81,0,NoWind,InDome
13-06-2018,Pittsburgh Pirates,Arizona Diamondbacks,77,0,NoWind,InDome
14-06-2018,New York Mets,Arizona Diamondbacks,80,0,NoWind,InDome
15-06-2018,New York Mets,Arizona Diamondbacks,77,0,NoWind,InDome
16-06-2018,New York Mets,Arizona Diamondbacks,75,0,NoWind,InDome
17-06-2018,New York Mets,Arizona Diamondbacks,75,0,NoWind,InDome
29-06-2018,San Francisco Giants,Arizona Diamondbacks,81,0,NoWind,InDome
30-06-2018,San Francisco Giants,Arizona Diamondbacks,81,0,NoWind,InDome
01-07-2018,San Francisco Giants,Arizona Diamondbacks,76,0,NoWind,InDome
02-07-2018,St. Louis Cardinals,Arizona Diamondbacks,79,0,NoWind,InDome
03-07-2018,St. Louis Cardinals,Arizona Diamondbacks,81,0,NoWind,InDome
04-07-2018,St. Louis Cardinals,Arizona Diamondbacks,81,0,NoWind,InDome
05-07-2018,San Diego Padres,Arizona Diamondbacks,80,0,NoWind,InDome
06-07-2018,San Diego Padres,Arizona Diamondbacks,81,0,NoWind,InDome
07-07-2018,San Diego Padres,Arizona Diamondbacks,82,0,NoWind,InDome
08-07-2018,San Diego Padres,Arizona Diamondbacks,79,0,NoWind,InDome
20-07-2018,Colorado Rockies,Arizona Diamondbacks,82,0,NoWind,InDome
21-07-2018,Colorado Rockies,Arizona Diamondbacks,80,0,NoWind,InDome
22-07-2018,Colorado Rockies,Arizona Diamondbacks,78,0,NoWind,InDome
30-07-2018,Texas Rangers,Arizona Diamondbacks,83,0,NoWind,InDome
31-07-2018,Texas Rangers,Arizona Diamondbacks,81,0,NoWind,InDome
02-08-2018,San Francisco Giants,Arizona Diamondbacks,83,0,NoWind,InDome
03-08-2018,San Francisco Giants,Arizona Diamondbacks,81,0,NoWind,InDome
04-08-2018,San Francisco Giants,Arizona Diamondbacks,80,0,NoWind,InDome
05-08-2018,San Francisco Giants,Arizona Diamondbacks,78,0,NoWind,InDome
06-08-2018,Philadelphia Phillies,Arizona Diamondbacks,80,0,NoWind,InDome
07-08-2018,Philadelphia Phillies,Arizona Diamondbacks,81,0,NoWind,InDome
08-08-2018,Philadelphia Phillies,Arizona Diamondbacks,77,0,NoWind,InDome
21-08-2018,Los Angeles Angels,Arizona Diamondbacks,81,0,NoWind,InDome
22-08-2018,Los Angeles Angels,Arizona Diamondbacks,79,0,NoWind,InDome
24-08-2018,Seattle Mariners,Arizona Diamondbacks,80,0,NoWind,InDome
25-08-2018,Seattle Mariners,Arizona Diamondbacks,78,0,NoWind,InDome
26-08-2018,Seattle Mariners,Arizona Diamondbacks,77,0,NoWind,InDome
03-09-2018,San Diego Padres,Arizona Diamondbacks,78,0,NoWind,InDome
04-09-2018,San Diego Padres,Arizona Diamondbacks,78,0,NoWind,InDome
06-09-2018,Atlanta Braves,Arizona Diamondbacks,79,0,NoWind,InDome
07-09-2018,Atlanta Braves,Arizona Diamondbacks,79,0,NoWind,InDome
08-09-2018,Atlanta Braves,Arizona Diamondbacks,79,0,NoWind,InDome
09-09-2018,Atlanta Braves,Arizona Diamondbacks,76,0,NoWind,InDome
17-09-2018,Chicago Cubs,Arizona Diamondbacks,80,0,NoWind,InDome
18-09-2018,Chicago Cubs,Arizona Diamondbacks,78,0,NoWind,InDome
19-09-2018,Chicago Cubs,Arizona Diamondbacks,76,0,NoWind,InDome
21-09-2018,Colorado Rockies,Arizona Diamondbacks,95,4,in unknown direction,Sunny
22-09-2018,Colorado Rockies,Arizona Diamondbacks,77,0,NoWind,InDome
23-09-2018,Colorado Rockies,Arizona Diamondbacks,75,0,NoWind,InDome
24-09-2018,Los Angeles Dodgers,Arizona Diamondbacks,96,7,from Left to Right,Cloudy
25-09-2018,Los Angeles Dodgers,Arizona Diamondbacks,95,6,out to Rightfield,Sunny
26-09-2018,Los Angeles Dodgers,Arizona Diamondbacks,95,5,from Left to Right,Sunny
29-03-2018,Philadelphia Phillies,Atlanta Braves,74,16,from Left to Right.,
30-03-2018,Philadelphia Phillies,Atlanta Braves,60,14,from Right to Left,Cloudy
31-03-2018,Philadelphia Phillies,Atlanta Braves,67,6,from Left to Right,Cloudy
02-04-2018,Washington Nationals,Atlanta Braves,77,9,in from Rightfield,Cloudy
03-04-2018,Washington Nationals,Atlanta Braves,78,13,from Right to Left.,
04-04-2018,Washington Nationals,Atlanta Braves,53,15,out to Leftfield,Cloudy
16-04-2018,Philadelphia Phillies,Atlanta Braves,49,17,in from Rightfield,Sunny
17-04-2018,Philadelphia Phillies,Atlanta Braves,73,15,from Right to Left,Sunny
18-04-2018,Philadelphia Phillies,Atlanta Braves,77,11,from Right to Left,Sunny
19-04-2018,New York Mets,Atlanta Braves,56,13,in from Rightfield,Sunny
20-04-2018,New York Mets,Atlanta Braves,66,5,in from Leftfield,Sunny
21-04-2018,New York Mets,Atlanta Braves,69,9,from Left to Right,Cloudy
04-05-2018,San Francisco Giants,Atlanta Braves,82,2,from Right to Left,Cloudy
05-05-2018,San Francisco Giants,Atlanta Braves,75,6,in from Rightfield.,
06-05-2018,San Francisco Giants,Atlanta Braves,74,11,in unknown direction,Sunny
15-05-2018,Chicago Cubs,Atlanta Braves,77,7,from Left to Right.,
16-05-2018,Chicago Cubs,Atlanta Braves,74,6,from Left to Right,Cloudy
18-05-2018,Miami Marlins,Atlanta Braves,76,11,in from Leftfield,Cloudy
19-05-2018,Miami Marlins,Atlanta Braves,86,3,from Right to Left,Cloudy
20-05-2018,Miami Marlins,Atlanta Braves,86,1,out to Rightfield,Cloudy
29-05-2018,New York Mets,Atlanta Braves,76,11,in from Leftfield.,
30-05-2018,New York Mets,Atlanta Braves,81,5,from Right to Left,Cloudy
31-05-2018,Washington Nationals,Atlanta Braves,83,6,from Right to Left,Cloudy
01-06-2018,Washington Nationals,Atlanta Braves,69,3,out to Leftfield.,
02-06-2018,Washington Nationals,Atlanta Braves,87,9,out to Leftfield,Cloudy
03-06-2018,Washington Nationals,Atlanta Braves,88,5,from Right to Left,Cloudy
12-06-2018,New York Mets,Atlanta Braves,81,7,in from Leftfield,Cloudy
13-06-2018,New York Mets,Atlanta Braves,80,8,from Right to Left,Cloudy
14-06-2018,San Diego Padres,Atlanta Braves,86,7,out to Leftfield,Cloudy
15-06-2018,San Diego Padres,Atlanta Braves,85,5,in from Rightfield,Cloudy
16-06-2018,San Diego Padres,Atlanta Braves,89,6,from Left to Right,Cloudy
17-06-2018,San Diego Padres,Atlanta Braves,87,3,in from Leftfield,Cloudy
22-06-2018,Baltimore Orioles,Atlanta Braves,73,8,from Right to Left.,
23-06-2018,Baltimore Orioles,Atlanta Braves,84,10,from Right to Left.,
24-06-2018,Baltimore Orioles,Atlanta Braves,88,9,from Right to Left.,
25-06-2018,Cincinnati Reds,Atlanta Braves,71,4,in from Leftfield,Cloudy
26-06-2018,Cincinnati Reds,Atlanta Braves,87,6,out to Leftfield,Cloudy
27-06-2018,Cincinnati Reds,Atlanta Braves,84,9,out to Leftfield,Sunny
10-07-2018,Toronto Blue Jays,Atlanta Braves,90,5,out to Centerfield,Cloudy
11-07-2018,Toronto Blue Jays,Atlanta Braves,88,6,out to Centerfield.,
13-07-2018,Arizona Diamondbacks,Atlanta Braves,82,6,from Left to Right.,
14-07-2018,Arizona Diamondbacks,Atlanta Braves,85,5,in from Leftfield,Cloudy
15-07-2018,Arizona Diamondbacks,Atlanta Braves,83,3,out to Rightfield,Cloudy
26-07-2018,Los Angeles Dodgers,Atlanta Braves,85,6,from Right to Left,Cloudy
27-07-2018,Los Angeles Dodgers,Atlanta Braves,85,7,out to Leftfield,Cloudy
28-07-2018,Los Angeles Dodgers,Atlanta Braves,82,10,out to Centerfield,Cloudy
29-07-2018,Los Angeles Dodgers,Atlanta Braves,84,3,from Left to Right,Sunny
30-07-2018,Miami Marlins,Atlanta Braves,82,10,in from Leftfield,Cloudy
31-07-2018,Miami Marlins,Atlanta Braves,70,7,in from Rightfield,Rain
10-08-2018,Milwaukee Brewers,Atlanta Braves,84,8,from Right to Left,Cloudy
11-08-2018,Milwaukee Brewers,Atlanta Braves,84,10,out to Leftfield,Cloudy
12-08-2018,Milwaukee Brewers,Atlanta Braves,86,5,out to Leftfield.,
14-08-2018,Miami Marlins,Atlanta Braves,85,7,from Right to Left,Cloudy
15-08-2018,Miami Marlins,Atlanta Braves,86,2,in from Rightfield,Cloudy
16-08-2018,Colorado Rockies,Atlanta Braves,86,7,in from Rightfield,Cloudy
17-08-2018,Colorado Rockies,Atlanta Braves,81,8,from Left to Right,Cloudy
18-08-2018,Colorado Rockies,Atlanta Braves,76,9,in from Rightfield.,
19-08-2018,Colorado Rockies,Atlanta Braves,77,7,from Right to Left.,
28-08-2018,Tampa Bay Rays,Atlanta Braves,87,4,in from Centerfield,Cloudy
29-08-2018,Tampa Bay Rays,Atlanta Braves,80,5,from Right to Left,Cloudy
30-08-2018,Chicago Cubs,Atlanta Braves,83,6,from Left to Right,Cloudy
31-08-2018,Pittsburgh Pirates,Atlanta Braves,84,7,in from Rightfield,Sunny
01-09-2018,Pittsburgh Pirates,Atlanta Braves,87,4,in from Leftfield,Cloudy
02-09-2018,Pittsburgh Pirates,Atlanta Braves,88,10,from Left to Right,Cloudy
03-09-2018,Boston Red Sox,Atlanta Braves,83,10,from Left to Right,Sunny
04-09-2018,Boston Red Sox,Atlanta Braves,83,6,from Left to Right,Cloudy
05-09-2018,Boston Red Sox,Atlanta Braves,81,9,in from Leftfield.,
14-09-2018,Washington Nationals,Atlanta Braves,87,9,out to Centerfield,Sunny
15-09-2018,Washington Nationals,Atlanta Braves,90,7,from Left to Right,Sunny
16-09-2018,Washington Nationals,Atlanta Braves,77,11,out to Leftfield,Cloudy
17-09-2018,St. Louis Cardinals,Atlanta Braves,84,5,out to Leftfield,Cloudy
18-09-2018,St. Louis Cardinals,Atlanta Braves,85,6,out to Leftfield,Sunny
19-09-2018,St. Louis Cardinals,Atlanta Braves,86,3,from Left to Right,Sunny
20-09-2018,Philadelphia Phillies,Atlanta Braves,84,6,in from Leftfield,Cloudy
21-09-2018,Philadelphia Phillies,Atlanta Braves,83,4,in from Leftfield,Cloudy
22-09-2018,Philadelphia Phillies,Atlanta Braves,85,4,from Right to Left,Sunny
23-09-2018,Philadelphia Phillies,Atlanta Braves,84,5,in from Rightfield,Cloudy
29-03-2018,Minnesota Twins,Baltimore Orioles,65,7,from Right to Left,Cloudy
31-03-2018,Minnesota Twins,Baltimore Orioles,55,12,out to Leftfield,Sunny
01-04-2018,Minnesota Twins,Baltimore Orioles,61,9,out to Centerfield,Overcast
09-04-2018,Toronto Blue Jays,Baltimore Orioles,44,3,from Right to Left.,
10-04-2018,Toronto Blue Jays,Baltimore Orioles,49,11,from Left to Right,Sunny
11-04-2018,Toronto Blue Jays,Baltimore Orioles,58,9,in unknown direction,Cloudy
20-04-2018,Cleveland Indians,Baltimore Orioles,58,12,from Left to Right,Sunny
21-04-2018,Cleveland Indians,Baltimore Orioles,63,2,out to Centerfield.,
22-04-2018,Cleveland Indians,Baltimore Orioles,61,7,in from Rightfield,Cloudy
23-04-2018,Cleveland Indians,Baltimore Orioles,65,8,out to Leftfield,Cloudy
25-04-2018,Tampa Bay Rays,Baltimore Orioles,66,5,from Left to Right,Overcast
26-04-2018,Tampa Bay Rays,Baltimore Orioles,70,1,in from Centerfield,Cloudy
27-04-2018,Detroit Tigers,Baltimore Orioles,62,2,from Right to Left,Overcast
28-04-2018,Detroit Tigers,Baltimore Orioles,63,9,out to Rightfield.,
29-04-2018,Detroit Tigers,Baltimore Orioles,49,10,out to Rightfield,Overcast
08-05-2018,Kansas City Royals,Baltimore Orioles,75,6,from Right to Left,Sunny
09-05-2018,Kansas City Royals,Baltimore Orioles,76,10,out to Leftfield,Sunny
10-05-2018,Kansas City Royals,Baltimore Orioles,80,3,in unknown direction.,
11-05-2018,Tampa Bay Rays,Baltimore Orioles,80,2,from Left to Right.,
13-05-2018,Tampa Bay Rays,Baltimore Orioles,62,4,in unknown direction,Overcast
16-05-2018,Philadelphia Phillies,Baltimore Orioles,71,4,from Right to Left,Drizzle
28-05-2018,Washington Nationals,Baltimore Orioles,67,3,in from Rightfield,Overcast
29-05-2018,Washington Nationals,Baltimore Orioles,78,4,from Right to Left.,
30-05-2018,Washington Nationals,Baltimore Orioles,75,9,out to Leftfield.,
01-06-2018,New York Yankees,Baltimore Orioles,84,4,from Left to Right,Sunny
02-06-2018,New York Yankees,Baltimore Orioles,76,6,in from Leftfield,Rain
11-06-2018,Boston Red Sox,Baltimore Orioles,66,2,in from Rightfield,Cloudy
12-06-2018,Boston Red Sox,Baltimore Orioles,75,8,out to Leftfield,Cloudy
13-06-2018,Boston Red Sox,Baltimore Orioles,81,9,out to Rightfield.,
15-06-2018,Miami Marlins,Baltimore Orioles,81,4,from Left to Right,Sunny
16-06-2018,Miami Marlins,Baltimore Orioles,85,4,out to Rightfield,Sunny
17-06-2018,Miami Marlins,Baltimore Orioles,88,3,from Right to Left,Sunny
25-06-2018,Seattle Mariners,Baltimore Orioles,82,6,in from Centerfield,Cloudy
26-06-2018,Seattle Mariners,Baltimore Orioles,80,10,out to Leftfield,Sunny
27-06-2018,Seattle Mariners,Baltimore Orioles,79,13,out to Leftfield.,
28-06-2018,Seattle Mariners,Baltimore Orioles,88,8,from Left to Right,Cloudy
29-06-2018,Los Angeles Angels,Baltimore Orioles,92,2,from Left to Right,Cloudy
30-06-2018,Los Angeles Angels,Baltimore Orioles,93,7,from Left to Right,Cloudy
01-07-2018,Los Angeles Angels,Baltimore Orioles,94,4,out to Leftfield,Sunny
10-07-2018,New York Yankees,Baltimore Orioles,92,9,out to Rightfield,Sunny
11-07-2018,New York Yankees,Baltimore Orioles,88,3,in from Leftfield,Cloudy
12-07-2018,Philadelphia Phillies,Baltimore Orioles,83,6,from Right to Left,Cloudy
13-07-2018,Texas Rangers,Baltimore Orioles,84,5,out to Leftfield,Cloudy
14-07-2018,Texas Rangers,Baltimore Orioles,90,4,out to Centerfield,Sunny
15-07-2018,Texas Rangers,Baltimore Orioles,83,4,in from Rightfield.,
23-07-2018,Boston Red Sox,Baltimore Orioles,81,5,from Right to Left,Rain
24-07-2018,Boston Red Sox,Baltimore Orioles,79,6,from Right to Left,Overcast
26-07-2018,Tampa Bay Rays,Baltimore Orioles,89,6,out to Centerfield,Sunny
27-07-2018,Tampa Bay Rays,Baltimore Orioles,74,4,out to Leftfield.,
28-07-2018,Tampa Bay Rays,Baltimore Orioles,85,5,out to Rightfield,Cloudy
29-07-2018,Tampa Bay Rays,Baltimore Orioles,83,1,out to Centerfield,Sunny
10-08-2018,Boston Red Sox,Baltimore Orioles,89,4,out to Rightfield,Cloudy
12-08-2018,Boston Red Sox,Baltimore Orioles,85,1,in from Centerfield.,
14-08-2018,New York Mets,Baltimore Orioles,80,9,out to Rightfield.,
15-08-2018,New York Mets,Baltimore Orioles,87,6,out to Rightfield,Cloudy
24-08-2018,New York Yankees,Baltimore Orioles,80,4,from Right to Left,Sunny
26-08-2018,New York Yankees,Baltimore Orioles,84,4,out to Centerfield,Cloudy
27-08-2018,Toronto Blue Jays,Baltimore Orioles,88,4,from Right to Left,Cloudy
28-08-2018,Toronto Blue Jays,Baltimore Orioles,92,2,out to Leftfield,Cloudy
29-08-2018,Toronto Blue Jays,Baltimore Orioles,93,7,out to Centerfield,Cloudy
11-09-2018,Oakland Athletics,Baltimore Orioles,73,4,from Left to Right,Overcast
12-09-2018,Oakland Athletics,Baltimore Orioles,83,2,out to Centerfield,Cloudy
13-09-2018,Oakland Athletics,Baltimore Orioles,79,2,out to Leftfield,Overcast
14-09-2018,Chicago White Sox,Baltimore Orioles,75,2,out to Centerfield.,
15-09-2018,Chicago White Sox,Baltimore Orioles,79,2,in from Rightfield.,
16-09-2018,Chicago White Sox,Baltimore Orioles,76,9,from Right to Left,Cloudy
17-09-2018,Toronto Blue Jays,Baltimore Orioles,76,2,from Left to Right.,
18-09-2018,Toronto Blue Jays,Baltimore Orioles,84,4,in from Leftfield,Sunny
19-09-2018,Toronto Blue Jays,Baltimore Orioles,82,3,from Left to Right,Sunny
28-09-2018,Houston Astros,Baltimore Orioles,71,2,from Right to Left,Cloudy
30-09-2018,Houston Astros,Baltimore Orioles,77,1,from Right to Left,Sunny
05-04-2018,Tampa Bay Rays,Boston Red Sox,40,18,out to Rightfield,Sunny
07-04-2018,Tampa Bay Rays,Boston Red Sox,43,14,out to Rightfield.,
08-04-2018,Tampa Bay Rays,Boston Red Sox,38,15,in from Centerfield.,
10-04-2018,New York Yankees,Boston Red Sox,38,5,from Left to Right.,
11-04-2018,New York Yankees,Boston Red Sox,42,13,from Right to Left.,
12-04-2018,New York Yankees,Boston Red Sox,53,15,out to Leftfield.,
13-04-2018,Baltimore Orioles,Boston Red Sox,53,7,in from Rightfield,Cloudy
14-04-2018,Baltimore Orioles,Boston Red Sox,48,15,in from Rightfield.,
15-04-2018,Baltimore Orioles,Boston Red Sox,34,23,in from Centerfield.,
27-04-2018,Tampa Bay Rays,Boston Red Sox,48,7,out to Rightfield,Overcast
28-04-2018,Tampa Bay Rays,Boston Red Sox,60,12,in from Rightfield,Sunny
29-04-2018,Tampa Bay Rays,Boston Red Sox,52,7,out to Leftfield.,
30-04-2018,Kansas City Royals,Boston Red Sox,45,5,from Right to Left.,
01-05-2018,Kansas City Royals,Boston Red Sox,65,7,from Left to Right,Cloudy
02-05-2018,Kansas City Royals,Boston Red Sox,86,14,out to Centerfield,Sunny
14-05-2018,Oakland Athletics,Boston Red Sox,65,6,out to Centerfield,Sunny
15-05-2018,Oakland Athletics,Boston Red Sox,59,9,in from Centerfield.,
16-05-2018,Oakland Athletics,Boston Red Sox,51,9,in from Rightfield,Cloudy
17-05-2018,Baltimore Orioles,Boston Red Sox,68,7,from Right to Left,Cloudy
18-05-2018,Baltimore Orioles,Boston Red Sox,52,10,in from Rightfield,Cloudy
