Date,AwayTeam,HomeTeam,temperature,windSpeed,windDirection,precipitation
06-09-2020,Houston Astros,Los Angeles Angels,106,9,from Left to Right,NoPrecipitation
15-09-2020,Arizona Diamondbacks,Los Angeles Angels,82,7,from Left to Right,NoPrecipitation
16-09-2020,Arizona Diamondbacks,Los Angeles Angels,87,5,in unknown direction,NoPrecipitation
17-09-2020,Arizona Diamondbacks,Los Angeles Angels,93,5,out to Centerfield,NoPrecipitation
18-09-2020,Texas Rangers,Los Angeles Angels,91,7,from Right to Left,NoPrecipitation
19-09-2020,Texas Rangers,Los Angeles Angels,79,6,out to Rightfield,NoPrecipitation
20-09-2020,Texas Rangers,Los Angeles Angels,82,8,out to Centerfield,NoPrecipitation
21-09-2020,Texas Rangers,Los Angeles Angels,81,7,in from Rightfield,NoPrecipitation
30-07-2020,Los Angeles Dodgers,Arizona Diamondbacks,77,0,NoWind,InDome
31-07-2020,Los Angeles Dodgers,Arizona Diamondbacks,77,0,NoWind,InDome
01-08-2020,Los Angeles Dodgers,Arizona Diamondbacks,77,0,NoWind,InDome
02-08-2020,Los Angeles Dodgers,Arizona Diamondbacks,77,0,NoWind,InDome
04-08-2020,Houston Astros,Arizona Diamondbacks,77,0,NoWind,InDome
05-08-2020,Houston Astros,Arizona Diamondbacks,77,0,NoWind,InDome
06-08-2020,Houston Astros,Arizona Diamondbacks,77,0,NoWind,InDome
14-08-2020,San Diego Padres,Arizona Diamondbacks,113,13,out to Rightfield,NoPrecipitation
15-08-2020,San Diego Padres,Arizona Diamondbacks,77,0,NoWind,InDome
16-08-2020,San Diego Padres,Arizona Diamondbacks,79,0,NoWind,InDome
17-08-2020,Oakland Athletics,Arizona Diamondbacks,79,0,NoWind,NoPrecipitation
18-08-2020,Oakland Athletics,Arizona Diamondbacks,78,0,NoWind,InDome
24-08-2020,Colorado Rockies,Arizona Diamondbacks,113,4,in unknown direction,NoPrecipitation
25-08-2020,Colorado Rockies,Arizona Diamondbacks,79,0,NoWind,InDome
26-08-2020,Colorado Rockies,Arizona Diamondbacks,107,6,out to Rightfield,NoPrecipitation
28-08-2020,San Francisco Giants,Arizona Diamondbacks,108,5,in unknown direction,NoPrecipitation
29-08-2020,San Francisco Giants,Arizona Diamondbacks,78,0,NoWind,InDome
30-08-2020,San Francisco Giants,Arizona Diamondbacks,76,0,NoWind,InDome
08-09-2020,Los Angeles Dodgers,Arizona Diamondbacks,95,19,in unknown direction,NoPrecipitation
09-09-2020,Los Angeles Dodgers,Arizona Diamondbacks,86,7,out to Centerfield,NoPrecipitation
10-09-2020,Los Angeles Dodgers,Arizona Diamondbacks,87,5,in unknown direction,NoPrecipitation
11-09-2020,Seattle Mariners,Arizona Diamondbacks,89,0,NoWind,NoPrecipitation
12-09-2020,Seattle Mariners,Arizona Diamondbacks,78,0,NoWind,InDome
13-09-2020,Seattle Mariners,Arizona Diamondbacks,75,0,NoWind,InDome
22-09-2020,Texas Rangers,Arizona Diamondbacks,100,8,in unknown direction,NoPrecipitation
23-09-2020,Texas Rangers,Arizona Diamondbacks,78,0,NoWind,InDome
26-09-2020,Colorado Rockies,Arizona Diamondbacks,76,0,NoWind,InDome
27-09-2020,Colorado Rockies,Arizona Diamondbacks,75,0,NoWind,InDome
29-07-2020,Tampa Bay Rays,Atlanta Braves,82,3,from Left to Right,NoPrecipitation
30-07-2020,Tampa Bay Rays,Atlanta Braves,87,4,from Left to Right,NoPrecipitation
31-07-2020,New York Mets,Atlanta Braves,89,5,out to Leftfield,NoPrecipitation
01-08-2020,New York Mets,Atlanta Braves,87,10,out to Rightfield,NoPrecipitation
02-08-2020,New York Mets,Atlanta Braves,86,4,in unknown direction,NoPrecipitation
03-08-2020,New York Mets,Atlanta Braves,80,5,out to Centerfield,NoPrecipitation
04-08-2020,Toronto Blue Jays,Atlanta Braves,86,4,out to Centerfield,NoPrecipitation
05-08-2020,Toronto Blue Jays,Atlanta Braves,84,4,out to Rightfield,NoPrecipitation
06-08-2020,Toronto Blue Jays,Atlanta Braves,84,6,from Right to Left,NoPrecipitation
17-08-2020,Washington Nationals,Atlanta Braves,85,4,out to Leftfield,NoPrecipitation
18-08-2020,Washington Nationals,Atlanta Braves,86,4,in unknown direction,NoPrecipitation
21-08-2020,Philadelphia Phillies,Atlanta Braves,70,6,out to Centerfield,NoPrecipitation
22-08-2020,Philadelphia Phillies,Atlanta Braves,81,7,in from Rightfield,NoPrecipitation
23-08-2020,Philadelphia Phillies,Atlanta Braves,82,7,in from Centerfield,NoPrecipitation
05-09-2020,Washington Nationals,Atlanta Braves,83,2,in from Centerfield,NoPrecipitation
06-09-2020,Washington Nationals,Atlanta Braves,81,2,in from Rightfield,NoPrecipitation
07-09-2020,Miami Marlins,Atlanta Braves,80,9,out to Leftfield,NoPrecipitation
08-09-2020,Miami Marlins,Atlanta Braves,83,6,in from Centerfield,NoPrecipitation
09-09-2020,Miami Marlins,Atlanta Braves,83,2,in from Rightfield,NoPrecipitation
21-09-2020,Miami Marlins,Atlanta Braves,66,10,from Right to Left,NoPrecipitation
22-09-2020,Miami Marlins,Atlanta Braves,67,2,in from Leftfield,NoPrecipitation
23-09-2020,Miami Marlins,Atlanta Braves,72,3,out to Rightfield,NoPrecipitation
24-09-2020,Miami Marlins,Atlanta Braves,64,5,in from Rightfield,Rain
25-09-2020,Boston Red Sox,Atlanta Braves,73,1,in unknown direction,NoPrecipitation
26-09-2020,Boston Red Sox,Atlanta Braves,75,4,from Left to Right,NoPrecipitation
27-09-2020,Boston Red Sox,Atlanta Braves,82,6,in from Centerfield,NoPrecipitation
29-07-2020,New York Yankees,Baltimore Orioles,93,3,in from Leftfield,NoPrecipitation
30-07-2020,New York Yankees,Baltimore Orioles,93,5,out to Rightfield,NoPrecipitation
31-07-2020,Tampa Bay Rays,Baltimore Orioles,76,4,out to Leftfield,NoPrecipitation
01-08-2020,Tampa Bay Rays,Baltimore Orioles,85,3,from Right to Left,NoPrecipitation
02-08-2020,Tampa Bay Rays,Baltimore Orioles,89,9,out to Centerfield,NoPrecipitation
04-08-2020,Miami Marlins,Baltimore Orioles,83,9,out to Rightfield,NoPrecipitation
06-08-2020,Miami Marlins,Baltimore Orioles,79,9,out to Leftfield,NoPrecipitation
14-08-2020,Washington Nationals,Baltimore Orioles,73,2,from Left to Right,NoPrecipitation
15-08-2020,Washington Nationals,Baltimore Orioles,75,6,out to Leftfield,NoPrecipitation
16-08-2020,Washington Nationals,Baltimore Orioles,75,11,in from Centerfield,NoPrecipitation
17-08-2020,Toronto Blue Jays,Baltimore Orioles,78,4,from Right to Left,NoPrecipitation
18-08-2020,Toronto Blue Jays,Baltimore Orioles,84,3,out to Rightfield,NoPrecipitation
19-08-2020,Toronto Blue Jays,Baltimore Orioles,78,4,from Left to Right,NoPrecipitation
20-08-2020,Boston Red Sox,Baltimore Orioles,81,5,from Right to Left,NoPrecipitation
21-08-2020,Boston Red Sox,Baltimore Orioles,81,6,out to Leftfield,NoPrecipitation
22-08-2020,Boston Red Sox,Baltimore Orioles,80,4,out to Leftfield,NoPrecipitation
23-08-2020,Boston Red Sox,Baltimore Orioles,86,4,from Left to Right,NoPrecipitation
01-09-2020,New York Mets,Baltimore Orioles,78,6,out to Leftfield,NoPrecipitation
02-09-2020,New York Mets,Baltimore Orioles,87,3,out to Leftfield,NoPrecipitation
05-09-2020,New York Yankees,Baltimore Orioles,78,5,out to Leftfield,NoPrecipitation
06-09-2020,New York Yankees,Baltimore Orioles,83,0,NoWind,NoPrecipitation
14-09-2020,Atlanta Braves,Baltimore Orioles,73,6,in from Leftfield,NoPrecipitation
15-09-2020,Atlanta Braves,Baltimore Orioles,65,4,out to Leftfield,NoPrecipitation
16-09-2020,Atlanta Braves,Baltimore Orioles,70,2,from Left to Right,NoPrecipitation
18-09-2020,Tampa Bay Rays,Baltimore Orioles,71,2,from Right to Left,NoPrecipitation
19-09-2020,Tampa Bay Rays,Baltimore Orioles,63,4,in from Leftfield,NoPrecipitation
20-09-2020,Tampa Bay Rays,Baltimore Orioles,65,1,in from Centerfield,NoPrecipitation
24-07-2020,Baltimore Orioles,Boston Red Sox,76,7,in unknown direction,NoPrecipitation
25-07-2020,Baltimore Orioles,Boston Red Sox,87,4,in from Rightfield,NoPrecipitation
26-07-2020,Baltimore Orioles,Boston Red Sox,89,14,in unknown direction,NoPrecipitation
27-07-2020,New York Mets,Boston Red Sox,92,6,in unknown direction,NoPrecipitation
28-07-2020,New York Mets,Boston Red Sox,88,12,out to Rightfield,NoPrecipitation
07-08-2020,Toronto Blue Jays,Boston Red Sox,73,8,in from Rightfield,NoPrecipitation
08-08-2020,Toronto Blue Jays,Boston Red Sox,75,4,from Right to Left,NoPrecipitation
09-08-2020,Toronto Blue Jays,Boston Red Sox,87,10,from Left to Right,NoPrecipitation
10-08-2020,Tampa Bay Rays,Boston Red Sox,91,7,out to Centerfield,NoPrecipitation
11-08-2020,Tampa Bay Rays,Boston Red Sox,86,10,out to Centerfield,NoPrecipitation
12-08-2020,Tampa Bay Rays,Boston Red Sox,87,6,out to Rightfield,NoPrecipitation
13-08-2020,Tampa Bay Rays,Boston Red Sox,80,10,in from Rightfield,NoPrecipitation
18-08-2020,Philadelphia Phillies,Boston Red Sox,82,8,from Left to Right,NoPrecipitation
19-08-2020,Philadelphia Phillies,Boston Red Sox,77,6,out to Centerfield,NoPrecipitation
28-08-2020,Washington Nationals,Boston Red Sox,69,5,out to Rightfield,NoPrecipitation
29-08-2020,Washington Nationals,Boston Red Sox,78,7,out to Leftfield,NoPrecipitation
30-08-2020,Washington Nationals,Boston Red Sox,75,17,out to Rightfield,NoPrecipitation
31-08-2020,Atlanta Braves,Boston Red Sox,73,8,out to Leftfield,NoPrecipitation
01-09-2020,Atlanta Braves,Boston Red Sox,69,10,out to Rightfield,NoPrecipitation
02-09-2020,Atlanta Braves,Boston Red Sox,67,10,out to Leftfield,NoPrecipitation
03-09-2020,Toronto Blue Jays,Boston Red Sox,71,6,from Right to Left,NoPrecipitation
05-09-2020,Toronto Blue Jays,Boston Red Sox,76,7,out to Rightfield,NoPrecipitation
06-09-2020,Toronto Blue Jays,Boston Red Sox,77,5,from Left to Right,NoPrecipitation
18-09-2020,New York Yankees,Boston Red Sox,58,10,in from Centerfield,NoPrecipitation
19-09-2020,New York Yankees,Boston Red Sox,53,4,from Left to Right,NoPrecipitation
20-09-2020,New York Yankees,Boston Red Sox,57,15,in unknown direction,NoPrecipitation
22-09-2020,Baltimore Orioles,Boston Red Sox,63,9,in from Leftfield,NoPrecipitation
23-09-2020,Baltimore Orioles,Boston Red Sox,72,6,out to Rightfield,NoPrecipitation
24-09-2020,Baltimore Orioles,Boston Red Sox,73,4,out to Leftfield,NoPrecipitation
24-07-2020,Minnesota Twins,Chicago White Sox,81,7,from Left to Right,NoPrecipitation
25-07-2020,Minnesota Twins,Chicago White Sox,86,8,in from Centerfield,NoPrecipitation
26-07-2020,Minnesota Twins,Chicago White Sox,93,11,from Right to Left,NoPrecipitation
05-08-2020,Milwaukee Brewers,Chicago White Sox,73,5,from Right to Left,NoPrecipitation
06-08-2020,Milwaukee Brewers,Chicago White Sox,75,7,in from Centerfield,NoPrecipitation
07-08-2020,Cleveland Indians,Chicago White Sox,79,9,in from Centerfield,NoPrecipitation
08-08-2020,Cleveland Indians,Chicago White Sox,83,13,from Right to Left,NoPrecipitation
09-08-2020,Cleveland Indians,Chicago White Sox,87,7,from Left to Right,NoPrecipitation
16-08-2020,St. Louis Cardinals,Chicago White Sox,79,6,from Left to Right,NoPrecipitation
17-08-2020,Detroit Tigers,Chicago White Sox,77,4,in from Centerfield,NoPrecipitation
18-08-2020,Detroit Tigers,Chicago White Sox,72,12,out to Rightfield,NoPrecipitation
19-08-2020,Detroit Tigers,Chicago White Sox,73,8,in from Centerfield,NoPrecipitation
20-08-2020,Detroit Tigers,Chicago White Sox,82,7,from Right to Left,NoPrecipitation
25-08-2020,Pittsburgh Pirates,Chicago White Sox,86,8,in from Rightfield,NoPrecipitation
26-08-2020,Pittsburgh Pirates,Chicago White Sox,89,10,out to Leftfield,NoPrecipitation
28-08-2020,Kansas City Royals,Chicago White Sox,90,12,from Left to Right,NoPrecipitation
29-08-2020,Kansas City Royals,Chicago White Sox,78,5,out to Centerfield,NoPrecipitation
30-08-2020,Kansas City Royals,Chicago White Sox,73,7,from Left to Right,NoPrecipitation
11-09-2020,Detroit Tigers,Chicago White Sox,66,10,in from Leftfield,NoPrecipitation
12-09-2020,Detroit Tigers,Chicago White Sox,73,4,from Right to Left,NoPrecipitation
13-09-2020,Detroit Tigers,Chicago White Sox,72,8,out to Centerfield,NoPrecipitation
14-09-2020,Minnesota Twins,Chicago White Sox,68,7,in from Leftfield,NoPrecipitation
15-09-2020,Minnesota Twins,Chicago White Sox,77,7,in from Rightfield,NoPrecipitation
16-09-2020,Minnesota Twins,Chicago White Sox,81,8,out to Leftfield,NoPrecipitation
17-09-2020,Minnesota Twins,Chicago White Sox,67,17,out to Rightfield,NoPrecipitation
25-09-2020,Chicago Cubs,Chicago White Sox,74,3,out to Leftfield,NoPrecipitation
26-09-2020,Chicago Cubs,Chicago White Sox,75,14,from Right to Left,NoPrecipitation
27-09-2020,Chicago Cubs,Chicago White Sox,77,6,out to Leftfield,NoPrecipitation
24-07-2020,Milwaukee Brewers,Chicago Cubs,80,8,in from Centerfield,NoPrecipitation
25-07-2020,Milwaukee Brewers,Chicago Cubs,85,8,in unknown direction,NoPrecipitation
26-07-2020,Milwaukee Brewers,Chicago Cubs,93,5,in unknown direction,NoPrecipitation
31-07-2020,Pittsburgh Pirates,Chicago Cubs,73,13,from Right to Left,NoPrecipitation
01-08-2020,Pittsburgh Pirates,Chicago Cubs,72,3,in from Leftfield,NoPrecipitation
02-08-2020,Pittsburgh Pirates,Chicago Cubs,79,8,from Right to Left,NoPrecipitation
03-08-2020,Kansas City Royals,Chicago Cubs,64,16,in from Centerfield,NoPrecipitation
04-08-2020,Kansas City Royals,Chicago Cubs,67,9,from Right to Left,NoPrecipitation
13-08-2020,Milwaukee Brewers,Chicago Cubs,79,5,in from Centerfield,NoPrecipitation
14-08-2020,Milwaukee Brewers,Chicago Cubs,80,5,from Left to Right,NoPrecipitation
15-08-2020,Milwaukee Brewers,Chicago Cubs,84,9,from Right to Left,NoPrecipitation
16-08-2020,Milwaukee Brewers,Chicago Cubs,81,10,in from Centerfield,NoPrecipitation
18-08-2020,St. Louis Cardinals,Chicago Cubs,73,13,in from Centerfield,NoPrecipitation
21-08-2020,Chicago White Sox,Chicago Cubs,81,2,from Left to Right,NoPrecipitation
22-08-2020,Chicago White Sox,Chicago Cubs,84,9,out to Centerfield,NoPrecipitation
23-08-2020,Chicago White Sox,Chicago Cubs,88,8,from Right to Left,NoPrecipitation
04-09-2020,St. Louis Cardinals,Chicago Cubs,75,9,from Left to Right,NoPrecipitation
06-09-2020,St. Louis Cardinals,Chicago Cubs,81,17,out to Centerfield,NoPrecipitation
07-09-2020,St. Louis Cardinals,Chicago Cubs,72,16,in from Centerfield,NoPrecipitation
08-09-2020,Cincinnati Reds,Chicago Cubs,61,20,in from Leftfield,NoPrecipitation
09-09-2020,Cincinnati Reds,Chicago Cubs,63,10,from Left to Right,Drizzle
10-09-2020,Cincinnati Reds,Chicago Cubs,61,10,in from Centerfield,NoPrecipitation
15-09-2020,Cleveland Indians,Chicago Cubs,75,7,out to Centerfield,NoPrecipitation
16-09-2020,Cleveland Indians,Chicago Cubs,79,10,in from Rightfield,NoPrecipitation
18-09-2020,Minnesota Twins,Chicago Cubs,55,8,in from Centerfield,NoPrecipitation
19-09-2020,Minnesota Twins,Chicago Cubs,61,6,in from Rightfield,NoPrecipitation
20-09-2020,Minnesota Twins,Chicago Cubs,66,5,from Right to Left,NoPrecipitation
24-07-2020,Detroit Tigers,Cincinnati Reds,89,6,out to Leftfield,NoPrecipitation
25-07-2020,Detroit Tigers,Cincinnati Reds,90,6,from Right to Left,NoPrecipitation
26-07-2020,Detroit Tigers,Cincinnati Reds,90,8,from Right to Left,NoPrecipitation
27-07-2020,Chicago Cubs,Cincinnati Reds,79,5,from Right to Left,NoPrecipitation
28-07-2020,Chicago Cubs,Cincinnati Reds,86,9,from Right to Left,NoPrecipitation
29-07-2020,Chicago Cubs,Cincinnati Reds,91,6,from Right to Left,NoPrecipitation
03-08-2020,Cleveland Indians,Cincinnati Reds,73,4,out to Leftfield,NoPrecipitation
04-08-2020,Cleveland Indians,Cincinnati Reds,79,9,out to Leftfield,NoPrecipitation
11-08-2020,Kansas City Royals,Cincinnati Reds,85,7,in from Rightfield,NoPrecipitation
12-08-2020,Kansas City Royals,Cincinnati Reds,86,3,in unknown direction,NoPrecipitation
13-08-2020,Pittsburgh Pirates,Cincinnati Reds,88,4,in unknown direction,NoPrecipitation
14-08-2020,Pittsburgh Pirates,Cincinnati Reds,81,7,in unknown direction,NoPrecipitation
28-08-2020,Chicago Cubs,Cincinnati Reds,81,9,in from Rightfield,NoPrecipitation
30-08-2020,Chicago Cubs,Cincinnati Reds,78,6,from Right to Left,NoPrecipitation
31-08-2020,St. Louis Cardinals,Cincinnati Reds,81,4,in from Centerfield,NoPrecipitation
01-09-2020,St. Louis Cardinals,Cincinnati Reds,84,7,from Right to Left,NoPrecipitation
02-09-2020,St. Louis Cardinals,Cincinnati Reds,82,7,from Right to Left,NoPrecipitation
15-09-2020,Pittsburgh Pirates,Cincinnati Reds,73,6,from Left to Right,NoPrecipitation
16-09-2020,Pittsburgh Pirates,Cincinnati Reds,78,5,from Right to Left,NoPrecipitation
18-09-2020,Chicago White Sox,Cincinnati Reds,65,12,in from Rightfield,NoPrecipitation
19-09-2020,Chicago White Sox,Cincinnati Reds,66,6,from Left to Right,NoPrecipitation
20-09-2020,Chicago White Sox,Cincinnati Reds,66,10,from Left to Right,NoPrecipitation
21-09-2020,Milwaukee Brewers,Cincinnati Reds,70,6,out to Leftfield,NoPrecipitation
22-09-2020,Milwaukee Brewers,Cincinnati Reds,75,4,in unknown direction,NoPrecipitation
23-09-2020,Milwaukee Brewers,Cincinnati Reds,73,6,out to Leftfield,NoPrecipitation
24-07-2020,Kansas City Royals,Cleveland Indians,79,6,in from Centerfield,NoPrecipitation
25-07-2020,Kansas City Royals,Cleveland Indians,80,7,in from Rightfield,NoPrecipitation
26-07-2020,Kansas City Royals,Cleveland Indians,83,7,from Left to Right,NoPrecipitation
29-07-2020,Chicago White Sox,Cleveland Indians,88,16,in from Rightfield,NoPrecipitation
05-08-2020,Cincinnati Reds,Cleveland Indians,72,5,in from Leftfield,NoPrecipitation
06-08-2020,Cincinnati Reds,Cleveland Indians,74,15,in from Centerfield,NoPrecipitation
11-08-2020,Chicago Cubs,Cleveland Indians,81,0,NoWind,NoPrecipitation
12-08-2020,Chicago Cubs,Cleveland Indians,78,13,in from Leftfield,NoPrecipitation
21-08-2020,Detroit Tigers,Cleveland Indians,78,6,in from Centerfield,NoPrecipitation
22-08-2020,Detroit Tigers,Cleveland Indians,81,7,in from Rightfield,NoPrecipitation
23-08-2020,Detroit Tigers,Cleveland Indians,83,6,in unknown direction,NoPrecipitation
24-08-2020,Minnesota Twins,Cleveland Indians,84,6,out to Centerfield,NoPrecipitation
25-08-2020,Minnesota Twins,Cleveland Indians,79,7,in from Centerfield,NoPrecipitation
26-08-2020,Minnesota Twins,Cleveland Indians,81,7,out to Rightfield,NoPrecipitation
04-09-2020,Milwaukee Brewers,Cleveland Indians,73,4,out to Rightfield,NoPrecipitation
05-09-2020,Milwaukee Brewers,Cleveland Indians,79,19,out to Rightfield,NoPrecipitation
06-09-2020,Milwaukee Brewers,Cleveland Indians,74,7,in from Rightfield,NoPrecipitation
07-09-2020,Kansas City Royals,Cleveland Indians,67,1,in unknown direction,NoPrecipitation
08-09-2020,Kansas City Royals,Cleveland Indians,84,5,out to Leftfield,NoPrecipitation
09-09-2020,Kansas City Royals,Cleveland Indians,73,3,in from Rightfield,NoPrecipitation
10-09-2020,Kansas City Royals,Cleveland Indians,68,7,in from Centerfield,NoPrecipitation
21-09-2020,Chicago White Sox,Cleveland Indians,67,5,in unknown direction,NoPrecipitation
22-09-2020,Chicago White Sox,Cleveland Indians,68,1,in unknown direction,NoPrecipitation
23-09-2020,Chicago White Sox,Cleveland Indians,73,5,out to Rightfield,NoPrecipitation
24-09-2020,Chicago White Sox,Cleveland Indians,73,5,in from Centerfield,NoPrecipitation
25-09-2020,Pittsburgh Pirates,Cleveland Indians,75,6,from Right to Left,NoPrecipitation
26-09-2020,Pittsburgh Pirates,Cleveland Indians,78,11,out to Centerfield,NoPrecipitation
27-09-2020,Pittsburgh Pirates,Cleveland Indians,80,13,out to Rightfield,NoPrecipitation
31-07-2020,San Diego Padres,Colorado Rockies,87,7,in from Centerfield,NoPrecipitation
01-08-2020,San Diego Padres,Colorado Rockies,81,11,from Right to Left,NoPrecipitation
02-08-2020,San Diego Padres,Colorado Rockies,77,4,out to Centerfield,NoPrecipitation
03-08-2020,San Francisco Giants,Colorado Rockies,83,4,out to Centerfield,NoPrecipitation
04-08-2020,San Francisco Giants,Colorado Rockies,85,7,in from Centerfield,NoPrecipitation
05-08-2020,San Francisco Giants,Colorado Rockies,81,9,in from Centerfield,NoPrecipitation
06-08-2020,San Francisco Giants,Colorado Rockies,86,21,in from Centerfield,NoPrecipitation
10-08-2020,Arizona Diamondbacks,Colorado Rockies,87,6,in from Centerfield,NoPrecipitation
11-08-2020,Arizona Diamondbacks,Colorado Rockies,91,12,in from Centerfield,NoPrecipitation
12-08-2020,Arizona Diamondbacks,Colorado Rockies,84,6,in from Centerfield,NoPrecipitation
14-08-2020,Texas Rangers,Colorado Rockies,88,9,in from Rightfield,NoPrecipitation
15-08-2020,Texas Rangers,Colorado Rockies,90,5,in from Centerfield,NoPrecipitation
16-08-2020,Texas Rangers,Colorado Rockies,93,6,out to Leftfield,NoPrecipitation
19-08-2020,Houston Astros,Colorado Rockies,90,6,in from Leftfield,NoPrecipitation
20-08-2020,Houston Astros,Colorado Rockies,89,8,out to Leftfield,NoPrecipitation
28-08-2020,San Diego Padres,Colorado Rockies,69,3,in from Leftfield,NoPrecipitation
29-08-2020,San Diego Padres,Colorado Rockies,76,15,out to Centerfield,NoPrecipitation
30-08-2020,San Diego Padres,Colorado Rockies,91,14,in from Leftfield,NoPrecipitation
31-08-2020,San Diego Padres,Colorado Rockies,73,4,in from Centerfield,NoPrecipitation
01-09-2020,San Francisco Giants,Colorado Rockies,80,6,in from Rightfield,NoPrecipitation
02-09-2020,San Francisco Giants,Colorado Rockies,84,7,out to Leftfield,NoPrecipitation
11-09-2020,Los Angeles Angels,Colorado Rockies,67,6,in from Rightfield,NoPrecipitation
12-09-2020,Los Angeles Angels,Colorado Rockies,80,5,in from Rightfield,NoPrecipitation
13-09-2020,Los Angeles Angels,Colorado Rockies,84,7,out to Leftfield,NoPrecipitation
15-09-2020,Oakland Athletics,Colorado Rockies,84,4,in from Centerfield,NoPrecipitation
16-09-2020,Oakland Athletics,Colorado Rockies,74,6,in from Centerfield,NoPrecipitation
17-09-2020,Los Angeles Dodgers,Colorado Rockies,82,6,in from Centerfield,NoPrecipitation
18-09-2020,Los Angeles Dodgers,Colorado Rockies,79,10,out to Rightfield,NoPrecipitation
19-09-2020,Los Angeles Dodgers,Colorado Rockies,84,6,out to Rightfield,NoPrecipitation
20-09-2020,Los Angeles Dodgers,Colorado Rockies,81,3,out to Leftfield,NoPrecipitation
27-07-2020,Kansas City Royals,Detroit Tigers,84,10,from Left to Right,NoPrecipitation
28-07-2020,Kansas City Royals,Detroit Tigers,85,15,out to Leftfield,NoPrecipitation
29-07-2020,Kansas City Royals,Detroit Tigers,85,8,out to Leftfield,NoPrecipitation
30-07-2020,Kansas City Royals,Detroit Tigers,79,5,from Right to Left,NoPrecipitation
31-07-2020,Cincinnati Reds,Detroit Tigers,81,9,in from Leftfield,NoPrecipitation
10-08-2020,Chicago White Sox,Detroit Tigers,87,12,in from Rightfield,NoPrecipitation
11-08-2020,Chicago White Sox,Detroit Tigers,84,8,out to Leftfield,NoPrecipitation
12-08-2020,Chicago White Sox,Detroit Tigers,82,3,from Left to Right,NoPrecipitation
14-08-2020,Cleveland Indians,Detroit Tigers,81,12,from Left to Right,NoPrecipitation
15-08-2020,Cleveland Indians,Detroit Tigers,86,7,in from Leftfield,NoPrecipitation
16-08-2020,Cleveland Indians,Detroit Tigers,74,7,in from Leftfield,NoPrecipitation
24-08-2020,Chicago Cubs,Detroit Tigers,88,9,from Right to Left,NoPrecipitation
25-08-2020,Chicago Cubs,Detroit Tigers,84,7,from Left to Right,NoPrecipitation
26-08-2020,Chicago Cubs,Detroit Tigers,82,4,from Right to Left,NoPrecipitation
30-08-2020,Minnesota Twins,Detroit Tigers,71,6,out to Rightfield,NoPrecipitation
08-09-2020,Milwaukee Brewers,Detroit Tigers,63,10,out to Rightfield,NoPrecipitation
09-09-2020,Milwaukee Brewers,Detroit Tigers,66,5,out to Rightfield,NoPrecipitation
15-09-2020,Kansas City Royals,Detroit Tigers,67,11,from Right to Left,NoPrecipitation
16-09-2020,Kansas City Royals,Detroit Tigers,75,10,from Right to Left,NoPrecipitation
17-09-2020,Cleveland Indians,Detroit Tigers,66,10,out to Rightfield,NoPrecipitation
18-09-2020,Cleveland Indians,Detroit Tigers,58,12,out to Rightfield,NoPrecipitation
19-09-2020,Cleveland Indians,Detroit Tigers,61,4,in unknown direction,NoPrecipitation
20-09-2020,Cleveland Indians,Detroit Tigers,64,9,from Left to Right,NoPrecipitation
24-07-2020,Seattle Mariners,Houston Astros,73,0,NoWind,InDome
25-07-2020,Seattle Mariners,Houston Astros,74,0,NoWind,InDome
