Date,AwayTeam,HomeTeam,temperature,windSpeed,windDirection,precipitation
17-06-2014,Milwaukee Brewers,Arizona Diamondbacks,100,16,from Right to Left,Sunny
18-06-2014,Milwaukee Brewers,Arizona Diamondbacks,97,13,from Left to Right,Sunny
19-06-2014,Milwaukee Brewers,Arizona Diamondbacks,75,0,NoWind,InDome
20-06-2014,San Francisco Giants,Arizona Diamondbacks,78,0,NoWind,InDome
21-06-2014,San Francisco Giants,Arizona Diamondbacks,79,0,NoWind,InDome
22-06-2014,San Francisco Giants,Arizona Diamondbacks,76,0,NoWind,InDome
24-06-2014,Cleveland Indians,Arizona Diamondbacks,79,0,NoWind,InDome
25-06-2014,Cleveland Indians,Arizona Diamondbacks,79,0,NoWind,InDome
07-07-2014,Miami Marlins,Arizona Diamondbacks,80,0,NoWind,InDome
08-07-2014,Miami Marlins,Arizona Diamondbacks,79,0,NoWind,InDome
09-07-2014,Miami Marlins,Arizona Diamondbacks,77,0,NoWind,InDome
18-07-2014,Chicago Cubs,Arizona Diamondbacks,79,0,NoWind,InDome
19-07-2014,Chicago Cubs,Arizona Diamondbacks,79,0,NoWind,InDome
20-07-2014,Chicago Cubs,Arizona Diamondbacks,76,0,NoWind,InDome
21-07-2014,Detroit Tigers,Arizona Diamondbacks,80,0,NoWind,InDome
22-07-2014,Detroit Tigers,Arizona Diamondbacks,80,0,NoWind,InDome
23-07-2014,Detroit Tigers,Arizona Diamondbacks,79,0,NoWind,InDome
31-07-2014,Pittsburgh Pirates,Arizona Diamondbacks,79,0,NoWind,InDome
01-08-2014,Pittsburgh Pirates,Arizona Diamondbacks,79,0,NoWind,InDome
02-08-2014,Pittsburgh Pirates,Arizona Diamondbacks,78,0,NoWind,InDome
03-08-2014,Pittsburgh Pirates,Arizona Diamondbacks,75,0,NoWind,InDome
05-08-2014,Kansas City Royals,Arizona Diamondbacks,79,0,NoWind,InDome
06-08-2014,Kansas City Royals,Arizona Diamondbacks,79,0,NoWind,InDome
07-08-2014,Kansas City Royals,Arizona Diamondbacks,79,0,NoWind,InDome
08-08-2014,Colorado Rockies,Arizona Diamondbacks,79,0,NoWind,InDome
09-08-2014,Colorado Rockies,Arizona Diamondbacks,79,0,NoWind,InDome
10-08-2014,Colorado Rockies,Arizona Diamondbacks,77,0,NoWind,InDome
22-08-2014,San Diego Padres,Arizona Diamondbacks,77,0,NoWind,InDome
23-08-2014,San Diego Padres,Arizona Diamondbacks,77,0,NoWind,InDome
24-08-2014,San Diego Padres,Arizona Diamondbacks,75,0,NoWind,InDome
26-08-2014,Los Angeles Dodgers,Arizona Diamondbacks,78,0,NoWind,InDome
27-08-2014,Los Angeles Dodgers,Arizona Diamondbacks,77,0,NoWind,InDome
29-08-2014,Colorado Rockies,Arizona Diamondbacks,78,0,NoWind,InDome
30-08-2014,Colorado Rockies,Arizona Diamondbacks,78,0,NoWind,InDome
31-08-2014,Colorado Rockies,Arizona Diamondbacks,75,0,NoWind,InDome
12-09-2014,San Diego Padres,Arizona Diamondbacks,79,0,NoWind,InDome
13-09-2014,San Diego Padres,Arizona Diamondbacks,78,0,NoWind,InDome
14-09-2014,San Diego Padres,Arizona Diamondbacks,75,0,NoWind,InDome
15-09-2014,San Francisco Giants,Arizona Diamondbacks,77,0,NoWind,InDome
16-09-2014,San Francisco Giants,Arizona Diamondbacks,75,0,NoWind,InDome
17-09-2014,San Francisco Giants,Arizona Diamondbacks,74,0,NoWind,InDome
26-09-2014,St. Louis Cardinals,Arizona Diamondbacks,78,0,NoWind,InDome
27-09-2014,St. Louis Cardinals,Arizona Diamondbacks,76,0,NoWind,InDome
28-09-2014,St. Louis Cardinals,Arizona Diamondbacks,74,0,NoWind,InDome
08-04-2014,New York Mets,Atlanta Braves,61,8,from Left to Right.,
09-04-2014,New York Mets,Atlanta Braves,65,12,from Left to Right,Sunny
10-04-2014,New York Mets,Atlanta Braves,73,12,from Right to Left,Sunny
11-04-2014,Washington Nationals,Atlanta Braves,71,5,out to Rightfield,Cloudy
12-04-2014,Washington Nationals,Atlanta Braves,78,11,out to Centerfield,Cloudy
13-04-2014,Washington Nationals,Atlanta Braves,77,12,out to Centerfield,Cloudy
21-04-2014,Miami Marlins,Atlanta Braves,78,8,from Left to Right,Cloudy
22-04-2014,Miami Marlins,Atlanta Braves,67,10,from Left to Right.,
23-04-2014,Miami Marlins,Atlanta Braves,68,12,from Left to Right,Sunny
25-04-2014,Cincinnati Reds,Atlanta Braves,75,13,from Left to Right,Sunny
26-04-2014,Cincinnati Reds,Atlanta Braves,79,6,from Right to Left,Sunny
27-04-2014,Cincinnati Reds,Atlanta Braves,81,8,from Left to Right.,
02-05-2014,San Francisco Giants,Atlanta Braves,69,9,from Left to Right,Cloudy
03-05-2014,San Francisco Giants,Atlanta Braves,75,9,from Left to Right,Sunny
04-05-2014,San Francisco Giants,Atlanta Braves,82,10,from Left to Right,Sunny
05-05-2014,St. Louis Cardinals,Atlanta Braves,86,9,out to Centerfield,Sunny
06-05-2014,St. Louis Cardinals,Atlanta Braves,85,11,out to Centerfield,Sunny
07-05-2014,St. Louis Cardinals,Atlanta Braves,84,10,out to Centerfield,Sunny
09-05-2014,Chicago Cubs,Atlanta Braves,65,2,from Left to Right,Overcast
10-05-2014,Chicago Cubs,Atlanta Braves,76,5,out to Centerfield.,
11-05-2014,Chicago Cubs,Atlanta Braves,74,4,from Left to Right,Cloudy
19-05-2014,Milwaukee Brewers,Atlanta Braves,69,2,from Right to Left,Sunny
20-05-2014,Milwaukee Brewers,Atlanta Braves,79,9,out to Centerfield,Cloudy
21-05-2014,Milwaukee Brewers,Atlanta Braves,82,13,from Left to Right,Sunny
22-05-2014,Milwaukee Brewers,Atlanta Braves,85,14,from Left to Right,Sunny
23-05-2014,Colorado Rockies,Atlanta Braves,85,11,from Left to Right,Cloudy
24-05-2014,Colorado Rockies,Atlanta Braves,89,10,from Left to Right.,
25-05-2014,Colorado Rockies,Atlanta Braves,88,7,from Left to Right.,
26-05-2014,Boston Red Sox,Atlanta Braves,84,7,out to Leftfield,Cloudy
27-05-2014,Boston Red Sox,Atlanta Braves,83,8,out to Rightfield,Cloudy
03-06-2014,Seattle Mariners,Atlanta Braves,85,3,from Left to Right,Cloudy
04-06-2014,Seattle Mariners,Atlanta Braves,84,9,from Left to Right.,
13-06-2014,Los Angeles Angels of Anaheim,Atlanta Braves,75,3,from Left to Right.,
14-06-2014,Los Angeles Angels of Anaheim,Atlanta Braves,87,3,from Left to Right,Cloudy
15-06-2014,Los Angeles Angels of Anaheim,Atlanta Braves,81,8,from Left to Right.,
16-06-2014,Philadelphia Phillies,Atlanta Braves,89,4,from Left to Right,Cloudy
17-06-2014,Philadelphia Phillies,Atlanta Braves,88,6,from Right to Left,Cloudy
18-06-2014,Philadelphia Phillies,Atlanta Braves,90,5,from Right to Left,Sunny
30-06-2014,New York Mets,Atlanta Braves,81,4,out to Rightfield,Cloudy
01-07-2014,New York Mets,Atlanta Braves,90,4,from Left to Right,Sunny
02-07-2014,New York Mets,Atlanta Braves,91,9,from Left to Right,Cloudy
04-07-2014,Arizona Diamondbacks,Atlanta Braves,82,9,from Left to Right,Cloudy
05-07-2014,Arizona Diamondbacks,Atlanta Braves,86,8,from Right to Left,Cloudy
06-07-2014,Arizona Diamondbacks,Atlanta Braves,81,6,from Right to Left.,
18-07-2014,Philadelphia Phillies,Atlanta Braves,76,7,from Right to Left.,
19-07-2014,Philadelphia Phillies,Atlanta Braves,78,10,in from Centerfield.,
20-07-2014,Philadelphia Phillies,Atlanta Braves,72,6,from Right to Left,Overcast
21-07-2014,Miami Marlins,Atlanta Braves,81,1,out to Leftfield.,
22-07-2014,Miami Marlins,Atlanta Braves,82,5,from Right to Left,Cloudy
23-07-2014,Miami Marlins,Atlanta Braves,88,7,from Right to Left,Cloudy
24-07-2014,Miami Marlins,Atlanta Braves,74,5,in unknown direction,Cloudy
25-07-2014,San Diego Padres,Atlanta Braves,86,7,from Left to Right,Sunny
26-07-2014,San Diego Padres,Atlanta Braves,90,6,from Left to Right,Sunny
27-07-2014,San Diego Padres,Atlanta Braves,94,13,from Left to Right,Cloudy
28-07-2014,San Diego Padres,Atlanta Braves,86,11,from Left to Right,Cloudy
08-08-2014,Washington Nationals,Atlanta Braves,72,6,from Right to Left,Cloudy
09-08-2014,Washington Nationals,Atlanta Braves,73,5,from Right to Left.,
10-08-2014,Washington Nationals,Atlanta Braves,81,4,from Right to Left.,
11-08-2014,Los Angeles Dodgers,Atlanta Braves,82,4,from Left to Right,Overcast
12-08-2014,Los Angeles Dodgers,Atlanta Braves,86,9,from Left to Right,Cloudy
13-08-2014,Los Angeles Dodgers,Atlanta Braves,82,10,from Left to Right,Sunny
14-08-2014,Los Angeles Dodgers,Atlanta Braves,77,6,from Right to Left,Cloudy
15-08-2014,Oakland Athletics,Atlanta Braves,84,7,from Right to Left,Cloudy
16-08-2014,Oakland Athletics,Atlanta Braves,86,6,from Left to Right,Cloudy
17-08-2014,Oakland Athletics,Atlanta Braves,79,2,out to Centerfield,Cloudy
29-08-2014,Miami Marlins,Atlanta Braves,90,6,from Right to Left,Cloudy
30-08-2014,Miami Marlins,Atlanta Braves,80,1,in unknown direction.,
31-08-2014,Miami Marlins,Atlanta Braves,88,10,from Left to Right,Cloudy
01-09-2014,Philadelphia Phillies,Atlanta Braves,88,4,from Left to Right.,
02-09-2014,Philadelphia Phillies,Atlanta Braves,84,0,NoWind,Cloudy
03-09-2014,Philadelphia Phillies,Atlanta Braves,85,4,from Right to Left,Cloudy
15-09-2014,Washington Nationals,Atlanta Braves,77,3,in from Centerfield.,
16-09-2014,Washington Nationals,Atlanta Braves,83,9,from Left to Right,Cloudy
17-09-2014,Washington Nationals,Atlanta Braves,80,14,from Left to Right,Cloudy
19-09-2014,New York Mets,Atlanta Braves,77,8,from Right to Left,Cloudy
20-09-2014,New York Mets,Atlanta Braves,80,5,from Right to Left,Sunny
21-09-2014,New York Mets,Atlanta Braves,81,9,from Left to Right,Sunny
22-09-2014,Pittsburgh Pirates,Atlanta Braves,75,14,from Left to Right,Cloudy
23-09-2014,Pittsburgh Pirates,Atlanta Braves,72,13,from Right to Left,Cloudy
24-09-2014,Pittsburgh Pirates,Atlanta Braves,74,10,from Right to Left.,
25-09-2014,Pittsburgh Pirates,Atlanta Braves,71,9,from Right to Left.,
31-03-2014,Boston Red Sox,Baltimore Orioles,60,19,from Right to Left,Sunny
02-04-2014,Boston Red Sox,Baltimore Orioles,61,3,out to Leftfield,Sunny
03-04-2014,Boston Red Sox,Baltimore Orioles,58,1,out to Rightfield.,
11-04-2014,Toronto Blue Jays,Baltimore Orioles,69,6,from Left to Right,Overcast
12-04-2014,Toronto Blue Jays,Baltimore Orioles,72,3,out to Rightfield,Sunny
13-04-2014,Toronto Blue Jays,Baltimore Orioles,78,1,out to Leftfield,Cloudy
14-04-2014,Tampa Bay Rays,Baltimore Orioles,75,3,out to Centerfield,Sunny
16-04-2014,Tampa Bay Rays,Baltimore Orioles,39,4,in from Leftfield,Sunny
25-04-2014,Kansas City Royals,Baltimore Orioles,52,8,in from Rightfield,Rain
26-04-2014,Kansas City Royals,Baltimore Orioles,74,3,from Left to Right.,
27-04-2014,Kansas City Royals,Baltimore Orioles,59,7,from Left to Right,Sunny
09-05-2014,Houston Astros,Baltimore Orioles,70,3,from Left to Right,Overcast
10-05-2014,Houston Astros,Baltimore Orioles,74,2,out to Rightfield,Overcast
11-05-2014,Houston Astros,Baltimore Orioles,73,1,from Left to Right.,
12-05-2014,Detroit Tigers,Baltimore Orioles,74,4,out to Centerfield,Cloudy
13-05-2014,Detroit Tigers,Baltimore Orioles,79,3,out to Centerfield,Sunny
14-05-2014,Detroit Tigers,Baltimore Orioles,60,2,in from Centerfield,Drizzle
22-05-2014,Cleveland Indians,Baltimore Orioles,81,9,out to Rightfield.,
23-05-2014,Cleveland Indians,Baltimore Orioles,73,10,from Left to Right,Cloudy
24-05-2014,Cleveland Indians,Baltimore Orioles,67,7,out to Rightfield.,
25-05-2014,Cleveland Indians,Baltimore Orioles,77,3,out to Rightfield,Cloudy
06-06-2014,Oakland Athletics,Baltimore Orioles,77,6,in from Leftfield,Sunny
07-06-2014,Oakland Athletics,Baltimore Orioles,79,7,from Right to Left,Sunny
08-06-2014,Oakland Athletics,Baltimore Orioles,82,8,from Right to Left,Cloudy
09-06-2014,Boston Red Sox,Baltimore Orioles,80,5,in from Leftfield.,
10-06-2014,Boston Red Sox,Baltimore Orioles,82,1,out to Leftfield.,
11-06-2014,Boston Red Sox,Baltimore Orioles,73,4,out to Rightfield.,
12-06-2014,Toronto Blue Jays,Baltimore Orioles,73,8,from Right to Left,Overcast
13-06-2014,Toronto Blue Jays,Baltimore Orioles,78,2,in from Rightfield.,
14-06-2014,Toronto Blue Jays,Baltimore Orioles,71,16,from Left to Right,Cloudy
15-06-2014,Toronto Blue Jays,Baltimore Orioles,74,6,from Left to Right,Cloudy
23-06-2014,Chicago White Sox,Baltimore Orioles,80,9,out to Leftfield,Sunny
24-06-2014,Chicago White Sox,Baltimore Orioles,81,11,out to Leftfield,Sunny
25-06-2014,Chicago White Sox,Baltimore Orioles,85,6,from Left to Right,Cloudy
28-06-2014,Tampa Bay Rays,Baltimore Orioles,82,7,from Right to Left,Cloudy
29-06-2014,Tampa Bay Rays,Baltimore Orioles,82,2,from Left to Right,Sunny
30-06-2014,Texas Rangers,Baltimore Orioles,84,4,from Left to Right,Sunny
01-07-2014,Texas Rangers,Baltimore Orioles,86,10,out to Leftfield,Sunny
02-07-2014,Texas Rangers,Baltimore Orioles,87,3,out to Rightfield,Overcast
03-07-2014,Texas Rangers,Baltimore Orioles,76,6,in from Rightfield,Rain
09-07-2014,Washington Nationals,Baltimore Orioles,79,2,in from Centerfield,Overcast
10-07-2014,Washington Nationals,Baltimore Orioles,81,6,from Right to Left,Cloudy
11-07-2014,New York Yankees,Baltimore Orioles,83,4,from Left to Right,Cloudy
12-07-2014,New York Yankees,Baltimore Orioles,84,7,out to Centerfield,Cloudy
13-07-2014,New York Yankees,Baltimore Orioles,89,5,out to Leftfield.,
29-07-2014,Los Angeles Angels of Anaheim,Baltimore Orioles,72,7,from Left to Right.,
30-07-2014,Los Angeles Angels of Anaheim,Baltimore Orioles,81,9,out to Centerfield,Cloudy
31-07-2014,Los Angeles Angels of Anaheim,Baltimore Orioles,83,5,from Right to Left.,
01-08-2014,Seattle Mariners,Baltimore Orioles,78,3,from Left to Right.,
02-08-2014,Seattle Mariners,Baltimore Orioles,78,4,from Right to Left,Overcast
03-08-2014,Seattle Mariners,Baltimore Orioles,72,1,from Left to Right,Overcast
08-08-2014,St. Louis Cardinals,Baltimore Orioles,78,4,in from Leftfield.,
09-08-2014,St. Louis Cardinals,Baltimore Orioles,82,5,from Right to Left,Cloudy
10-08-2014,St. Louis Cardinals,Baltimore Orioles,84,6,from Left to Right,Cloudy
11-08-2014,New York Yankees,Baltimore Orioles,79,6,from Left to Right.,
13-08-2014,New York Yankees,Baltimore Orioles,77,14,from Right to Left,Sunny
25-08-2014,Tampa Bay Rays,Baltimore Orioles,81,1,from Left to Right,Cloudy
26-08-2014,Tampa Bay Rays,Baltimore Orioles,84,5,in from Rightfield,Sunny
27-08-2014,Tampa Bay Rays,Baltimore Orioles,87,1,in from Rightfield,Sunny
28-08-2014,Tampa Bay Rays,Baltimore Orioles,80,11,in from Leftfield,Sunny
29-08-2014,Minnesota Twins,Baltimore Orioles,76,6,out to Leftfield,Sunny
30-08-2014,Minnesota Twins,Baltimore Orioles,79,10,out to Leftfield.,
31-08-2014,Minnesota Twins,Baltimore Orioles,87,7,out to Centerfield,Cloudy
01-09-2014,Minnesota Twins,Baltimore Orioles,87,3,out to Centerfield,Cloudy
02-09-2014,Cincinnati Reds,Baltimore Orioles,78,3,out to Rightfield,Overcast
03-09-2014,Cincinnati Reds,Baltimore Orioles,81,3,from Right to Left,Cloudy
04-09-2014,Cincinnati Reds,Baltimore Orioles,84,4,out to Rightfield,Sunny
13-09-2014,New York Yankees,Baltimore Orioles,68,0,NoWind,Rain
14-09-2014,New York Yankees,Baltimore Orioles,66,2,from Left to Right,Cloudy
15-09-2014,Toronto Blue Jays,Baltimore Orioles,69,7,out to Leftfield,Cloudy
16-09-2014,Toronto Blue Jays,Baltimore Orioles,71,2,from Left to Right.,
17-09-2014,Toronto Blue Jays,Baltimore Orioles,71,4,out to Centerfield,Cloudy
19-09-2014,Boston Red Sox,Baltimore Orioles,70,7,from Right to Left,Overcast
20-09-2014,Boston Red Sox,Baltimore Orioles,76,4,from Right to Left,Sunny
