Date,AwayTeam,HomeTeam,A_SeaWinPct,A_last3WinPct,A_last5WinPct,A_last10WinPct,H_SeaWinPct,H_last3WinPct,H_last5WinPct,H_last10WinPct
25-07-2020,Minnesota Twins,Chicago White Sox,100.0,nan,nan,nan,0.0,nan,nan,nan
26-07-2020,Minnesota Twins,Chicago White Sox,50.0,0.33,nan,nan,50.0,0.33,nan,nan
05-08-2020,Milwaukee Brewers,Chicago White Sox,37.5,0.0,0.2,nan,63.64,0.0,0.2,nan
06-08-2020,Milwaukee Brewers,Chicago White Sox,44.44,0.0,0.2,0.3,58.33,0.0,0.2,0.3
07-08-2020,Cleveland Indians,Chicago White Sox,57.14,0.33,0.4,0.3,53.85,0.33,0.4,0.3
08-08-2020,Cleveland Indians,Chicago White Sox,53.33,0.33,0.6,0.4,57.14,0.33,0.6,0.4
09-08-2020,Cleveland Indians,Chicago White Sox,56.25,0.0,0.4,0.3,53.33,0.0,0.4,0.3
16-08-2020,St. Louis Cardinals,Chicago White Sox,57.14,0.33,0.2,nan,47.62,0.33,0.2,nan
17-08-2020,Detroit Tigers,Chicago White Sox,47.37,0.0,0.0,0.4,50.0,0.0,0.0,0.4
18-08-2020,Detroit Tigers,Chicago White Sox,45.0,0.0,0.0,0.3,52.17,0.0,0.0,0.3
19-08-2020,Detroit Tigers,Chicago White Sox,42.86,0.0,0.0,0.2,54.17,0.0,0.0,0.2
20-08-2020,Detroit Tigers,Chicago White Sox,40.91,0.0,0.0,0.1,56.0,0.0,0.0,0.1
25-08-2020,Pittsburgh Pirates,Chicago White Sox,29.17,0.33,0.4,0.3,58.62,0.33,0.4,0.3
26-08-2020,Pittsburgh Pirates,Chicago White Sox,28.0,0.33,0.6,0.4,60.0,0.33,0.6,0.4
28-08-2020,Kansas City Royals,Chicago White Sox,38.71,0.33,0.2,0.3,61.29,0.33,0.2,0.3
29-08-2020,Kansas City Royals,Chicago White Sox,37.5,0.0,0.2,0.3,62.5,0.0,0.2,0.3
30-08-2020,Kansas City Royals,Chicago White Sox,39.39,0.0,0.2,0.2,60.61,0.0,0.2,0.2
11-09-2020,Detroit Tigers,Chicago White Sox,46.51,0.0,0.2,0.2,62.79,0.0,0.2,0.2
12-09-2020,Detroit Tigers,Chicago White Sox,45.45,0.33,0.2,0.3,63.64,0.33,0.2,0.3
13-09-2020,Detroit Tigers,Chicago White Sox,44.44,0.0,0.2,0.3,64.44,0.0,0.2,0.3
14-09-2020,Minnesota Twins,Chicago White Sox,62.5,0.33,0.4,0.6,65.22,0.33,0.4,0.6
15-09-2020,Minnesota Twins,Chicago White Sox,61.22,0.33,0.6,0.6,65.96,0.33,0.6,0.6
16-09-2020,Minnesota Twins,Chicago White Sox,60.0,0.0,0.4,0.5,66.67,0.0,0.4,0.5
17-09-2020,Minnesota Twins,Chicago White Sox,60.78,0.0,0.2,0.5,65.31,0.0,0.2,0.5
25-09-2020,Chicago Cubs,Chicago White Sox,56.14,0.0,0.2,0.4,59.65,0.0,0.2,0.4
26-09-2020,Chicago Cubs,Chicago White Sox,56.9,0.0,0.0,0.3,58.62,0.0,0.0,0.3
27-09-2020,Chicago Cubs,Chicago White Sox,55.93,0.33,0.2,0.3,59.32,0.33,0.2,0.3
24-07-2020,Milwaukee Brewers,Chicago Cubs,0,0.33,0.4,0.4,0,0.33,0.4,0.4
25-07-2020,Milwaukee Brewers,Chicago Cubs,0.0,nan,nan,nan,100.0,nan,nan,nan
26-07-2020,Milwaukee Brewers,Chicago Cubs,50.0,0.0,nan,nan,50.0,0.0,nan,nan
31-07-2020,Pittsburgh Pirates,Chicago Cubs,33.33,0.33,0.4,nan,66.67,0.33,0.4,nan
01-08-2020,Pittsburgh Pirates,Chicago Cubs,28.57,0.0,0.2,nan,71.43,0.0,0.2,nan
02-08-2020,Pittsburgh Pirates,Chicago Cubs,25.0,0.0,0.2,nan,75.0,0.0,0.2,nan
03-08-2020,Kansas City Royals,Chicago Cubs,30.0,0.0,0.2,0.3,77.78,0.0,0.2,0.3
04-08-2020,Kansas City Royals,Chicago Cubs,27.27,0.0,0.0,0.2,80.0,0.0,0.0,0.2
13-08-2020,Milwaukee Brewers,Chicago Cubs,43.75,0.33,0.4,0.4,80.0,0.33,0.4,0.4
14-08-2020,Milwaukee Brewers,Chicago Cubs,41.18,0.0,0.2,0.4,81.25,0.0,0.2,0.4
15-08-2020,Milwaukee Brewers,Chicago Cubs,44.44,0.0,0.2,0.3,76.47,0.0,0.2,0.3
16-08-2020,Milwaukee Brewers,Chicago Cubs,47.37,0.33,0.2,0.3,72.22,0.33,0.2,0.3
18-08-2020,St. Louis Cardinals,Chicago Cubs,50.0,0.33,0.4,0.4,66.67,0.33,0.4,0.4
21-08-2020,Chicago White Sox,Chicago Cubs,57.69,0.33,0.6,0.6,66.67,0.33,0.6,0.6
22-08-2020,Chicago White Sox,Chicago Cubs,59.26,0.33,0.6,0.6,64.0,0.33,0.6,0.6
23-08-2020,Chicago White Sox,Chicago Cubs,60.71,0.33,0.6,0.6,61.54,0.33,0.6,0.6
04-09-2020,St. Louis Cardinals,Chicago Cubs,50.0,0.33,0.6,0.4,59.46,0.33,0.6,0.4
06-09-2020,St. Louis Cardinals,Chicago Cubs,51.61,0.33,0.2,0.4,57.5,0.33,0.2,0.4
07-09-2020,St. Louis Cardinals,Chicago Cubs,53.12,0.33,0.4,0.5,56.1,0.33,0.4,0.5
08-09-2020,Cincinnati Reds,Chicago Cubs,43.9,0.33,0.4,0.4,57.14,0.33,0.4,0.4
09-09-2020,Cincinnati Reds,Chicago Cubs,42.86,0.0,0.2,0.3,58.14,0.0,0.2,0.3
10-09-2020,Cincinnati Reds,Chicago Cubs,44.19,0.0,0.2,0.3,56.82,0.0,0.2,0.3
15-09-2020,Cleveland Indians,Chicago Cubs,55.32,0.0,0.0,0.3,58.33,0.0,0.0,0.3
16-09-2020,Cleveland Indians,Chicago Cubs,54.17,0.0,0.0,0.2,59.18,0.0,0.0,0.2
18-09-2020,Minnesota Twins,Chicago Cubs,59.62,0.33,0.2,0.5,60.0,0.33,0.2,0.5
19-09-2020,Minnesota Twins,Chicago Cubs,58.49,0.0,0.2,0.4,60.78,0.0,0.2,0.4
20-09-2020,Minnesota Twins,Chicago Cubs,59.26,0.0,0.2,0.4,59.62,0.0,0.2,0.4
24-07-2020,Detroit Tigers,Cincinnati Reds,0,0.33,0.2,0.2,0,0.33,0.2,0.2
25-07-2020,Detroit Tigers,Cincinnati Reds,0.0,nan,nan,nan,100.0,nan,nan,nan
26-07-2020,Detroit Tigers,Cincinnati Reds,50.0,0.0,nan,nan,50.0,0.0,nan,nan
27-07-2020,Chicago Cubs,Cincinnati Reds,66.67,0.0,nan,nan,33.33,0.0,nan,nan
28-07-2020,Chicago Cubs,Cincinnati Reds,75.0,0.33,0.4,nan,25.0,0.33,0.4,nan
29-07-2020,Chicago Cubs,Cincinnati Reds,80.0,0.33,0.4,nan,20.0,0.33,0.4,nan
03-08-2020,Cleveland Indians,Cincinnati Reds,50.0,0.0,0.2,0.4,44.44,0.0,0.2,0.4
04-08-2020,Cleveland Indians,Cincinnati Reds,45.45,0.0,0.0,0.4,50.0,0.0,0.0,0.4
11-08-2020,Kansas City Royals,Cincinnati Reds,41.18,0.33,0.6,0.3,43.75,0.33,0.6,0.3
12-08-2020,Kansas City Royals,Cincinnati Reds,38.89,0.33,0.6,0.4,47.06,0.33,0.6,0.4
13-08-2020,Pittsburgh Pirates,Cincinnati Reds,18.75,0.0,0.2,0.1,44.44,0.0,0.2,0.1
14-08-2020,Pittsburgh Pirates,Cincinnati Reds,23.53,0.0,0.0,0.1,42.11,0.0,0.0,0.1
28-08-2020,Chicago Cubs,Cincinnati Reds,60.0,0.0,0.4,0.4,43.33,0.0,0.4,0.4
30-08-2020,Chicago Cubs,Cincinnati Reds,57.58,0.33,0.2,0.3,45.45,0.33,0.2,0.3
31-08-2020,St. Louis Cardinals,Cincinnati Reds,48.0,0.0,0.0,0.3,44.12,0.0,0.0,0.3
01-09-2020,St. Louis Cardinals,Cincinnati Reds,50.0,0.33,0.2,0.3,42.86,0.33,0.2,0.3
02-09-2020,St. Louis Cardinals,Cincinnati Reds,51.85,0.33,0.4,0.3,41.67,0.33,0.4,0.3
15-09-2020,Pittsburgh Pirates,Cincinnati Reds,30.43,0.0,0.0,0.2,46.94,0.0,0.0,0.2
16-09-2020,Pittsburgh Pirates,Cincinnati Reds,29.79,0.0,0.0,0.2,48.0,0.0,0.0,0.2
18-09-2020,Chicago White Sox,Cincinnati Reds,66.0,0.0,0.4,0.6,49.02,0.0,0.4,0.6
19-09-2020,Chicago White Sox,Cincinnati Reds,64.71,0.33,0.4,0.7,50.0,0.33,0.4,0.7
20-09-2020,Chicago White Sox,Cincinnati Reds,65.38,0.0,0.2,0.6,49.06,0.0,0.2,0.6
21-09-2020,Milwaukee Brewers,Cincinnati Reds,50.0,0.33,0.6,0.5,50.0,0.33,0.6,0.5
22-09-2020,Milwaukee Brewers,Cincinnati Reds,49.06,0.33,0.6,0.6,50.91,0.33,0.6,0.6
23-09-2020,Milwaukee Brewers,Cincinnati Reds,50.0,0.0,0.4,0.5,50.0,0.0,0.4,0.5
24-07-2020,Kansas City Royals,Cleveland Indians,0,0.0,0.4,0.4,0,0.0,0.4,0.4
25-07-2020,Kansas City Royals,Cleveland Indians,0.0,nan,nan,nan,100.0,nan,nan,nan
26-07-2020,Kansas City Royals,Cleveland Indians,50.0,0.0,nan,nan,50.0,0.0,nan,nan
29-07-2020,Chicago White Sox,Cleveland Indians,20.0,0.0,0.2,nan,80.0,0.0,0.2,nan
05-08-2020,Cincinnati Reds,Cleveland Indians,45.45,0.33,0.6,0.4,50.0,0.33,0.6,0.4
06-08-2020,Cincinnati Reds,Cleveland Indians,41.67,0.0,0.4,0.4,53.85,0.0,0.4,0.4
11-08-2020,Chicago Cubs,Cleveland Indians,76.92,0.33,0.6,0.7,58.82,0.33,0.6,0.7
12-08-2020,Chicago Cubs,Cleveland Indians,78.57,0.0,0.4,0.6,55.56,0.0,0.4,0.6
21-08-2020,Detroit Tigers,Cleveland Indians,39.13,0.0,0.0,0.0,64.0,0.0,0.0,0.0
22-08-2020,Detroit Tigers,Cleveland Indians,41.67,0.0,0.0,0.0,61.54,0.0,0.0,0.0
23-08-2020,Detroit Tigers,Cleveland Indians,40.0,0.33,0.2,0.1,62.96,0.33,0.2,0.1
24-08-2020,Minnesota Twins,Cleveland Indians,65.52,0.33,0.4,0.5,60.71,0.33,0.4,0.5
25-08-2020,Minnesota Twins,Cleveland Indians,66.67,0.33,0.4,0.6,58.62,0.33,0.4,0.6
26-08-2020,Minnesota Twins,Cleveland Indians,64.52,0.33,0.6,0.6,60.0,0.33,0.6,0.6
04-09-2020,Milwaukee Brewers,Cleveland Indians,47.22,0.0,0.2,0.4,62.16,0.0,0.2,0.4
05-09-2020,Milwaukee Brewers,Cleveland Indians,48.65,0.33,0.4,0.4,60.53,0.33,0.4,0.4
06-09-2020,Milwaukee Brewers,Cleveland Indians,47.37,0.33,0.4,0.5,61.54,0.33,0.4,0.5
07-09-2020,Kansas City Royals,Cleveland Indians,34.15,0.0,0.0,0.2,62.5,0.0,0.0,0.2
08-09-2020,Kansas City Royals,Cleveland Indians,33.33,0.0,0.0,0.1,63.41,0.0,0.0,0.1
09-09-2020,Kansas City Royals,Cleveland Indians,34.88,0.0,0.0,0.1,61.9,0.0,0.0,0.1
10-09-2020,Kansas City Royals,Cleveland Indians,36.36,0.33,0.2,0.1,60.47,0.33,0.2,0.1
