Date,AwayTeam,HomeTeam,A_SP_recFIP,H_SP_recFIP
30-08-2010,San Diego Padres,Arizona Diamondbacks,2.2533555403154697,3.5911314666389096
31-08-2010,San Diego Padres,Arizona Diamondbacks,0.587751263665217,-0.8102998109300442
01-09-2010,San Diego Padres,Arizona Diamondbacks,-1.20616869130697,0.4542563823021714
03-09-2010,Houston Astros,Arizona Diamondbacks,-0.4129842240026431,-0.12389526720079294
04-09-2010,Houston Astros,Arizona Diamondbacks,0.63595893522304,3.158291694164231
05-09-2010,Houston Astros,Arizona Diamondbacks,0.0,2.8891296496930305
06-09-2010,San Francisco Giants,Arizona Diamondbacks,2.629641316924372,-1.0803997479067255
07-09-2010,San Francisco Giants,Arizona Diamondbacks,0.9728486778102059,0.2082118764054302
08-09-2010,San Francisco Giants,Arizona Diamondbacks,4.161811220243051,-0.3446196260877057
21-09-2010,Colorado Rockies,Arizona Diamondbacks,1.1055098611479612,0.7994403917257921
22-09-2010,Colorado Rockies,Arizona Diamondbacks,-0.37013047099102425,-0.1768815777836738
23-09-2010,Colorado Rockies,Arizona Diamondbacks,1.7208837570778288,-0.04307745326096321
24-09-2010,Los Angeles Dodgers,Arizona Diamondbacks,-0.3876970793486689,7.8056700387161255
25-09-2010,Los Angeles Dodgers,Arizona Diamondbacks,4.121393780442114,0.28439099699358084
26-09-2010,Los Angeles Dodgers,Arizona Diamondbacks,-0.09702144173862422,0.33311125916055967
05-04-2010,Chicago Cubs,Atlanta Braves,nan,nan
07-04-2010,Chicago Cubs,Atlanta Braves,nan,nan
08-04-2010,Chicago Cubs,Atlanta Braves,nan,nan
16-04-2010,Colorado Rockies,Atlanta Braves,nan,nan
17-04-2010,Colorado Rockies,Atlanta Braves,nan,nan
18-04-2010,Colorado Rockies,Atlanta Braves,nan,nan
20-04-2010,Philadelphia Phillies,Atlanta Braves,nan,nan
21-04-2010,Philadelphia Phillies,Atlanta Braves,nan,nan
22-04-2010,Philadelphia Phillies,Atlanta Braves,nan,nan
30-04-2010,Houston Astros,Atlanta Braves,-0.3446196260877057,-0.7362995687388242
01-05-2010,Houston Astros,Atlanta Braves,0.8176614881439086,1.9510802322261354
02-05-2010,Houston Astros,Atlanta Braves,-0.5490282200505107,1.0301844030081384
14-05-2010,Arizona Diamondbacks,Atlanta Braves,0.5197089629807309,3.399608529926857
15-05-2010,Arizona Diamondbacks,Atlanta Braves,2.067717756526234,-0.4759260728166892
16-05-2010,Arizona Diamondbacks,Atlanta Braves,-1.1781912732591207,1.7815242895628751
17-05-2010,New York Mets,Atlanta Braves,0.6858038600960125,0.7286353700426773
18-05-2010,New York Mets,Atlanta Braves,1.6961584303658206,-1.0401497815685459
19-05-2010,Cincinnati Reds,Atlanta Braves,0.36340510584173713,2.7814978881219745
20-05-2010,Cincinnati Reds,Atlanta Braves,0.49518321779058255,-0.3303873792021145
28-05-2010,Pittsburgh Pirates,Atlanta Braves,0.5185255020269633,0.47138682002451215
29-05-2010,Pittsburgh Pirates,Atlanta Braves,2.0571294228282597,1.401242841476788
30-05-2010,Pittsburgh Pirates,Atlanta Braves,-0.47385198587059535,-0.3059039461609054
31-05-2010,Philadelphia Phillies,Atlanta Braves,2.785884850092862,1.887420894859554
01-06-2010,Philadelphia Phillies,Atlanta Braves,1.1104467412659098,0.17230981304385284
02-06-2010,Philadelphia Phillies,Atlanta Braves,0.36340510584173713,0.3151165931394616
15-06-2010,Tampa Bay Rays,Atlanta Braves,1.6519368960105725,0.5353796734183992
16-06-2010,Tampa Bay Rays,Atlanta Braves,2.6481462975916865,-0.42028579434015156
17-06-2010,Tampa Bay Rays,Atlanta Braves,2.524455664247397,0.9498637152060792
18-06-2010,Kansas City Royals,Atlanta Braves,2.3140843588934477,0.22110197222959224
19-06-2010,Kansas City Royals,Atlanta Braves,0.6892392521754114,1.312780553908698
20-06-2010,Kansas City Royals,Atlanta Braves,2.115904549194781,0.33957504608518474
25-06-2010,Detroit Tigers,Atlanta Braves,nan,1.5477138056071458
26-06-2010,Detroit Tigers,Atlanta Braves,0.2540865588210383,0.24670038238559272
27-06-2010,Detroit Tigers,Atlanta Braves,0.8904719501335708,-0.05150922015040692
28-06-2010,Washington Nationals,Atlanta Braves,-1.2029240307208289,1.1104941699056081
29-06-2010,Washington Nationals,Atlanta Braves,1.5877463341739049,0.7495627550595487
30-06-2010,Washington Nationals,Atlanta Braves,0.4669842159335017,2.05112022720101
02-07-2010,Florida Marlins,Atlanta Braves,-1.1825741969939727,-0.20480052428934217
03-07-2010,Florida Marlins,Atlanta Braves,0.9715924863514387,0.4490849893342317
04-07-2010,Florida Marlins,Atlanta Braves,1.2492461445679333,1.073758982406872
15-07-2010,Milwaukee Brewers,Atlanta Braves,0.7402609419820485,1.5774944130406205
16-07-2010,Milwaukee Brewers,Atlanta Braves,1.4150526222693904,-0.7647598654022635
17-07-2010,Milwaukee Brewers,Atlanta Braves,1.6824717038849797,0.07932101213611487
18-07-2010,Milwaukee Brewers,Atlanta Braves,2.734826969601347,0.513682637526852
20-07-2010,San Diego Padres,Atlanta Braves,2.6559827136040335,0.9993337774816791
21-07-2010,San Diego Padres,Atlanta Braves,2.8692985059859506,-0.19217834150091292
22-07-2010,San Diego Padres,Atlanta Braves,1.8212384421406567,1.0394179259614618
02-08-2010,New York Mets,Atlanta Braves,0.0,0.3223986459256872
04-08-2010,New York Mets,Atlanta Braves,0.25950434669780714,0.7887472065203103
05-08-2010,San Francisco Giants,Atlanta Braves,0.9124880507517165,0.12492712584325812
06-08-2010,San Francisco Giants,Atlanta Braves,1.8322645123677859,-0.9124880507517165
07-08-2010,San Francisco Giants,Atlanta Braves,0.1153225186438072,-0.4164237528108604
08-08-2010,San Francisco Giants,Atlanta Braves,0.8325861406430127,1.1491955631058262
13-08-2010,Los Angeles Dodgers,Atlanta Braves,0.6431186306520233,-0.5596865755177102
14-08-2010,Los Angeles Dodgers,Atlanta Braves,0.4542563823021714,0.3059039461609054
15-08-2010,Los Angeles Dodgers,Atlanta Braves,-0.047138682002451214,0.04270949004868884
16-08-2010,Los Angeles Dodgers,Atlanta Braves,0.27255382938130285,-0.36564556756317534
17-08-2010,Washington Nationals,Atlanta Braves,3.390032116093733,nan
18-08-2010,Washington Nationals,Atlanta Braves,0.7079203797784627,-0.4759260728166892
19-08-2010,Washington Nationals,Atlanta Braves,0.3771094560196097,-0.5821286504317453
27-08-2010,Florida Marlins,Atlanta Braves,1.4052253565108777,-0.04501665616278023
28-08-2010,Florida Marlins,Atlanta Braves,-1.0388839418224993,-0.04129842240026431
29-08-2010,Florida Marlins,Atlanta Braves,1.3490556610372741,0.9003331232556047
30-08-2010,New York Mets,Atlanta Braves,nan,0.6633059166887767
31-08-2010,New York Mets,Atlanta Braves,-0.23793661368611407,nan
01-09-2010,New York Mets,Atlanta Braves,0.4196231021591516,2.325121203126546
02-09-2010,New York Mets,Atlanta Braves,1.411459525444419,-0.6461617989144482
09-09-2010,St. Louis Cardinals,Atlanta Braves,0.5936479667557139,0.37358737274680115
10-09-2010,St. Louis Cardinals,Atlanta Braves,-0.6352163970525958,-0.21961128802020424
11-09-2010,St. Louis Cardinals,Atlanta Braves,0.9453497794183848,2.5454888281323655
12-09-2010,St. Louis Cardinals,Atlanta Braves,1.0207370796174924,-0.8469551960701277
13-09-2010,Washington Nationals,Atlanta Braves,nan,1.8666959481717362
14-09-2010,Washington Nationals,Atlanta Braves,1.0287057901440195,1.1103260320985167
15-09-2010,Washington Nationals,Atlanta Braves,0.1611993229628436,1.4523062623446032
27-09-2010,Florida Marlins,Atlanta Braves,0.8648025367541081,0.09003331232556046
28-09-2010,Florida Marlins,Atlanta Braves,-0.04669842159335017,3.854573141715048
29-09-2010,Florida Marlins,Atlanta Braves,3.496503496503497,-0.7652831547672639
01-10-2010,Philadelphia Phillies,Atlanta Braves,0.43659648782380894,nan
02-10-2010,Philadelphia Phillies,Atlanta Braves,0.4895241824946152,0.26071087164334755
03-10-2010,Philadelphia Phillies,Atlanta Braves,0.36340510584173713,2.725538293813029
09-04-2010,Toronto Blue Jays,Baltimore Orioles,nan,nan
10-04-2010,Toronto Blue Jays,Baltimore Orioles,nan,nan
11-04-2010,Toronto Blue Jays,Baltimore Orioles,nan,nan
12-04-2010,Tampa Bay Rays,Baltimore Orioles,nan,nan
13-04-2010,Tampa Bay Rays,Baltimore Orioles,nan,nan
14-04-2010,Tampa Bay Rays,Baltimore Orioles,nan,nan
27-04-2010,New York Yankees,Baltimore Orioles,nan,0.5197089629807309
30-04-2010,Boston Red Sox,Baltimore Orioles,1.518565690212599,0.1529519730804527
01-05-2010,Boston Red Sox,Baltimore Orioles,nan,nan
02-05-2010,Boston Red Sox,Baltimore Orioles,1.1378252696151183,0.0
11-05-2010,Seattle Mariners,Baltimore Orioles,nan,4.249454461927185
12-05-2010,Seattle Mariners,Baltimore Orioles,3.5611778462846817,2.806781183338947
13-05-2010,Seattle Mariners,Baltimore Orioles,3.774841789719108,1.9056491911577873
14-05-2010,Cleveland Indians,Baltimore Orioles,1.1896830684305704,2.200421747501605
15-05-2010,Cleveland Indians,Baltimore Orioles,2.2994605111877595,0.6837067424003368
16-05-2010,Cleveland Indians,Baltimore Orioles,1.3674134848006736,0.9980039920159679
17-05-2010,Kansas City Royals,Baltimore Orioles,0.878445152080817,1.2273165600070137
18-05-2010,Kansas City Royals,Baltimore Orioles,0.16519368960105724,2.5185895898296957
25-05-2010,Oakland Athletics,Baltimore Orioles,0.22888532845044635,1.165986507870409
26-05-2010,Oakland Athletics,Baltimore Orioles,0.9204874200052602,1.4621664432801271
27-05-2010,Oakland Athletics,Baltimore Orioles,0.7652831547672639,0.8328219514333307
04-06-2010,Boston Red Sox,Baltimore Orioles,-0.2890889568018502,nan
05-06-2010,Boston Red Sox,Baltimore Orioles,-0.7535496152930912,1.5555765060808902
06-06-2010,Boston Red Sox,Baltimore Orioles,2.716600368681478,2.7564028942230387
08-06-2010,New York Yankees,Baltimore Orioles,-0.6952289910489269,2.1481273932941063
12-06-2010,New York Mets,Baltimore Orioles,1.450521113140647,1.6335159027577597
13-06-2010,New York Mets,Baltimore Orioles,-0.624678474314691,3.9396560007687147
22-06-2010,Florida Marlins,Baltimore Orioles,1.1810665939856457,1.7786059117472683
23-06-2010,Florida Marlins,Baltimore Orioles,3.173856823792172,1.0428434865733902
24-06-2010,Florida Marlins,Baltimore Orioles,-0.3532855556677097,2.890173410404624
25-06-2010,Washington Nationals,Baltimore Orioles,1.4026474971508727,nan
26-06-2010,Washington Nationals,Baltimore Orioles,0.8690362388111585,1.1093854004881298
27-06-2010,Washington Nationals,Baltimore Orioles,1.776396136338404,1.8006662465112093
29-06-2010,Oakland Athletics,Baltimore Orioles,1.979824644102951,1.6515626323367492
30-06-2010,Oakland Athletics,Baltimore Orioles,1.5305663095345279,1.529519730804527
01-07-2010,Oakland Athletics,Baltimore Orioles,0.13149820285789432,2.441239922788691
16-07-2010,Toronto Blue Jays,Baltimore Orioles,2.724795640326976,1.760730941277244
17-07-2010,Toronto Blue Jays,Baltimore Orioles,0.3122723014468617,3.663817031197958
18-07-2010,Toronto Blue Jays,Baltimore Orioles,2.0314044141868894,0.9686958295095338
19-07-2010,Tampa Bay Rays,Baltimore Orioles,3.5886254201871544,0.967014075427098
20-07-2010,Tampa Bay Rays,Baltimore Orioles,1.6904871676655913,0.8630871263741258
21-07-2010,Tampa Bay Rays,Baltimore Orioles,1.7581197372073651,1.7815242895628751
22-07-2010,Minnesota Twins,Baltimore Orioles,1.022185204815628,1.336710285633882
23-07-2010,Minnesota Twins,Baltimore Orioles,0.6656312402928777,2.6575954076751365
24-07-2010,Minnesota Twins,Baltimore Orioles,0.5710478728466738,2.197948581324098
25-07-2010,Minnesota Twins,Baltimore Orioles,-0.07135721421435709,2.194825814887458
03-08-2010,Los Angeles Angels of Anaheim,Baltimore Orioles,0.23218017181332717,0.2082118764054302
04-08-2010,Los Angeles Angels of Anaheim,Baltimore Orioles,1.032460560006608,2.5346652750857306
05-08-2010,Los Angeles Angels of Anaheim,Baltimore Orioles,1.1297471104545063,4.173033972023041
06-08-2010,Chicago White Sox,Baltimore Orioles,0.03873866893933525,2.6195789269428538
07-08-2010,Chicago White Sox,Baltimore Orioles,-0.9085652928058149,1.921783415009129
08-08-2010,Chicago White Sox,Baltimore Orioles,0.19988806268489648,0.536879491203436
09-08-2010,Chicago White Sox,Baltimore Orioles,0.7070802300367682,0.6812762575224255
16-08-2010,Seattle Mariners,Baltimore Orioles,1.8407489218470605,0.4959182116426337
17-08-2010,Seattle Mariners,Baltimore Orioles,-0.12923235978288963,1.3173435086762972
18-08-2010,Seattle Mariners,Baltimore Orioles,-0.5190086933956143,0.660774758404229
19-08-2010,Texas Rangers,Baltimore Orioles,-0.7268102116834743,0.5204538357447694
20-08-2010,Texas Rangers,Baltimore Orioles,0.2575461007520346,0.8255844268706006
21-08-2010,Texas Rangers,Baltimore Orioles,-2.1641614857952307,1.1781912732591207
22-08-2010,Texas Rangers,Baltimore Orioles,3.13820929934674,0.9498637152060792
31-08-2010,Boston Red Sox,Baltimore Orioles,2.6648900732844774,0.5401998739533628
01-09-2010,Boston Red Sox,Baltimore Orioles,1.0388839418224993,1.9486359548316183
02-09-2010,Boston Red Sox,Baltimore Orioles,0.8398421096833798,1.1433895146946724
03-09-2010,Tampa Bay Rays,Baltimore Orioles,-0.5596865755177102,0.8725311334972635
04-09-2010,Tampa Bay Rays,Baltimore Orioles,-1.1297471104545063,0.83289164836829
05-09-2010,Tampa Bay Rays,Baltimore Orioles,0.8030695101275988,1.4272739068379392
13-09-2010,Toronto Blue Jays,Baltimore Orioles,1.4988342400355283,0.9453497794183848
14-09-2010,Toronto Blue Jays,Baltimore Orioles,nan,0.26861502095197165
15-09-2010,Toronto Blue Jays,Baltimore Orioles,nan,0.47796993134613724
19-09-2010,New York Yankees,Baltimore Orioles,1.8864076679922501,2.635335456242451
02-10-2010,Detroit Tigers,Baltimore Orioles,4.8216567909840835,-0.49340076477118544
03-10-2010,Detroit Tigers,Baltimore Orioles,1.0272967420017611,1.9815628500043079
07-04-2010,New York Yankees,Boston Red Sox,nan,nan
17-04-2010,Tampa Bay Rays,Boston Red Sox,nan,nan
18-04-2010,Tampa Bay Rays,Boston Red Sox,nan,nan
19-04-2010,Tampa Bay Rays,Boston Red Sox,nan,nan
20-04-2010,Texas Rangers,Boston Red Sox,nan,nan
21-04-2010,Texas Rangers,Boston Red Sox,nan,nan
22-04-2010,Texas Rangers,Boston Red Sox,nan,nan
