Date,AwayTeam,HomeTeam,A_SP_recFIP,H_SP_recFIP
28-06-2011,Washington Nationals,Los Angeles Angels of Anaheim,-0.13266118333775534,0.9993337774816791
29-06-2011,Washington Nationals,Los Angeles Angels of Anaheim,-0.042347759803506385,0.41636306859581557
01-07-2011,Los Angeles Dodgers,Los Angeles Angels of Anaheim,0.32386416211714625,0.09517464547444562
02-07-2011,Los Angeles Dodgers,Los Angeles Angels of Anaheim,-0.9569717161692777,-0.8773937590600442
03-07-2011,Los Angeles Dodgers,Los Angeles Angels of Anaheim,-0.10744600838078867,0.9124880507517165
04-07-2011,Detroit Tigers,Los Angeles Angels of Anaheim,0.6651147322913201,0.6070794807135519
05-07-2011,Detroit Tigers,Los Angeles Angels of Anaheim,-0.44094951128095833,0.7761715339089937
06-07-2011,Detroit Tigers,Los Angeles Angels of Anaheim,0.651777179108369,0.45016656162780233
07-07-2011,Seattle Mariners,Los Angeles Angels of Anaheim,-0.4962075565322181,-0.9518521456333784
08-07-2011,Seattle Mariners,Los Angeles Angels of Anaheim,nan,0.5413508786541186
09-07-2011,Seattle Mariners,Los Angeles Angels of Anaheim,-0.22110197222959224,0.7268102116834743
10-07-2011,Seattle Mariners,Los Angeles Angels of Anaheim,-0.44421411120159926,-0.5465760912001248
19-07-2011,Texas Rangers,Los Angeles Angels of Anaheim,0.34975517138003404,0.7276608130396817
20-07-2011,Texas Rangers,Los Angeles Angels of Anaheim,-0.18170255292086857,-0.6930765302400237
21-07-2011,Texas Rangers,Los Angeles Angels of Anaheim,-0.4469001381327699,-0.7033390094025321
02-08-2011,Minnesota Twins,Los Angeles Angels of Anaheim,0.7070802300367682,-0.8328916483682895
03-08-2011,Minnesota Twins,Los Angeles Angels of Anaheim,-0.8904719501335708,4.349927501208315
04-08-2011,Minnesota Twins,Los Angeles Angels of Anaheim,1.1819060921886753,-0.1228803145736053
05-08-2011,Seattle Mariners,Los Angeles Angels of Anaheim,1.9853977199948765,0.6662780044973766
06-08-2011,Seattle Mariners,Los Angeles Angels of Anaheim,0.3387820784280511,1.5038323469486754
07-08-2011,Seattle Mariners,Los Angeles Angels of Anaheim,1.173198922395064,-0.7237885158888814
15-08-2011,Texas Rangers,Los Angeles Angels of Anaheim,0.4941253980454596,nan
16-08-2011,Texas Rangers,Los Angeles Angels of Anaheim,1.1991605875886882,2.057411580288039
17-08-2011,Texas Rangers,Los Angeles Angels of Anaheim,0.0504693650953871,0.1350712500844195
18-08-2011,Texas Rangers,Los Angeles Angels of Anaheim,0.47587322737222815,1.6376921138825906
19-08-2011,Baltimore Orioles,Los Angeles Angels of Anaheim,3.0683602112173545,0.9594627008875032
20-08-2011,Baltimore Orioles,Los Angeles Angels of Anaheim,-0.2882675122513694,1.1592652042090243
21-08-2011,Baltimore Orioles,Los Angeles Angels of Anaheim,3.7882947183485234,nan
23-08-2011,Chicago White Sox,Los Angeles Angels of Anaheim,0.30059367250319374,0.9150418807630041
24-08-2011,Chicago White Sox,Los Angeles Angels of Anaheim,1.2663571127057829,1.3325560089947532
02-09-2011,Minnesota Twins,Los Angeles Angels of Anaheim,2.5401848921462484,2.40978018102739
03-09-2011,Minnesota Twins,Los Angeles Angels of Anaheim,3.2687800666091036,1.2923235978288965
04-09-2011,Minnesota Twins,Los Angeles Angels of Anaheim,1.6335159027577597,0.27451411002525533
05-09-2011,Seattle Mariners,Los Angeles Angels of Anaheim,nan,-0.0446149727848666
06-09-2011,Seattle Mariners,Los Angeles Angels of Anaheim,-1.4496070801861602,0.9594627008875032
07-09-2011,Seattle Mariners,Los Angeles Angels of Anaheim,3.1369815266643433,0.670940808110929
09-09-2011,New York Yankees,Los Angeles Angels of Anaheim,0.9658184261358868,1.4141604600735365
11-09-2011,New York Yankees,Los Angeles Angels of Anaheim,2.2922299282943466,1.173198922395064
23-09-2011,Oakland Athletics,Los Angeles Angels of Anaheim,1.3173435086762972,1.197654249607665
24-09-2011,Oakland Athletics,Los Angeles Angels of Anaheim,0.4383273428596477,0.7268102116834743
25-09-2011,Oakland Athletics,Los Angeles Angels of Anaheim,1.3843746238112438,1.3011345893619237
26-09-2011,Texas Rangers,Los Angeles Angels of Anaheim,-0.8469551960701277,0.31728404854445946
27-09-2011,Texas Rangers,Los Angeles Angels of Anaheim,0.39449460857368296,2.73884324150153
28-09-2011,Texas Rangers,Los Angeles Angels of Anaheim,0.0,1.891984864121087
08-04-2011,Cincinnati Reds,Arizona Diamondbacks,nan,nan
09-04-2011,Cincinnati Reds,Arizona Diamondbacks,nan,nan
10-04-2011,Cincinnati Reds,Arizona Diamondbacks,nan,nan
11-04-2011,St. Louis Cardinals,Arizona Diamondbacks,nan,nan
12-04-2011,St. Louis Cardinals,Arizona Diamondbacks,nan,nan
13-04-2011,St. Louis Cardinals,Arizona Diamondbacks,nan,nan
15-04-2011,San Francisco Giants,Arizona Diamondbacks,nan,nan
16-04-2011,San Francisco Giants,Arizona Diamondbacks,nan,nan
17-04-2011,San Francisco Giants,Arizona Diamondbacks,nan,nan
25-04-2011,Philadelphia Phillies,Arizona Diamondbacks,-0.32386416211714625,0.40787192821454055
26-04-2011,Philadelphia Phillies,Arizona Diamondbacks,-0.09427736400490243,0.7865272508559266
27-04-2011,Philadelphia Phillies,Arizona Diamondbacks,-1.1104941699056081,1.5251919638161358
28-04-2011,Chicago Cubs,Arizona Diamondbacks,3.4290193004800624,2.2043695503086114
29-04-2011,Chicago Cubs,Arizona Diamondbacks,-0.36340510584173713,4.473103288021378
30-04-2011,Chicago Cubs,Arizona Diamondbacks,-1.131328368058829,0.14553216260793633
01-05-2011,Chicago Cubs,Arizona Diamondbacks,nan,0.5821286504317453
03-05-2011,Colorado Rockies,Arizona Diamondbacks,-0.9577746314649789,1.3294214724488864
04-05-2011,Colorado Rockies,Arizona Diamondbacks,1.197654249607665,3.0168756481568777
05-05-2011,Colorado Rockies,Arizona Diamondbacks,0.651777179108369,-0.6295742504131581
16-05-2011,San Diego Padres,Arizona Diamondbacks,1.7801768691857132,3.2976916158688923
17-05-2011,San Diego Padres,Arizona Diamondbacks,0.04501665616278023,-0.7079203797784627
18-05-2011,Atlanta Braves,Arizona Diamondbacks,nan,2.4984101026619427
19-05-2011,Atlanta Braves,Arizona Diamondbacks,-0.7253969533327962,-0.7684032580298142
20-05-2011,Minnesota Twins,Arizona Diamondbacks,2.741335421969845,-0.7753941586973379
21-05-2011,Minnesota Twins,Arizona Diamondbacks,2.0819838993245114,nan
22-05-2011,Minnesota Twins,Arizona Diamondbacks,0.9903664355811651,-0.6662780044973766
30-05-2011,Florida Marlins,Arizona Diamondbacks,0.09894132779261898,2.040476388773216
31-05-2011,Florida Marlins,Arizona Diamondbacks,-1.1391195708091424,0.5197089629807309
01-06-2011,Florida Marlins,Arizona Diamondbacks,0.6431186306520233,-0.2890889568018502
02-06-2011,Washington Nationals,Arizona Diamondbacks,-0.09085127646043428,nan
03-06-2011,Washington Nationals,Arizona Diamondbacks,nan,1.7334556949117974
04-06-2011,Washington Nationals,Arizona Diamondbacks,1.768815777836738,1.421555957611786
05-06-2011,Washington Nationals,Arizona Diamondbacks,2.345263587233608,1.7906221370866997
14-06-2011,San Francisco Giants,Arizona Diamondbacks,-1.1898151820417229,-0.14141604600735364
15-06-2011,San Francisco Giants,Arizona Diamondbacks,-1.1150574048071364,1.8006662465112093
16-06-2011,San Francisco Giants,Arizona Diamondbacks,-0.04501665616278023,2.1538726630481606
17-06-2011,Chicago White Sox,Arizona Diamondbacks,0.8176614881439086,-0.3876970793486689
18-06-2011,Chicago White Sox,Arizona Diamondbacks,1.4276791291157311,-0.7994403917257921
19-06-2011,Chicago White Sox,Arizona Diamondbacks,0.3873866893933525,-0.3957653111704759
27-06-2011,Cleveland Indians,Arizona Diamondbacks,3.5026269702276718,0.19830253034028716
28-06-2011,Cleveland Indians,Arizona Diamondbacks,0.42028579434015156,0.19830253034028716
29-06-2011,Cleveland Indians,Arizona Diamondbacks,-0.20313642642398633,1.320776386815206
15-07-2011,Los Angeles Dodgers,Arizona Diamondbacks,-0.7248035400930801,0.3151165931394616
16-07-2011,Los Angeles Dodgers,Arizona Diamondbacks,0.5656641840294145,1.4339097940384116
17-07-2011,Los Angeles Dodgers,Arizona Diamondbacks,2.4718628379089096,0.8410012862372613
18-07-2011,Milwaukee Brewers,Arizona Diamondbacks,2.584647195657793,0.19986009793144802
19-07-2011,Milwaukee Brewers,Arizona Diamondbacks,1.4141604600735365,3.1228980493898346
20-07-2011,Milwaukee Brewers,Arizona Diamondbacks,1.2491256120715502,1.319883096068634
21-07-2011,Milwaukee Brewers,Arizona Diamondbacks,0.28283209201470727,1.8624511674389028
22-07-2011,Colorado Rockies,Arizona Diamondbacks,1.7881560955085731,0.8484962760441218
23-07-2011,Colorado Rockies,Arizona Diamondbacks,4.0186814380362765,-0.95393840283456
24-07-2011,Colorado Rockies,Arizona Diamondbacks,-0.04164237528108604,0.5544774050457444
05-08-2011,Los Angeles Dodgers,Arizona Diamondbacks,0.046698421593350144,0.63595893522304
06-08-2011,Los Angeles Dodgers,Arizona Diamondbacks,nan,1.110535278003998
07-08-2011,Los Angeles Dodgers,Arizona Diamondbacks,-0.5922854816021323,-0.16519368960105724
08-08-2011,Houston Astros,Arizona Diamondbacks,0.9903664355811651,-0.08469551960701277
09-08-2011,Houston Astros,Arizona Diamondbacks,0.45016656162780233,-0.28283209201470727
10-08-2011,Houston Astros,Arizona Diamondbacks,nan,1.7667844522968204
11-08-2011,Houston Astros,Arizona Diamondbacks,0.5169294391315585,0.393483906508224
12-08-2011,New York Mets,Arizona Diamondbacks,3.6474467872489265,0.4129842240026431
13-08-2011,New York Mets,Arizona Diamondbacks,0.3250182822783781,0.6925892945483328
14-08-2011,New York Mets,Arizona Diamondbacks,0.9702144173862421,2.149413268270013
26-08-2011,San Diego Padres,Arizona Diamondbacks,0.5821286504317453,0.29149662696760226
27-08-2011,San Diego Padres,Arizona Diamondbacks,1.9486359548316183,1.8384085980955973
28-08-2011,San Diego Padres,Arizona Diamondbacks,-0.09894132779261898,0.2968239833778569
29-08-2011,Colorado Rockies,Arizona Diamondbacks,1.701987482156583,1.6913969401091722
30-08-2011,Colorado Rockies,Arizona Diamondbacks,1.6961584303658206,nan
31-08-2011,Colorado Rockies,Arizona Diamondbacks,0.5710478728466738,0.26768983670919977
08-09-2011,San Diego Padres,Arizona Diamondbacks,0.7888923950773117,-0.5781779136037004
09-09-2011,San Diego Padres,Arizona Diamondbacks,0.45016656162780233,0.4997309141231645
10-09-2011,San Diego Padres,Arizona Diamondbacks,3.2326319501586935,1.0803997479067255
11-09-2011,San Diego Padres,Arizona Diamondbacks,1.2627649061161745,-0.2855239364233369
19-09-2011,Pittsburgh Pirates,Arizona Diamondbacks,0.10861301183881833,-1.3741983842758394
20-09-2011,Pittsburgh Pirates,Arizona Diamondbacks,1.2990906365544121,-0.03814755474174106
21-09-2011,Pittsburgh Pirates,Arizona Diamondbacks,1.726902676699149,2.3097954181201095
23-09-2011,San Francisco Giants,Arizona Diamondbacks,0.7865272508559266,1.6790597265531306
24-09-2011,San Francisco Giants,Arizona Diamondbacks,1.3287977038375682,-1.9189254017750064
25-09-2011,San Francisco Giants,Arizona Diamondbacks,0.1189815182041723,1.6978752304259237
26-09-2011,Los Angeles Dodgers,Arizona Diamondbacks,1.0929530550640159,0.2890889568018502
27-09-2011,Los Angeles Dodgers,Arizona Diamondbacks,0.9517464547444563,nan
28-09-2011,Los Angeles Dodgers,Arizona Diamondbacks,-0.63595893522304,0.7303759514107789
08-04-2011,Philadelphia Phillies,Atlanta Braves,nan,nan
09-04-2011,Philadelphia Phillies,Atlanta Braves,nan,nan
10-04-2011,Philadelphia Phillies,Atlanta Braves,nan,nan
12-04-2011,Florida Marlins,Atlanta Braves,nan,nan
13-04-2011,Florida Marlins,Atlanta Braves,nan,nan
14-04-2011,Florida Marlins,Atlanta Braves,nan,nan
17-04-2011,New York Mets,Atlanta Braves,nan,nan
29-04-2011,St. Louis Cardinals,Atlanta Braves,1.3851785890966657,0.3331390022486883
30-04-2011,St. Louis Cardinals,Atlanta Braves,1.0219143862836382,0.0
01-05-2011,St. Louis Cardinals,Atlanta Braves,0.37606102933276037,-0.16470846601515318
02-05-2011,Milwaukee Brewers,Atlanta Braves,1.2236157846436215,nan
05-05-2011,Milwaukee Brewers,Atlanta Braves,-0.1350499684883407,-0.585216530116143
10-05-2011,Washington Nationals,Atlanta Braves,0.25846471956577927,-0.5182497964018657
11-05-2011,Washington Nationals,Atlanta Braves,1.852475581003705,-0.9907814250021539
12-05-2011,Washington Nationals,Atlanta Braves,-0.4851072086931211,-0.14841199168892846
13-05-2011,Philadelphia Phillies,Atlanta Braves,0.5722133211261159,-0.9003331232556047
14-05-2011,Philadelphia Phillies,Atlanta Braves,-0.1350499684883407,-0.416445824184145
15-05-2011,Philadelphia Phillies,Atlanta Braves,-1.6535606673035939,0.7323167054363746
16-05-2011,Houston Astros,Atlanta Braves,2.7600647187589233,-0.5451076587626057
17-05-2011,Houston Astros,Atlanta Braves,0.6742286031569763,0.8410012862372613
27-05-2011,Cincinnati Reds,Atlanta Braves,0.7388252678241596,0.4542563823021714
28-05-2011,Cincinnati Reds,Atlanta Braves,2.734826969601347,2.205816151976231
29-05-2011,Cincinnati Reds,Atlanta Braves,0.5451076587626057,-0.03966050606805743
30-05-2011,San Diego Padres,Atlanta Braves,0.8401874944724506,3.944461975386558
31-05-2011,San Diego Padres,Atlanta Braves,0.26071087164334755,nan
01-06-2011,San Diego Padres,Atlanta Braves,2.3793661368611407,0.5234605501094509
14-06-2011,New York Mets,Atlanta Braves,-0.07932101213611487,0.36564556756317534
15-06-2011,New York Mets,Atlanta Braves,-0.43626556674863176,-1.5093161236598316
17-06-2011,Texas Rangers,Atlanta Braves,2.685150493318347,nan
18-06-2011,Texas Rangers,Atlanta Braves,0.0,0.7004763239002526
19-06-2011,Texas Rangers,Atlanta Braves,-0.1441337561256847,0.4088307440719543
20-06-2011,Toronto Blue Jays,Atlanta Braves,0.1480713704005331,-0.40664575345648896
21-06-2011,Toronto Blue Jays,Atlanta Braves,nan,0.10196798205363514
22-06-2011,Toronto Blue Jays,Atlanta Braves,0.9815294012670658,-0.27451411002525533
01-07-2011,Baltimore Orioles,Atlanta Braves,0.6368178700891545,1.3990206855201361
02-07-2011,Baltimore Orioles,Atlanta Braves,1.1356409557554286,-0.5656641840294145
03-07-2011,Baltimore Orioles,Atlanta Braves,0.19986009793144802,0.5228302544440572
04-07-2011,Colorado Rockies,Atlanta Braves,-0.22508328081390117,0.0
05-07-2011,Colorado Rockies,Atlanta Braves,2.331778814123918,-0.24982512241431004
06-07-2011,Colorado Rockies,Atlanta Braves,0.7138098410583422,0.2540865588210383
07-07-2011,Colorado Rockies,Atlanta Braves,2.046254877700581,0.12923235978288963
15-07-2011,Washington Nationals,Atlanta Braves,-0.35066187428771817,0.9728486778102059
16-07-2011,Washington Nationals,Atlanta Braves,-0.3605645410528486,0.603084345653485
17-07-2011,Washington Nationals,Atlanta Braves,-0.5169294391315585,0.4129842240026431
25-07-2011,Pittsburgh Pirates,Atlanta Braves,0.7793160355734852,0.28439099699358084
26-07-2011,Pittsburgh Pirates,Atlanta Braves,0.15259021896696423,0.4163967798649023
27-07-2011,Pittsburgh Pirates,Atlanta Braves,1.27191787044608,1.5830612446819037
28-07-2011,Pittsburgh Pirates,Atlanta Braves,2.1331536993376004,0.33957504608518474
29-07-2011,Florida Marlins,Atlanta Braves,0.4407227853680036,3.4475866893174785
30-07-2011,Florida Marlins,Atlanta Braves,-0.30954276112142914,-0.24779053440158588
31-07-2011,Florida Marlins,Atlanta Braves,0.9188009647410129,0.5821286504317453
12-08-2011,Chicago Cubs,Atlanta Braves,1.7261742527482515,-0.6858038600960125
13-08-2011,Chicago Cubs,Atlanta Braves,2.5659494012784734,1.5372790161414298
14-08-2011,Chicago Cubs,Atlanta Braves,0.8630871263741258,-0.2676898367091996
15-08-2011,San Francisco Giants,Atlanta Braves,0.04501665616278023,-0.12188185585439179
16-08-2011,San Francisco Giants,Atlanta Braves,2.67224352271407,nan
17-08-2011,San Francisco Giants,Atlanta Braves,-0.5648735552272531,3.6296785141887433
18-08-2011,San Francisco Giants,Atlanta Braves,-0.35979851283281367,-1.1918951132300362
19-08-2011,Arizona Diamondbacks,Atlanta Braves,0.09003331232556046,0.8847715207661081
20-08-2011,Arizona Diamondbacks,Atlanta Braves,nan,-0.9307338101303033
21-08-2011,Arizona Diamondbacks,Atlanta Braves,-0.30905532090244153,1.4835636761146245
30-08-2011,Washington Nationals,Atlanta Braves,-0.04669842159335017,2.2800038808576693
31-08-2011,Washington Nationals,Atlanta Braves,3.7179040316021847,-0.18855472800980486
01-09-2011,Washington Nationals,Atlanta Braves,1.4943494909872046,1.218818558543918
02-09-2011,Los Angeles Dodgers,Atlanta Braves,1.3325560089947532,-1.4553216260793633
03-09-2011,Los Angeles Dodgers,Atlanta Braves,0.9882507960909191,-0.9993004896572402
04-09-2011,Los Angeles Dodgers,Atlanta Braves,-0.9918364232852674,nan
12-09-2011,Florida Marlins,Atlanta Braves,0.4626630887387803,-0.14276196821166845
13-09-2011,Florida Marlins,Atlanta Braves,2.342042260851463,1.0929530550640159
14-09-2011,Florida Marlins,Atlanta Braves,-0.8630871263741258,1.4572707400853546
16-09-2011,New York Mets,Atlanta Braves,-0.052045383574476946,0.24735331948154746
18-09-2011,New York Mets,Atlanta Braves,1.2990906365544121,-0.8327618301165872
26-09-2011,Philadelphia Phillies,Atlanta Braves,-0.8010986495765622,0.9882507960909191
27-09-2011,Philadelphia Phillies,Atlanta Braves,0.5996641880546895,1.0547352059509274
28-09-2011,Philadelphia Phillies,Atlanta Braves,0.1386193512614361,-0.651777179108369
04-04-2011,Detroit Tigers,Baltimore Orioles,nan,nan
06-04-2011,Detroit Tigers,Baltimore Orioles,nan,nan
07-04-2011,Detroit Tigers,Baltimore Orioles,nan,nan
10-04-2011,Texas Rangers,Baltimore Orioles,nan,nan
18-04-2011,Minnesota Twins,Baltimore Orioles,nan,nan
19-04-2011,Minnesota Twins,Baltimore Orioles,nan,nan
20-04-2011,Minnesota Twins,Baltimore Orioles,nan,nan
21-04-2011,Minnesota Twins,Baltimore Orioles,nan,nan
24-04-2011,New York Yankees,Baltimore Orioles,nan,1.1819060921886753
26-04-2011,Boston Red Sox,Baltimore Orioles,2.7564028942230396,1.0862952985139482
27-04-2011,Boston Red Sox,Baltimore Orioles,-0.648508430609598,1.744131234090695
28-04-2011,Boston Red Sox,Baltimore Orioles,-0.9453497794183848,1.8502528678919454
06-05-2011,Tampa Bay Rays,Baltimore Orioles,-1.4034367084274664,1.7912699160931462
07-05-2011,Tampa Bay Rays,Baltimore Orioles,1.3974760735157108,1.2492461445679333
08-05-2011,Tampa Bay Rays,Baltimore Orioles,0.8255844268706006,0.2968239833778569
10-05-2011,Seattle Mariners,Baltimore Orioles,-0.22508328081390117,1.0370510040539267
11-05-2011,Seattle Mariners,Baltimore Orioles,-0.4759260728166892,-0.3720633570745191
12-05-2011,Seattle Mariners,Baltimore Orioles,1.738072477622317,1.4553216260793633
18-05-2011,New York Yankees,Baltimore Orioles,2.2800038808576693,0.762259676463115
20-05-2011,Washington Nationals,Baltimore Orioles,1.338449183545998,0.9453497794183848
21-05-2011,Washington Nationals,Baltimore Orioles,1.362552515044851,2.4979667712327176
22-05-2011,Washington Nationals,Baltimore Orioles,-0.5089293976126583,0.2220495170423005
24-05-2011,Kansas City Royals,Baltimore Orioles,nan,-0.04062728528479726
25-05-2011,Kansas City Royals,Baltimore Orioles,1.359238826257296,1.9459345745240353
26-05-2011,Kansas City Royals,Baltimore Orioles,0.03934839065082238,0.8847715207661081
03-06-2011,Toronto Blue Jays,Baltimore Orioles,-0.4601025371368476,1.4536204233669485
04-06-2011,Toronto Blue Jays,Baltimore Orioles,1.2389526720079294,2.14091086025691
05-06-2011,Toronto Blue Jays,Baltimore Orioles,1.8456829026739894,-0.5949075910208614
06-06-2011,Oakland Athletics,Baltimore Orioles,0.9339684318670034,nan
07-06-2011,Oakland Athletics,Baltimore Orioles,0.08761170492377782,1.1441647597254005
08-06-2011,Oakland Athletics,Baltimore Orioles,nan,2.3483561506945145
10-06-2011,Tampa Bay Rays,Baltimore Orioles,0.24985425168651623,2.1006017940274786
11-06-2011,Tampa Bay Rays,Baltimore Orioles,-1.7847227730625843,0.8184716119583011
12-06-2011,Tampa Bay Rays,Baltimore Orioles,2.577048490585885,nan
24-06-2011,Cincinnati Reds,Baltimore Orioles,-0.09427736400490243,0.4297840335231547
25-06-2011,Cincinnati Reds,Baltimore Orioles,1.1804517195246713,4.0871934604904645
26-06-2011,Cincinnati Reds,Baltimore Orioles,1.5335905807855943,0.0
28-06-2011,St. Louis Cardinals,Baltimore Orioles,3.82641577383632,-0.7276608130396817
29-06-2011,St. Louis Cardinals,Baltimore Orioles,0.08259684480052862,0.967014075427098
30-06-2011,St. Louis Cardinals,Baltimore Orioles,-0.04626630887387803,5.535304441744298
14-07-2011,Cleveland Indians,Baltimore Orioles,0.19788265558523796,0.8595680670463094
15-07-2011,Cleveland Indians,Baltimore Orioles,0.5600068923925218,2.838651073010106
16-07-2011,Cleveland Indians,Baltimore Orioles,3.3693505286394796,1.248849743657158
17-07-2011,Cleveland Indians,Baltimore Orioles,0.5742506029631333,nan
18-07-2011,Boston Red Sox,Baltimore Orioles,0.4626630887387803,0.44375416019525177
19-07-2011,Boston Red Sox,Baltimore Orioles,nan,2.588178644516673
20-07-2011,Boston Red Sox,Baltimore Orioles,3.11508169742565,4.257976609515159
22-07-2011,Los Angeles Angels of Anaheim,Baltimore Orioles,-1.1468829360203168,0.0
23-07-2011,Los Angeles Angels of Anaheim,Baltimore Orioles,1.1922334506642445,2.1287047650237434
24-07-2011,Los Angeles Angels of Anaheim,Baltimore Orioles,1.3967981089502528,2.4712581927581394
05-08-2011,Toronto Blue Jays,Baltimore Orioles,nan,-0.34827025771999076
06-08-2011,Toronto Blue Jays,Baltimore Orioles,0.5336179295624331,0.7640766427647822
07-08-2011,Toronto Blue Jays,Baltimore Orioles,0.07403568520026654,0.09085127646043428
08-08-2011,Chicago White Sox,Baltimore Orioles,0.6752498424417035,1.7758321632113654
09-08-2011,Chicago White Sox,Baltimore Orioles,1.371607720192025,2.533661502823224
10-08-2011,Chicago White Sox,Baltimore Orioles,0.5441773028594044,-0.0942151874882231
11-08-2011,Chicago White Sox,Baltimore Orioles,0.8615490652192643,1.1044493531082362
12-08-2011,Detroit Tigers,Baltimore Orioles,1.9104536102674634,0.4282859046350053
13-08-2011,Detroit Tigers,Baltimore Orioles,0.9399426140298803,2.2714132320145373
14-08-2011,Detroit Tigers,Baltimore Orioles,0.3122723014468617,3.383276945384243
29-08-2011,New York Yankees,Baltimore Orioles,-0.27255382938130285,2.288222658074157
30-08-2011,Toronto Blue Jays,Baltimore Orioles,1.5668671127297362,1.6511688537412013
31-08-2011,Toronto Blue Jays,Baltimore Orioles,2.2756505392302366,1.9788265558523797
01-09-2011,Toronto Blue Jays,Baltimore Orioles,0.27451411002525533,2.0073460322883743
08-09-2011,New York Yankees,Baltimore Orioles,-0.7020731808044933,0.6461617989144482
12-09-2011,Tampa Bay Rays,Baltimore Orioles,2.317914906768311,-0.23569341001225608
13-09-2011,Tampa Bay Rays,Baltimore Orioles,-1.1200137847850435,1.4052253565108777
14-09-2011,Tampa Bay Rays,Baltimore Orioles,0.7687708208763987,1.3670217780710852
16-09-2011,Los Angeles Angels of Anaheim,Baltimore Orioles,-0.576612593219036,2.766128312661731
17-09-2011,Los Angeles Angels of Anaheim,Baltimore Orioles,1.4081947851367314,0.5204538357447694
18-09-2011,Los Angeles Angels of Anaheim,Baltimore Orioles,0.9907814250021539,1.0929530550640159
26-09-2011,Boston Red Sox,Baltimore Orioles,0.4408739100617226,0.2989664303408217
27-09-2011,Boston Red Sox,Baltimore Orioles,0.49956288247783204,1.1378252696151183
28-09-2011,Boston Red Sox,Baltimore Orioles,1.7632537909956512,1.9384853967433446
08-04-2011,New York Yankees,Boston Red Sox,nan,nan
09-04-2011,New York Yankees,Boston Red Sox,nan,nan
11-04-2011,Tampa Bay Rays,Boston Red Sox,nan,nan
12-04-2011,Tampa Bay Rays,Boston Red Sox,nan,nan
15-04-2011,Toronto Blue Jays,Boston Red Sox,nan,nan
16-04-2011,Toronto Blue Jays,Boston Red Sox,nan,nan
