Date,AwayTeam,HomeTeam,A_SP_recFIP,H_SP_recFIP
31-03-2014,Seattle Mariners,Los Angeles Angels of Anaheim,nan,nan
01-04-2014,Seattle Mariners,Los Angeles Angels of Anaheim,nan,nan
02-04-2014,Seattle Mariners,Los Angeles Angels of Anaheim,nan,nan
11-04-2014,New York Mets,Los Angeles Angels of Anaheim,nan,nan
12-04-2014,New York Mets,Los Angeles Angels of Anaheim,nan,nan
13-04-2014,New York Mets,Los Angeles Angels of Anaheim,nan,nan
14-04-2014,Oakland Athletics,Los Angeles Angels of Anaheim,nan,nan
15-04-2014,Oakland Athletics,Los Angeles Angels of Anaheim,nan,nan
16-04-2014,Oakland Athletics,Los Angeles Angels of Anaheim,nan,nan
28-04-2014,Cleveland Indians,Los Angeles Angels of Anaheim,1.2011146343807058,1.20616869130697
29-04-2014,Cleveland Indians,Los Angeles Angels of Anaheim,-0.6814568032104187,0.7722358499136914
30-04-2014,Cleveland Indians,Los Angeles Angels of Anaheim,-0.5936479667557139,0.8013575940416706
02-05-2014,Texas Rangers,Los Angeles Angels of Anaheim,nan,1.1756637601645936
03-05-2014,Texas Rangers,Los Angeles Angels of Anaheim,nan,0.17230981304385284
04-05-2014,Texas Rangers,Los Angeles Angels of Anaheim,0.20393596410727027,1.1630912380460068
05-05-2014,New York Yankees,Los Angeles Angels of Anaheim,-0.1348799568384138,0.29106432521587267
06-05-2014,New York Yankees,Los Angeles Angels of Anaheim,0.6561017462400323,0.7202664986044837
07-05-2014,New York Yankees,Los Angeles Angels of Anaheim,1.320776386815206,1.854331925414649
15-05-2014,Tampa Bay Rays,Los Angeles Angels of Anaheim,-0.04947066389630949,0.6662225183211193
16-05-2014,Tampa Bay Rays,Los Angeles Angels of Anaheim,2.0539580326412796,-0.47796993134613724
17-05-2014,Tampa Bay Rays,Los Angeles Angels of Anaheim,1.7842274295230165,0.43626556674863176
18-05-2014,Tampa Bay Rays,Los Angeles Angels of Anaheim,-0.7020731808044933,1.8233708577770733
