Date,AwayTeam,HomeTeam,temperature,windSpeed,windDirection,precipitation
09-05-2010,Milwaukee Brewers,Arizona Diamondbacks,74,0,NoWind,InDome
10-05-2010,Los Angeles Dodgers,Arizona Diamondbacks,79,11,in from Rightfield,Sunny
11-05-2010,Los Angeles Dodgers,Arizona Diamondbacks,75,19,from Left to Right,Sunny
12-05-2010,Los Angeles Dodgers,Arizona Diamondbacks,79,9,out to Rightfield,Sunny
19-05-2010,San Francisco Giants,Arizona Diamondbacks,89,10,out to Leftfield,Sunny
20-05-2010,San Francisco Giants,Arizona Diamondbacks,92,10,out to Rightfield,Sunny
21-05-2010,Toronto Blue Jays,Arizona Diamondbacks,95,19,from Right to Left,Sunny
22-05-2010,Toronto Blue Jays,Arizona Diamondbacks,87,15,out to Leftfield,Sunny
23-05-2010,Toronto Blue Jays,Arizona Diamondbacks,74,14,from Right to Left,Sunny
04-06-2010,Colorado Rockies,Arizona Diamondbacks,102,15,from Right to Left,Sunny
05-06-2010,Colorado Rockies,Arizona Diamondbacks,80,0,NoWind,InDome
06-06-2010,Colorado Rockies,Arizona Diamondbacks,76,0,NoWind,InDome
07-06-2010,Atlanta Braves,Arizona Diamondbacks,79,0,NoWind,InDome
08-06-2010,Atlanta Braves,Arizona Diamondbacks,80,0,NoWind,InDome
09-06-2010,Atlanta Braves,Arizona Diamondbacks,79,0,NoWind,InDome
10-06-2010,Atlanta Braves,Arizona Diamondbacks,76,0,NoWind,InDome
11-06-2010,St. Louis Cardinals,Arizona Diamondbacks,90,12,in from Rightfield,Cloudy
12-06-2010,St. Louis Cardinals,Arizona Diamondbacks,83,8,in from Rightfield,Cloudy
13-06-2010,St. Louis Cardinals,Arizona Diamondbacks,76,0,NoWind,InDome
21-06-2010,New York Yankees,Arizona Diamondbacks,79,0,NoWind,InDome
22-06-2010,New York Yankees,Arizona Diamondbacks,79,0,NoWind,InDome
23-06-2010,New York Yankees,Arizona Diamondbacks,80,0,NoWind,InDome
02-07-2010,Los Angeles Dodgers,Arizona Diamondbacks,82,0,NoWind,InDome
03-07-2010,Los Angeles Dodgers,Arizona Diamondbacks,79,0,NoWind,InDome
04-07-2010,Los Angeles Dodgers,Arizona Diamondbacks,77,0,NoWind,InDome
05-07-2010,Chicago Cubs,Arizona Diamondbacks,76,0,NoWind,InDome
06-07-2010,Chicago Cubs,Arizona Diamondbacks,78,0,NoWind,InDome
07-07-2010,Chicago Cubs,Arizona Diamondbacks,78,0,NoWind,InDome
08-07-2010,Florida Marlins,Arizona Diamondbacks,79,0,NoWind,InDome
09-07-2010,Florida Marlins,Arizona Diamondbacks,80,0,NoWind,InDome
10-07-2010,Florida Marlins,Arizona Diamondbacks,79,0,NoWind,InDome
11-07-2010,Florida Marlins,Arizona Diamondbacks,79,0,NoWind,InDome
19-07-2010,New York Mets,Arizona Diamondbacks,82,0,NoWind,InDome
20-07-2010,New York Mets,Arizona Diamondbacks,81,0,NoWind,InDome
21-07-2010,New York Mets,Arizona Diamondbacks,79,0,NoWind,InDome
22-07-2010,San Francisco Giants,Arizona Diamondbacks,78,0,NoWind,InDome
23-07-2010,San Francisco Giants,Arizona Diamondbacks,76,0,NoWind,InDome
24-07-2010,San Francisco Giants,Arizona Diamondbacks,79,0,NoWind,InDome
25-07-2010,San Francisco Giants,Arizona Diamondbacks,76,0,NoWind,InDome
02-08-2010,Washington Nationals,Arizona Diamondbacks,78,0,NoWind,InDome
03-08-2010,Washington Nationals,Arizona Diamondbacks,78,0,NoWind,InDome
04-08-2010,Washington Nationals,Arizona Diamondbacks,79,0,NoWind,InDome
05-08-2010,Washington Nationals,Arizona Diamondbacks,79,0,NoWind,InDome
06-08-2010,San Diego Padres,Arizona Diamondbacks,79,0,NoWind,InDome
07-08-2010,San Diego Padres,Arizona Diamondbacks,77,0,NoWind,InDome
08-08-2010,San Diego Padres,Arizona Diamondbacks,76,0,NoWind,InDome
17-08-2010,Cincinnati Reds,Arizona Diamondbacks,80,0,NoWind,InDome
18-08-2010,Cincinnati Reds,Arizona Diamondbacks,79,0,NoWind,InDome
19-08-2010,Cincinnati Reds,Arizona Diamondbacks,79,0,NoWind,InDome
20-08-2010,Colorado Rockies,Arizona Diamondbacks,79,0,NoWind,InDome
21-08-2010,Colorado Rockies,Arizona Diamondbacks,78,0,NoWind,InDome
22-08-2010,Colorado Rockies,Arizona Diamondbacks,76,0,NoWind,InDome
30-08-2010,San Diego Padres,Arizona Diamondbacks,77,0,NoWind,InDome
31-08-2010,San Diego Padres,Arizona Diamondbacks,77,0,NoWind,InDome
01-09-2010,San Diego Padres,Arizona Diamondbacks,76,0,NoWind,InDome
03-09-2010,Houston Astros,Arizona Diamondbacks,78,0,NoWind,InDome
04-09-2010,Houston Astros,Arizona Diamondbacks,77,0,NoWind,InDome
05-09-2010,Houston Astros,Arizona Diamondbacks,79,0,NoWind,InDome
06-09-2010,San Francisco Giants,Arizona Diamondbacks,75,0,NoWind,InDome
07-09-2010,San Francisco Giants,Arizona Diamondbacks,97,8,in from Rightfield,Cloudy
08-09-2010,San Francisco Giants,Arizona Diamondbacks,95,10,in from Rightfield,Sunny
21-09-2010,Colorado Rockies,Arizona Diamondbacks,79,0,NoWind,InDome
22-09-2010,Colorado Rockies,Arizona Diamondbacks,95,12,in from Rightfield,Cloudy
23-09-2010,Colorado Rockies,Arizona Diamondbacks,92,9,in from Rightfield,Sunny
24-09-2010,Los Angeles Dodgers,Arizona Diamondbacks,92,4,in from Leftfield,Sunny
25-09-2010,Los Angeles Dodgers,Arizona Diamondbacks,103,3,from Right to Left,Sunny
26-09-2010,Los Angeles Dodgers,Arizona Diamondbacks,74,0,NoWind,InDome
05-04-2010,Chicago Cubs,Atlanta Braves,86,6,in unknown direction,Sunny
07-04-2010,Chicago Cubs,Atlanta Braves,77,12,out to Centerfield,Cloudy
08-04-2010,Chicago Cubs,Atlanta Braves,66,11,from Left to Right,Sunny
16-04-2010,Colorado Rockies,Atlanta Braves,79,6,from Right to Left,Cloudy
17-04-2010,Colorado Rockies,Atlanta Braves,71,10,from Left to Right.,
18-04-2010,Colorado Rockies,Atlanta Braves,69,3,from Left to Right,Sunny
20-04-2010,Philadelphia Phillies,Atlanta Braves,61,8,from Right to Left.,
21-04-2010,Philadelphia Phillies,Atlanta Braves,70,9,from Left to Right,Cloudy
22-04-2010,Philadelphia Phillies,Atlanta Braves,75,4,from Left to Right,Cloudy
30-04-2010,Houston Astros,Atlanta Braves,78,12,from Right to Left,Sunny
01-05-2010,Houston Astros,Atlanta Braves,78,10,out to Centerfield.,
02-05-2010,Houston Astros,Atlanta Braves,85,21,out to Centerfield,Cloudy
14-05-2010,Arizona Diamondbacks,Atlanta Braves,82,6,from Right to Left.,
15-05-2010,Arizona Diamondbacks,Atlanta Braves,82,9,from Right to Left,Cloudy
16-05-2010,Arizona Diamondbacks,Atlanta Braves,84,10,from Right to Left.,
17-05-2010,New York Mets,Atlanta Braves,80,11,from Left to Right,Cloudy
18-05-2010,New York Mets,Atlanta Braves,79,11,from Left to Right,Cloudy
19-05-2010,Cincinnati Reds,Atlanta Braves,76,10,from Left to Right,Cloudy
20-05-2010,Cincinnati Reds,Atlanta Braves,77,7,in unknown direction,Sunny
28-05-2010,Pittsburgh Pirates,Atlanta Braves,69,6,from Right to Left,Drizzle
29-05-2010,Pittsburgh Pirates,Atlanta Braves,78,6,from Right to Left.,
30-05-2010,Pittsburgh Pirates,Atlanta Braves,78,7,from Right to Left.,
31-05-2010,Philadelphia Phillies,Atlanta Braves,76,3,in unknown direction.,
01-06-2010,Philadelphia Phillies,Atlanta Braves,83,5,from Right to Left.,
02-06-2010,Philadelphia Phillies,Atlanta Braves,81,7,from Left to Right,Cloudy
15-06-2010,Tampa Bay Rays,Atlanta Braves,72,6,from Right to Left.,
16-06-2010,Tampa Bay Rays,Atlanta Braves,88,6,from Left to Right,Cloudy
17-06-2010,Tampa Bay Rays,Atlanta Braves,79,8,from Left to Right.,
18-06-2010,Kansas City Royals,Atlanta Braves,84,6,from Left to Right,Cloudy
19-06-2010,Kansas City Royals,Atlanta Braves,79,7,from Right to Left.,
20-06-2010,Kansas City Royals,Atlanta Braves,91,5,from Left to Right,Sunny
25-06-2010,Detroit Tigers,Atlanta Braves,88,10,from Left to Right.,
26-06-2010,Detroit Tigers,Atlanta Braves,92,9,from Left to Right,Cloudy
27-06-2010,Detroit Tigers,Atlanta Braves,91,13,from Left to Right,Sunny
28-06-2010,Washington Nationals,Atlanta Braves,92,11,from Left to Right,Cloudy
29-06-2010,Washington Nationals,Atlanta Braves,85,6,from Left to Right,Cloudy
30-06-2010,Washington Nationals,Atlanta Braves,83,3,in unknown direction,Overcast
02-07-2010,Florida Marlins,Atlanta Braves,79,5,from Right to Left.,
03-07-2010,Florida Marlins,Atlanta Braves,82,7,from Right to Left.,
04-07-2010,Florida Marlins,Atlanta Braves,85,9,from Right to Left,Cloudy
15-07-2010,Milwaukee Brewers,Atlanta Braves,90,6,in unknown direction,Cloudy
16-07-2010,Milwaukee Brewers,Atlanta Braves,87,8,from Right to Left,Cloudy
17-07-2010,Milwaukee Brewers,Atlanta Braves,83,1,in unknown direction.,
18-07-2010,Milwaukee Brewers,Atlanta Braves,78,5,out to Centerfield.,
20-07-2010,San Diego Padres,Atlanta Braves,90,7,from Left to Right,Sunny
21-07-2010,San Diego Padres,Atlanta Braves,77,4,from Left to Right.,
22-07-2010,San Diego Padres,Atlanta Braves,92,6,from Left to Right,Cloudy
02-08-2010,New York Mets,Atlanta Braves,83,5,from Right to Left.,
03-08-2010,New York Mets,Atlanta Braves,91,5,from Right to Left,Cloudy
04-08-2010,New York Mets,Atlanta Braves,92,8,from Right to Left,Cloudy
05-08-2010,San Francisco Giants,Atlanta Braves,91,7,from Right to Left,Cloudy
06-08-2010,San Francisco Giants,Atlanta Braves,75,6,from Left to Right.,
07-08-2010,San Francisco Giants,Atlanta Braves,89,7,from Right to Left,Cloudy
08-08-2010,San Francisco Giants,Atlanta Braves,90,4,from Right to Left,Cloudy
13-08-2010,Los Angeles Dodgers,Atlanta Braves,83,7,in from Centerfield.,
14-08-2010,Los Angeles Dodgers,Atlanta Braves,79,3,in unknown direction.,
15-08-2010,Los Angeles Dodgers,Atlanta Braves,84,7,in from Centerfield.,
16-08-2010,Los Angeles Dodgers,Atlanta Braves,86,5,in unknown direction,Cloudy
17-08-2010,Washington Nationals,Atlanta Braves,89,6,in unknown direction,Cloudy
18-08-2010,Washington Nationals,Atlanta Braves,89,7,in unknown direction,Cloudy
19-08-2010,Washington Nationals,Atlanta Braves,86,11,out to Centerfield,Cloudy
27-08-2010,Florida Marlins,Atlanta Braves,84,7,out to Centerfield,Cloudy
28-08-2010,Florida Marlins,Atlanta Braves,85,9,from Right to Left.,
29-08-2010,Florida Marlins,Atlanta Braves,82,17,from Right to Left.,
30-08-2010,New York Mets,Atlanta Braves,81,6,from Right to Left,Cloudy
31-08-2010,New York Mets,Atlanta Braves,85,6,from Right to Left,Sunny
01-09-2010,New York Mets,Atlanta Braves,87,5,from Right to Left,Sunny
02-09-2010,New York Mets,Atlanta Braves,88,4,in unknown direction,Sunny
09-09-2010,St. Louis Cardinals,Atlanta Braves,80,7,in from Centerfield,Cloudy
10-09-2010,St. Louis Cardinals,Atlanta Braves,90,3,in unknown direction,Cloudy
11-09-2010,St. Louis Cardinals,Atlanta Braves,93,12,from Right to Left,Cloudy
12-09-2010,St. Louis Cardinals,Atlanta Braves,80,12,from Left to Right,Sunny
13-09-2010,Washington Nationals,Atlanta Braves,81,5,from Right to Left,Sunny
14-09-2010,Washington Nationals,Atlanta Braves,85,1,in unknown direction,Sunny
15-09-2010,Washington Nationals,Atlanta Braves,84,2,from Right to Left,Sunny
27-09-2010,Florida Marlins,Atlanta Braves,60,5,from Left to Right.,
28-09-2010,Florida Marlins,Atlanta Braves,72,0,NoWind,Cloudy
29-09-2010,Florida Marlins,Atlanta Braves,74,12,in from Rightfield.,
01-10-2010,Philadelphia Phillies,Atlanta Braves,72,12,in from Leftfield,Sunny
02-10-2010,Philadelphia Phillies,Atlanta Braves,76,3,from Left to Right,Sunny
03-10-2010,Philadelphia Phillies,Atlanta Braves,67,16,from Left to Right,Sunny
09-04-2010,Toronto Blue Jays,Baltimore Orioles,55,12,from Right to Left,Cloudy
10-04-2010,Toronto Blue Jays,Baltimore Orioles,52,2,out to Rightfield,Sunny
11-04-2010,Toronto Blue Jays,Baltimore Orioles,64,5,out to Rightfield,Sunny
12-04-2010,Tampa Bay Rays,Baltimore Orioles,66,5,out to Leftfield,Sunny
13-04-2010,Tampa Bay Rays,Baltimore Orioles,46,4,in from Centerfield,Overcast
14-04-2010,Tampa Bay Rays,Baltimore Orioles,62,0,NoWind,Sunny
27-04-2010,New York Yankees,Baltimore Orioles,54,12,in from Leftfield.,
28-04-2010,New York Yankees,Baltimore Orioles,55,15,from Left to Right,Cloudy
29-04-2010,New York Yankees,Baltimore Orioles,67,13,from Right to Left,Sunny
30-04-2010,Boston Red Sox,Baltimore Orioles,80,11,out to Rightfield,Sunny
01-05-2010,Boston Red Sox,Baltimore Orioles,84,5,out to Leftfield,Cloudy
02-05-2010,Boston Red Sox,Baltimore Orioles,87,8,out to Centerfield.,
11-05-2010,Seattle Mariners,Baltimore Orioles,45,2,from Left to Right.,
12-05-2010,Seattle Mariners,Baltimore Orioles,56,3,in from Leftfield,Drizzle
13-05-2010,Seattle Mariners,Baltimore Orioles,56,2,in from Rightfield,Overcast
14-05-2010,Cleveland Indians,Baltimore Orioles,74,14,from Left to Right,Cloudy
15-05-2010,Cleveland Indians,Baltimore Orioles,73,3,from Left to Right,Cloudy
16-05-2010,Cleveland Indians,Baltimore Orioles,72,1,in from Leftfield,Cloudy
17-05-2010,Kansas City Royals,Baltimore Orioles,57,2,out to Leftfield,Overcast
18-05-2010,Kansas City Royals,Baltimore Orioles,53,3,from Right to Left,Sunny
25-05-2010,Oakland Athletics,Baltimore Orioles,76,4,from Left to Right,Cloudy
26-05-2010,Oakland Athletics,Baltimore Orioles,86,8,out to Rightfield,Cloudy
27-05-2010,Oakland Athletics,Baltimore Orioles,84,9,out to Leftfield,Cloudy
04-06-2010,Boston Red Sox,Baltimore Orioles,86,5,in from Centerfield,Overcast
05-06-2010,Boston Red Sox,Baltimore Orioles,87,4,out to Rightfield.,
06-06-2010,Boston Red Sox,Baltimore Orioles,90,8,out to Rightfield.,
08-06-2010,New York Yankees,Baltimore Orioles,75,8,in from Leftfield,Sunny
09-06-2010,New York Yankees,Baltimore Orioles,68,1,in from Centerfield.,
10-06-2010,New York Yankees,Baltimore Orioles,85,10,from Left to Right,Sunny
11-06-2010,New York Mets,Baltimore Orioles,76,6,from Left to Right,Sunny
12-06-2010,New York Mets,Baltimore Orioles,88,10,out to Leftfield,Overcast
13-06-2010,New York Mets,Baltimore Orioles,91,14,out to Rightfield.,
22-06-2010,Florida Marlins,Baltimore Orioles,94,3,out to Rightfield,Cloudy
23-06-2010,Florida Marlins,Baltimore Orioles,95,8,out to Rightfield,Cloudy
24-06-2010,Florida Marlins,Baltimore Orioles,92,12,out to Rightfield,Cloudy
25-06-2010,Washington Nationals,Baltimore Orioles,90,5,out to Rightfield,Cloudy
26-06-2010,Washington Nationals,Baltimore Orioles,91,7,out to Leftfield,Cloudy
27-06-2010,Washington Nationals,Baltimore Orioles,94,4,out to Rightfield.,
29-06-2010,Oakland Athletics,Baltimore Orioles,85,9,out to Rightfield,Cloudy
30-06-2010,Oakland Athletics,Baltimore Orioles,78,1,out to Centerfield,Sunny
01-07-2010,Oakland Athletics,Baltimore Orioles,75,13,from Left to Right,Sunny
16-07-2010,Toronto Blue Jays,Baltimore Orioles,94,5,from Right to Left,Cloudy
17-07-2010,Toronto Blue Jays,Baltimore Orioles,93,5,out to Centerfield,Cloudy
18-07-2010,Toronto Blue Jays,Baltimore Orioles,91,10,out to Rightfield,Cloudy
19-07-2010,Tampa Bay Rays,Baltimore Orioles,90,8,out to Centerfield.,
20-07-2010,Tampa Bay Rays,Baltimore Orioles,80,7,in from Centerfield.,
21-07-2010,Tampa Bay Rays,Baltimore Orioles,89,10,out to Rightfield.,
22-07-2010,Minnesota Twins,Baltimore Orioles,92,5,in from Leftfield,Sunny
23-07-2010,Minnesota Twins,Baltimore Orioles,96,10,out to Centerfield,Sunny
24-07-2010,Minnesota Twins,Baltimore Orioles,99,9,out to Rightfield,Sunny
25-07-2010,Minnesota Twins,Baltimore Orioles,96,11,from Left to Right.,
03-08-2010,Los Angeles Angels of Anaheim,Baltimore Orioles,83,6,from Left to Right.,
04-08-2010,Los Angeles Angels of Anaheim,Baltimore Orioles,93,6,out to Centerfield,Cloudy
05-08-2010,Los Angeles Angels of Anaheim,Baltimore Orioles,84,3,out to Centerfield.,
06-08-2010,Chicago White Sox,Baltimore Orioles,87,2,out to Centerfield,Sunny
07-08-2010,Chicago White Sox,Baltimore Orioles,82,9,from Right to Left,Sunny
08-08-2010,Chicago White Sox,Baltimore Orioles,86,6,out to Centerfield,Cloudy
09-08-2010,Chicago White Sox,Baltimore Orioles,89,4,out to Centerfield,Sunny
16-08-2010,Seattle Mariners,Baltimore Orioles,90,5,from Left to Right,Cloudy
17-08-2010,Seattle Mariners,Baltimore Orioles,91,2,out to Leftfield,Sunny
18-08-2010,Seattle Mariners,Baltimore Orioles,74,2,out to Centerfield,Drizzle
19-08-2010,Texas Rangers,Baltimore Orioles,87,4,out to Centerfield,Cloudy
20-08-2010,Texas Rangers,Baltimore Orioles,88,7,out to Leftfield,Sunny
21-08-2010,Texas Rangers,Baltimore Orioles,85,6,from Right to Left.,
22-08-2010,Texas Rangers,Baltimore Orioles,83,7,in unknown direction,Rain
31-08-2010,Boston Red Sox,Baltimore Orioles,93,3,from Left to Right,Sunny
01-09-2010,Boston Red Sox,Baltimore Orioles,93,7,out to Centerfield,Sunny
02-09-2010,Boston Red Sox,Baltimore Orioles,88,6,out to Centerfield,Sunny
03-09-2010,Tampa Bay Rays,Baltimore Orioles,89,4,out to Centerfield,Cloudy
04-09-2010,Tampa Bay Rays,Baltimore Orioles,75,12,out to Rightfield,Cloudy
05-09-2010,Tampa Bay Rays,Baltimore Orioles,73,6,from Left to Right,Sunny
13-09-2010,Toronto Blue Jays,Baltimore Orioles,75,2,from Left to Right,Sunny
14-09-2010,Toronto Blue Jays,Baltimore Orioles,75,5,out to Rightfield,Sunny
15-09-2010,Toronto Blue Jays,Baltimore Orioles,76,2,from Left to Right,Sunny
