Date,AwayTeam,HomeTeam,A_SP_recFIP,H_SP_recFIP
02-04-2018,Cleveland Indians,Los Angeles Angels,nan,nan
03-04-2018,Cleveland Indians,Los Angeles Angels,nan,nan
04-04-2018,Cleveland Indians,Los Angeles Angels,nan,nan
06-04-2018,Oakland Athletics,Los Angeles Angels,nan,nan
07-04-2018,Oakland Athletics,Los Angeles Angels,nan,nan
08-04-2018,Oakland Athletics,Los Angeles Angels,nan,nan
17-04-2018,Boston Red Sox,Los Angeles Angels,nan,nan
18-04-2018,Boston Red Sox,Los Angeles Angels,nan,nan
19-04-2018,Boston Red Sox,Los Angeles Angels,nan,nan
20-04-2018,San Francisco Giants,Los Angeles Angels,nan,nan
21-04-2018,San Francisco Giants,Los Angeles Angels,nan,0.6516780710329096
22-04-2018,San Francisco Giants,Los Angeles Angels,nan,nan
27-04-2018,New York Yankees,Los Angeles Angels,-0.28283209201470727,nan
28-04-2018,New York Yankees,Los Angeles Angels,1.8487059058658943,-0.21489201676157735
01-05-2018,Baltimore Orioles,Los Angeles Angels,nan,nan
02-05-2018,Baltimore Orioles,Los Angeles Angels,0.45422428585848407,nan
03-05-2018,Baltimore Orioles,Los Angeles Angels,2.9098495662677064,nan
10-05-2018,Minnesota Twins,Los Angeles Angels,3.3921302578018997,-0.7858987313349052
11-05-2018,Minnesota Twins,Los Angeles Angels,2.6645942045076056,-0.5234605501094509
12-05-2018,Minnesota Twins,Los Angeles Angels,-0.5234605501094509,1.7145096502400323
13-05-2018,Minnesota Twins,Los Angeles Angels,nan,2.46779824244613
14-05-2018,Houston Astros,Los Angeles Angels,-0.2700999369766814,-0.6925892945483328
15-05-2018,Houston Astros,Los Angeles Angels,-2.3586791396817786,-0.30095100517635737
16-05-2018,Houston Astros,Los Angeles Angels,-1.7230981304385287,-0.1742767514813524
17-05-2018,Tampa Bay Rays,Los Angeles Angels,0.8184716119583011,0.4996502448286201
18-05-2018,Tampa Bay Rays,Los Angeles Angels,2.8262844453416776,0.6662225183211193
19-05-2018,Tampa Bay Rays,Los Angeles Angels,-0.5870267097152919,-0.6892392521754114
20-05-2018,Tampa Bay Rays,Los Angeles Angels,-0.9354536950420954,0.3806985818977825
01-06-2018,Texas Rangers,Los Angeles Angels,1.7937985820449303,0.7276608130396817
02-06-2018,Texas Rangers,Los Angeles Angels,2.5205624834173515,1.5896446008856593
03-06-2018,Texas Rangers,Los Angeles Angels,1.5523430678179875,2.0818153429790778
04-06-2018,Kansas City Royals,Los Angeles Angels,1.284857713905016,2.498139683214627
05-06-2018,Kansas City Royals,Los Angeles Angels,-0.10853049706967657,0.7761715339089937
06-06-2018,Kansas City Royals,Los Angeles Angels,2.7036558128599983,-0.8476844829124653
18-06-2018,Arizona Diamondbacks,Los Angeles Angels,1.1642573008634907,2.4461330280004163
19-06-2018,Arizona Diamondbacks,Los Angeles Angels,2.1212406901103047,nan
21-06-2018,Toronto Blue Jays,Los Angeles Angels,0.0,nan
22-06-2018,Toronto Blue Jays,Los Angeles Angels,-0.13627691469065142,1.5507883173946757
23-06-2018,Toronto Blue Jays,Los Angeles Angels,1.406810905210051,1.756890304161634
24-06-2018,Toronto Blue Jays,Los Angeles Angels,0.6245032360622234,nan
06-07-2018,Los Angeles Dodgers,Los Angeles Angels,-0.14276196821166845,-0.17031906438060637
07-07-2018,Los Angeles Dodgers,Los Angeles Angels,0.4452359750667854,5.510590666437059
08-07-2018,Los Angeles Dodgers,Los Angeles Angels,0.45016656162780233,0.8731929756476179
10-07-2018,Seattle Mariners,Los Angeles Angels,0.36013324930224183,1.061571125265393
11-07-2018,Seattle Mariners,Los Angeles Angels,-0.7433716032047576,1.7355632691700855
12-07-2018,Seattle Mariners,Los Angeles Angels,-0.8725311334972635,-1.4405329972089673
