Date,AwayTeam,HomeTeam,A_SP_recFIP,H_SP_recFIP
15-05-2016,San Francisco Giants,Arizona Diamondbacks,2.3569341001225608,-0.5125138805842661
16-05-2016,New York Yankees,Arizona Diamondbacks,nan,2.584127713334099
17-05-2016,New York Yankees,Arizona Diamondbacks,1.3990206855201361,-0.4051499054650221
18-05-2016,New York Yankees,Arizona Diamondbacks,1.5555765060808902,2.179228234293612
27-05-2016,San Diego Padres,Arizona Diamondbacks,nan,0.4996502448286201
28-05-2016,San Diego Padres,Arizona Diamondbacks,1.0929530550640159,0.6194763360039647
29-05-2016,San Diego Padres,Arizona Diamondbacks,0.09003331232556046,nan
30-05-2016,Houston Astros,Arizona Diamondbacks,-0.5551957064865364,nan
31-05-2016,Houston Astros,Arizona Diamondbacks,nan,0.6876317960942516
06-06-2016,Tampa Bay Rays,Arizona Diamondbacks,1.3357079252003563,2.109470411901855
07-06-2016,Tampa Bay Rays,Arizona Diamondbacks,2.0985310282802043,-0.3303873792021145
08-06-2016,Tampa Bay Rays,Arizona Diamondbacks,-0.18855472800980486,-0.5306447333510214
10-06-2016,Miami Marlins,Arizona Diamondbacks,0.05150922015040694,1.4422581642113936
11-06-2016,Miami Marlins,Arizona Diamondbacks,-1.982324275212687,nan
12-06-2016,Miami Marlins,Arizona Diamondbacks,0.4898599000685803,1.8950269897783398
13-06-2016,Los Angeles Dodgers,Arizona Diamondbacks,2.0088595858658707,-0.31728404854445946
14-06-2016,Los Angeles Dodgers,Arizona Diamondbacks,-0.8872700102736527,0.669224591772999
15-06-2016,Los Angeles Dodgers,Arizona Diamondbacks,-0.8795074758135446,0.6495453182772061
27-06-2016,Philadelphia Phillies,Arizona Diamondbacks,1.3266739503667861,-0.044614972784866626
28-06-2016,Philadelphia Phillies,Arizona Diamondbacks,0.8089844865327879,0.9161322561838929
29-06-2016,Philadelphia Phillies,Arizona Diamondbacks,nan,1.3990206855201361
01-07-2016,San Francisco Giants,Arizona Diamondbacks,-0.13035543582167378,1.4752070048539072
02-07-2016,San Francisco Giants,Arizona Diamondbacks,2.8754596021495242,2.4492995003429034
03-07-2016,San Francisco Giants,Arizona Diamondbacks,2.4449877750611257,-0.29106432521587267
04-07-2016,San Diego Padres,Arizona Diamondbacks,1.4346492529929753,0.2968239833778569
05-07-2016,San Diego Padres,Arizona Diamondbacks,2.7063599458728014,1.1405759908753919
06-07-2016,San Diego Padres,Arizona Diamondbacks,0.19404288347724843,0.36340510584173713
15-07-2016,Los Angeles Dodgers,Arizona Diamondbacks,-0.8013575940416706,5.052206130010107
16-07-2016,Los Angeles Dodgers,Arizona Diamondbacks,nan,1.2256057320637315
17-07-2016,Los Angeles Dodgers,Arizona Diamondbacks,-0.04947066389630949,-0.6431186306520233
19-07-2016,Toronto Blue Jays,Arizona Diamondbacks,0.45428264640290744,1.3619030325040855
20-07-2016,Toronto Blue Jays,Arizona Diamondbacks,1.183483825721049,3.388078557482485
01-08-2016,Washington Nationals,Arizona Diamondbacks,-0.20649211200132156,1.084189686056378
02-08-2016,Washington Nationals,Arizona Diamondbacks,1.1200137847850435,-0.4282859046350053
03-08-2016,Washington Nationals,Arizona Diamondbacks,-0.8672668704055505,0.14989507344858602
05-08-2016,Milwaukee Brewers,Arizona Diamondbacks,-0.7551992564191937,nan
06-08-2016,Milwaukee Brewers,Arizona Diamondbacks,1.0929530550640159,0.4120737612032555
07-08-2016,Milwaukee Brewers,Arizona Diamondbacks,2.586105560126955,1.2893521005694641
15-08-2016,New York Mets,Arizona Diamondbacks,-0.31797946761152,0.13627691469065142
16-08-2016,New York Mets,Arizona Diamondbacks,-0.4947066389630949,0.49518321779058255
17-08-2016,New York Mets,Arizona Diamondbacks,2.2929592662530345,0.7988815658078692
22-08-2016,Atlanta Braves,Arizona Diamondbacks,0.4496852203457581,0.3526507581991302
23-08-2016,Atlanta Braves,Arizona Diamondbacks,0.7420599584446423,1.9215987701767872
24-08-2016,Atlanta Braves,Arizona Diamondbacks,-0.3485535029627048,1.4988342400355283
25-08-2016,Atlanta Braves,Arizona Diamondbacks,4.888793381325884,-0.9903664355811651
26-08-2016,Cincinnati Reds,Arizona Diamondbacks,2.452114370315536,1.794896672164548
27-08-2016,Cincinnati Reds,Arizona Diamondbacks,0.659941548034317,1.6655562958027985
28-08-2016,Cincinnati Reds,Arizona Diamondbacks,0.060190201035271465,1.4662756598240467
09-09-2016,San Francisco Giants,Arizona Diamondbacks,-0.28283209201470727,0.9168423947923355
10-09-2016,San Francisco Giants,Arizona Diamondbacks,0.09517464547444562,0.5936479667557139
11-09-2016,San Francisco Giants,Arizona Diamondbacks,0.9894132779261898,2.7980413710402723
12-09-2016,Colorado Rockies,Arizona Diamondbacks,0.4542563823021714,0.10744600838078867
13-09-2016,Colorado Rockies,Arizona Diamondbacks,0.7286353700426773,0.05372300419039434
14-09-2016,Colorado Rockies,Arizona Diamondbacks,3.937933466556954,1.7667844522968197
15-09-2016,Los Angeles Dodgers,Arizona Diamondbacks,-1.5305663095345279,0.7686395080707149
16-09-2016,Los Angeles Dodgers,Arizona Diamondbacks,-0.5821286504317453,3.7973418606975127
17-09-2016,Los Angeles Dodgers,Arizona Diamondbacks,0.12335019119279636,-0.5909530460943376
18-09-2016,Los Angeles Dodgers,Arizona Diamondbacks,nan,0.26861502095197165
30-09-2016,San Diego Padres,Arizona Diamondbacks,2.5491995513408785,1.742767514813524
01-10-2016,San Diego Padres,Arizona Diamondbacks,1.0740636966470531,-0.444099034084601
02-10-2016,San Diego Padres,Arizona Diamondbacks,0.9992637004312614,1.7364879531148252
04-04-2016,Washington Nationals,Atlanta Braves,nan,nan
06-04-2016,Washington Nationals,Atlanta Braves,nan,nan
08-04-2016,St. Louis Cardinals,Atlanta Braves,nan,nan
09-04-2016,St. Louis Cardinals,Atlanta Braves,nan,nan
10-04-2016,St. Louis Cardinals,Atlanta Braves,nan,nan
19-04-2016,Los Angeles Dodgers,Atlanta Braves,nan,nan
20-04-2016,Los Angeles Dodgers,Atlanta Braves,nan,nan
21-04-2016,Los Angeles Dodgers,Atlanta Braves,nan,nan
22-04-2016,New York Mets,Atlanta Braves,nan,nan
23-04-2016,New York Mets,Atlanta Braves,nan,nan
24-04-2016,New York Mets,Atlanta Braves,nan,nan
25-04-2016,Boston Red Sox,Atlanta Braves,nan,0.7647598654022635
26-04-2016,Boston Red Sox,Atlanta Braves,0.8414852214157991,0.8816268954978256
06-05-2016,Arizona Diamondbacks,Atlanta Braves,0.04199210548416899,nan
07-05-2016,Arizona Diamondbacks,Atlanta Braves,2.283430854859427,-0.5306447333510214
08-05-2016,Arizona Diamondbacks,Atlanta Braves,3.331047320466349,nan
10-05-2016,Philadelphia Phillies,Atlanta Braves,nan,0.608325367167811
11-05-2016,Philadelphia Phillies,Atlanta Braves,0.9217036965169301,nan
12-05-2016,Philadelphia Phillies,Atlanta Braves,0.3299707740171585,nan
24-05-2016,Milwaukee Brewers,Atlanta Braves,0.42347759803506385,-0.08690362388111586
25-05-2016,Milwaukee Brewers,Atlanta Braves,0.22508328081390117,0.14141604600735364
26-05-2016,Milwaukee Brewers,Atlanta Braves,1.8673665085293234,-0.2754387345557566
27-05-2016,Miami Marlins,Atlanta Braves,0.5909530460943376,0.08469551960701277
28-05-2016,Miami Marlins,Atlanta Braves,0.5603810591202018,1.9382734456537951
29-05-2016,Miami Marlins,Atlanta Braves,0.8089844865327879,-0.35979851283281367
30-05-2016,San Francisco Giants,Atlanta Braves,-0.5381717536711003,0.19986009793144802
31-05-2016,San Francisco Giants,Atlanta Braves,0.5613562366677893,-0.7260613308277098
01-06-2016,San Francisco Giants,Atlanta Braves,0.08187326019322089,-0.2775978532432682
02-06-2016,San Francisco Giants,Atlanta Braves,-0.6919351118628432,1.055297593921486
10-06-2016,Chicago Cubs,Atlanta Braves,0.25491995513408783,0.3768607499528924
11-06-2016,Chicago Cubs,Atlanta Braves,-0.6925892945483328,2.2261798753339272
12-06-2016,Chicago Cubs,Atlanta Braves,-1.2399488990756742,0.4046398705152415
13-06-2016,Cincinnati Reds,Atlanta Braves,nan,2.92867807511198
14-06-2016,Cincinnati Reds,Atlanta Braves,0.47796993134613724,2.676898367091996
15-06-2016,Cincinnati Reds,Atlanta Braves,nan,-0.24670038238559272
16-06-2016,Cincinnati Reds,Atlanta Braves,1.1200137847850435,4.11771165037883
23-06-2016,New York Mets,Atlanta Braves,-0.9003331232556047,4.55201509936716
24-06-2016,New York Mets,Atlanta Braves,-0.7420599584446423,2.3638121843773505
25-06-2016,New York Mets,Atlanta Braves,-0.6128028660318657,-0.03674579260674653
26-06-2016,New York Mets,Atlanta Braves,-0.38014554143586415,-1.2612787426021148
27-06-2016,Cleveland Indians,Atlanta Braves,-1.0656279855956494,0.04947066389630949
28-06-2016,Cleveland Indians,Atlanta Braves,-0.8773937590600442,2.594407610262324
29-06-2016,Cleveland Indians,Atlanta Braves,0.9253261774775606,nan
30-06-2016,Miami Marlins,Atlanta Braves,2.524981196948534,1.4433218607749532
01-07-2016,Miami Marlins,Atlanta Braves,0.0,-0.9186448151686633
02-07-2016,Miami Marlins,Atlanta Braves,-1.0769363315240803,nan
03-07-2016,Miami Marlins,Atlanta Braves,1.074063696647054,0.4383273428596477
15-07-2016,Colorado Rockies,Atlanta Braves,0.5600068923925218,nan
16-07-2016,Colorado Rockies,Atlanta Braves,0.33311125916055967,2.26149153255496
17-07-2016,Colorado Rockies,Atlanta Braves,1.0170690722561244,0.7495627550595487
28-07-2016,Philadelphia Phillies,Atlanta Braves,-0.4941253980454596,3.7068872891372093
29-07-2016,Philadelphia Phillies,Atlanta Braves,1.0803997479067255,4.3068795222234995
30-07-2016,Philadelphia Phillies,Atlanta Braves,0.603084345653485,0.24735331948154746
31-07-2016,Philadelphia Phillies,Atlanta Braves,-0.4242481380220609,1.4675667742882297
02-08-2016,Pittsburgh Pirates,Atlanta Braves,-0.8102998109300442,0.9806668534603536
03-08-2016,Pittsburgh Pirates,Atlanta Braves,-0.0942151874882231,nan
04-08-2016,Pittsburgh Pirates,Atlanta Braves,-0.47539814594723084,4.190394326850758
16-08-2016,Minnesota Twins,Atlanta Braves,-0.04062728528479726,1.8808040437286946
17-08-2016,Minnesota Twins,Atlanta Braves,2.4425446874653054,0.8817478201234447
18-08-2016,Washington Nationals,Atlanta Braves,nan,nan
19-08-2016,Washington Nationals,Atlanta Braves,0.9316507156771405,-0.6245446028937234
20-08-2016,Washington Nationals,Atlanta Braves,0.1350499684883407,2.1984610772459283
21-08-2016,Washington Nationals,Atlanta Braves,0.9333479740858681,1.3033561420658193
30-08-2016,San Diego Padres,Atlanta Braves,3.174768398043094,0.6245446028937234
31-08-2016,San Diego Padres,Atlanta Braves,0.37606102933276037,2.452114370315536
01-09-2016,San Diego Padres,Atlanta Braves,-0.29979014689717204,-0.09085127646043428
09-09-2016,New York Mets,Atlanta Braves,nan,0.45016656162780233
10-09-2016,New York Mets,Atlanta Braves,0.0,1.4267879436418762
11-09-2016,New York Mets,Atlanta Braves,0.8484962760441218,3.09852029846971
12-09-2016,Miami Marlins,Atlanta Braves,-0.40787192821454055,0.7386808029894848
13-09-2016,Miami Marlins,Atlanta Braves,nan,1.8906995588367697
14-09-2016,Miami Marlins,Atlanta Braves,-0.4542563823021714,0.22508328081390117
16-09-2016,Washington Nationals,Atlanta Braves,-0.679619413128648,1.1988810443585989
17-09-2016,Washington Nationals,Atlanta Braves,0.988862287915062,-0.6965405154399815
18-09-2016,Washington Nationals,Atlanta Braves,-0.14276196821166845,0.4163967798649023
27-09-2016,Philadelphia Phillies,Atlanta Braves,2.954723211957939,1.0641251040991948
28-09-2016,Philadelphia Phillies,Atlanta Braves,0.16116901257118302,0.21037130535394977
29-09-2016,Philadelphia Phillies,Atlanta Braves,0.0,1.3942140118508193
30-09-2016,Detroit Tigers,Atlanta Braves,0.3918879200548643,0.05150922015040692
01-10-2016,Detroit Tigers,Atlanta Braves,8.32039050366097,4.153123871433731
02-10-2016,Detroit Tigers,Atlanta Braves,-0.4164237528108604,1.3255837666972567
04-04-2016,Minnesota Twins,Baltimore Orioles,nan,nan
06-04-2016,Minnesota Twins,Baltimore Orioles,nan,nan
07-04-2016,Minnesota Twins,Baltimore Orioles,nan,nan
08-04-2016,Tampa Bay Rays,Baltimore Orioles,nan,nan
10-04-2016,Tampa Bay Rays,Baltimore Orioles,nan,nan
19-04-2016,Toronto Blue Jays,Baltimore Orioles,nan,nan
21-04-2016,Toronto Blue Jays,Baltimore Orioles,nan,nan
28-04-2016,Chicago White Sox,Baltimore Orioles,nan,0.6810958074769184
29-04-2016,Chicago White Sox,Baltimore Orioles,0.7310832216400633,nan
30-04-2016,Chicago White Sox,Baltimore Orioles,0.5551957064865364,nan
01-05-2016,Chicago White Sox,Baltimore Orioles,-0.5144410964944515,1.3011345893619237
03-05-2016,New York Yankees,Baltimore Orioles,1.1657599644720775,-0.326888951153451
05-05-2016,New York Yankees,Baltimore Orioles,-0.8328475056217208,nan
08-05-2016,Oakland Athletics,Baltimore Orioles,1.4893821466320751,-0.608325367167811
12-05-2016,Detroit Tigers,Baltimore Orioles,2.4718628379089096,1.1810665939856457
13-05-2016,Detroit Tigers,Baltimore Orioles,0.7402609419820485,-0.7260613308277103
14-05-2016,Detroit Tigers,Baltimore Orioles,1.4536204233669485,-0.39437360326015514
15-05-2016,Detroit Tigers,Baltimore Orioles,nan,0.12923235978288963
17-05-2016,Seattle Mariners,Baltimore Orioles,1.4041463616089866,1.760730941277244
18-05-2016,Seattle Mariners,Baltimore Orioles,1.5611340077432252,-0.550520877445583
19-05-2016,Seattle Mariners,Baltimore Orioles,0.27255382938130285,1.2372703911677931
30-05-2016,Boston Red Sox,Baltimore Orioles,-0.1768815777836738,2.0707661834878905
31-05-2016,Boston Red Sox,Baltimore Orioles,nan,1.9486359548316183
01-06-2016,Boston Red Sox,Baltimore Orioles,1.3449468425771738,1.322621730185167
02-06-2016,Boston Red Sox,Baltimore Orioles,1.0089362928797927,0.9202050742736952
03-06-2016,New York Yankees,Baltimore Orioles,-0.8956349580465731,2.830105244538781
04-06-2016,New York Yankees,Baltimore Orioles,0.95393840283456,2.0441537203597715
06-06-2016,Kansas City Royals,Baltimore Orioles,0.8940780477542866,3.823855926976687
07-06-2016,Kansas City Royals,Baltimore Orioles,1.6656162780228685,1.4544074870368027
08-06-2016,Kansas City Royals,Baltimore Orioles,0.9369144284821992,4.042881802489326
17-06-2016,Toronto Blue Jays,Baltimore Orioles,0.8690362388111585,3.219717997113357
19-06-2016,Toronto Blue Jays,Baltimore Orioles,1.2141589614271038,0.939608781071154
21-06-2016,San Diego Padres,Baltimore Orioles,1.33923972391058,-0.3806985818977825
22-06-2016,San Diego Padres,Baltimore Orioles,5.044681464398964,2.0882513165062653
24-06-2016,Tampa Bay Rays,Baltimore Orioles,0.9046265184802275,2.03527815468114
26-06-2016,Tampa Bay Rays,Baltimore Orioles,0.7268102116834743,0.34761449552446344
08-07-2016,Los Angeles Angels,Baltimore Orioles,0.09339684318670029,1.5579671215214357
09-07-2016,Los Angeles Angels,Baltimore Orioles,1.4989507344858601,2.5787042011389283
10-07-2016,Los Angeles Angels,Baltimore Orioles,2.1409108602569087,1.7987408813830323
22-07-2016,Cleveland Indians,Baltimore Orioles,0.5496152693114821,2.624005417301506
23-07-2016,Cleveland Indians,Baltimore Orioles,1.6044741908865872,0.9517464547444563
24-07-2016,Cleveland Indians,Baltimore Orioles,0.4626630887387803,1.489398983704223
25-07-2016,Colorado Rockies,Baltimore Orioles,0.8904719501335708,1.5335905807855943
26-07-2016,Colorado Rockies,Baltimore Orioles,0.6352163970525958,0.0
27-07-2016,Colorado Rockies,Baltimore Orioles,-1.0163462352841532,1.5698587127158559
02-08-2016,Texas Rangers,Baltimore Orioles,-0.5608239012949933,2.4692775927414723
03-08-2016,Texas Rangers,Baltimore Orioles,-0.8531729909807425,1.9486359548316183
04-08-2016,Texas Rangers,Baltimore Orioles,2.840012622278322,1.0170690722561244
16-08-2016,Boston Red Sox,Baltimore Orioles,-0.4282859046350053,1.1216478025899865
17-08-2016,Boston Red Sox,Baltimore Orioles,1.6369432239166022,-0.5905332969928229
18-08-2016,Houston Astros,Baltimore Orioles,nan,0.4452359750667854
19-08-2016,Houston Astros,Baltimore Orioles,0.9253261774775606,1.3430751047598584
20-08-2016,Houston Astros,Baltimore Orioles,2.2088987062164724,1.3173435086762972
21-08-2016,Houston Astros,Baltimore Orioles,0.9453497794183848,1.3851785890966657
22-08-2016,Washington Nationals,Baltimore Orioles,nan,1.4937673843618011
23-08-2016,Washington Nationals,Baltimore Orioles,0.28283209201470727,0.9993004896572402
29-08-2016,Toronto Blue Jays,Baltimore Orioles,4.5311955385151625,2.081309837657832
30-08-2016,Toronto Blue Jays,Baltimore Orioles,0.32386416211714625,1.9698888419867735
31-08-2016,Toronto Blue Jays,Baltimore Orioles,0.0,2.588178644516673
02-09-2016,New York Yankees,Baltimore Orioles,0.5496152693114821,3.4631543090723294
04-09-2016,New York Yankees,Baltimore Orioles,-0.6627918833486284,1.586928411896086
15-09-2016,Tampa Bay Rays,Baltimore Orioles,0.999067536965499,3.07416421160497
16-09-2016,Tampa Bay Rays,Baltimore Orioles,0.16939103921402554,0.8072576305066504
17-09-2016,Tampa Bay Rays,Baltimore Orioles,1.1037527593818985,1.701987482156583
18-09-2016,Tampa Bay Rays,Baltimore Orioles,2.325121203126546,1.2639942217407008
19-09-2016,Boston Red Sox,Baltimore Orioles,-0.43626556674863176,2.0314044141868894
20-09-2016,Boston Red Sox,Baltimore Orioles,0.5608239012949933,-0.9046265184802275
21-09-2016,Boston Red Sox,Baltimore Orioles,1.998527400862523,0.686655985351339
22-09-2016,Boston Red Sox,Baltimore Orioles,-0.3716858016023788,2.115904549194781
23-09-2016,Arizona Diamondbacks,Baltimore Orioles,0.2220495170423005,2.1006017940274786
24-09-2016,Arizona Diamondbacks,Baltimore Orioles,0.29979014689717204,0.5141765829293374
25-09-2016,Arizona Diamondbacks,Baltimore Orioles,1.4652990542160653,3.502928678075112
11-04-2016,Baltimore Orioles,Boston Red Sox,nan,nan
12-04-2016,Baltimore Orioles,Boston Red Sox,nan,nan
13-04-2016,Baltimore Orioles,Boston Red Sox,nan,nan
16-04-2016,Toronto Blue Jays,Boston Red Sox,nan,nan
17-04-2016,Toronto Blue Jays,Boston Red Sox,nan,nan
18-04-2016,Toronto Blue Jays,Boston Red Sox,nan,nan
19-04-2016,Tampa Bay Rays,Boston Red Sox,nan,nan
20-04-2016,Tampa Bay Rays,Boston Red Sox,nan,nan
21-04-2016,Tampa Bay Rays,Boston Red Sox,nan,nan
27-04-2016,Atlanta Braves,Boston Red Sox,3.406381287612127,nan
28-04-2016,Atlanta Braves,Boston Red Sox,nan,1.7776496588834445
29-04-2016,New York Yankees,Boston Red Sox,-0.3151165931394616,nan
30-04-2016,New York Yankees,Boston Red Sox,1.1378252696151183,0.47796993134613724
01-05-2016,New York Yankees,Boston Red Sox,-0.04345181194055793,-0.5451076587626057
09-05-2016,Oakland Athletics,Boston Red Sox,2.5502237951493703,0.9815294012670651
10-05-2016,Oakland Athletics,Boston Red Sox,nan,nan
11-05-2016,Oakland Athletics,Boston Red Sox,2.578704201138927,-0.2540865588210383
12-05-2016,Houston Astros,Boston Red Sox,0.8731929756476179,-0.34761449552446344
13-05-2016,Houston Astros,Boston Red Sox,nan,-0.07932101213611487
14-05-2016,Houston Astros,Boston Red Sox,1.7131436185400213,1.3879892662163409
