Date,AwayTeam,HomeTeam,A_SP_recFIP,H_SP_recFIP
27-09-2012,Seattle Mariners,Los Angeles Angels of Anaheim,2.0088595858658698,1.4943494909872046
06-04-2012,San Francisco Giants,Arizona Diamondbacks,nan,nan
07-04-2012,San Francisco Giants,Arizona Diamondbacks,nan,nan
08-04-2012,San Francisco Giants,Arizona Diamondbacks,nan,nan
16-04-2012,Pittsburgh Pirates,Arizona Diamondbacks,nan,nan
17-04-2012,Pittsburgh Pirates,Arizona Diamondbacks,nan,nan
18-04-2012,Pittsburgh Pirates,Arizona Diamondbacks,nan,nan
19-04-2012,Atlanta Braves,Arizona Diamondbacks,nan,nan
20-04-2012,Atlanta Braves,Arizona Diamondbacks,nan,nan
21-04-2012,Atlanta Braves,Arizona Diamondbacks,nan,nan
22-04-2012,Atlanta Braves,Arizona Diamondbacks,nan,nan
23-04-2012,Philadelphia Phillies,Arizona Diamondbacks,0.7128599942971199,nan
24-04-2012,Philadelphia Phillies,Arizona Diamondbacks,nan,nan
25-04-2012,Philadelphia Phillies,Arizona Diamondbacks,nan,nan
07-05-2012,St. Louis Cardinals,Arizona Diamondbacks,0.1599104501479172,-0.07808229874287498
08-05-2012,St. Louis Cardinals,Arizona Diamondbacks,-0.2135474502434442,-0.2964343186245447
09-05-2012,St. Louis Cardinals,Arizona Diamondbacks,1.319883096068634,-0.7402609419820485
11-05-2012,San Francisco Giants,Arizona Diamondbacks,-0.7195970256656273,nan
12-05-2012,San Francisco Giants,Arizona Diamondbacks,0.36564556756317534,-0.21725905970278964
13-05-2012,San Francisco Giants,Arizona Diamondbacks,1.893341748185548,1.3627691469065144
21-05-2012,Los Angeles Dodgers,Arizona Diamondbacks,0.3811298382315575,0.356887937187723
22-05-2012,Los Angeles Dodgers,Arizona Diamondbacks,0.45428264640290744,1.7131436185400213
23-05-2012,Los Angeles Dodgers,Arizona Diamondbacks,0.0884407888918369,3.803792437833542
25-05-2012,Milwaukee Brewers,Arizona Diamondbacks,0.5656641840294145,2.668089647812166
26-05-2012,Milwaukee Brewers,Arizona Diamondbacks,-1.6790597265531306,0.39449460857368296
27-05-2012,Milwaukee Brewers,Arizona Diamondbacks,0.9894132779261898,nan
04-06-2012,Colorado Rockies,Arizona Diamondbacks,0.052045383574476946,0.6186351955838966
05-06-2012,Colorado Rockies,Arizona Diamondbacks,3.158291694164231,1.8384085980955973
06-06-2012,Colorado Rockies,Arizona Diamondbacks,-1.182033096926714,0.2964343186245447
08-06-2012,Oakland Athletics,Arizona Diamondbacks,0.5829932539352045,0.08328475056217208
09-06-2012,Oakland Athletics,Arizona Diamondbacks,-0.49558106880317176,-0.3303873792021145
10-06-2012,Oakland Athletics,Arizona Diamondbacks,0.0,0.36673695791693417
18-06-2012,Seattle Mariners,Arizona Diamondbacks,3.7606102933276033,-0.6814568032104187
19-06-2012,Seattle Mariners,Arizona Diamondbacks,0.0,-0.4996502448286201
20-06-2012,Seattle Mariners,Arizona Diamondbacks,2.433301468671244,-0.48846471781768985
22-06-2012,Chicago Cubs,Arizona Diamondbacks,0.8039508441483866,-1.560224672352819
23-06-2012,Chicago Cubs,Arizona Diamondbacks,-0.5204538357447694,-0.39106630746502136
24-06-2012,Chicago Cubs,Arizona Diamondbacks,0.659941548034317,-1.4991927423694935
02-07-2012,San Diego Padres,Arizona Diamondbacks,0.9268961070363507,1.319883096068634
03-07-2012,San Diego Padres,Arizona Diamondbacks,-0.8686839438251053,nan
04-07-2012,San Diego Padres,Arizona Diamondbacks,-0.43077453260963217,0.48642433890510295
05-07-2012,Los Angeles Dodgers,Arizona Diamondbacks,1.1216478025899865,1.0902153175252114
06-07-2012,Los Angeles Dodgers,Arizona Diamondbacks,-0.45428264640290744,0.23236900197513655
07-07-2012,Los Angeles Dodgers,Arizona Diamondbacks,-0.5936479667557139,3.314534481052736
08-07-2012,Los Angeles Dodgers,Arizona Diamondbacks,-0.21538726630481608,nan
20-07-2012,Houston Astros,Arizona Diamondbacks,2.0707661834878905,3.007310076802072
21-07-2012,Houston Astros,Arizona Diamondbacks,1.5407678854001834,2.5491995513408785
22-07-2012,Houston Astros,Arizona Diamondbacks,1.8304145641634513,-0.5490282200505107
23-07-2012,Colorado Rockies,Arizona Diamondbacks,3.577696773322532,0.3876970793486689
24-07-2012,Colorado Rockies,Arizona Diamondbacks,nan,0.7070802300367682
25-07-2012,Colorado Rockies,Arizona Diamondbacks,0.38431975403535745,1.5703816503283528
26-07-2012,New York Mets,Arizona Diamondbacks,nan,0.0
27-07-2012,New York Mets,Arizona Diamondbacks,0.45428264640290744,0.4392225760404085
28-07-2012,New York Mets,Arizona Diamondbacks,2.133860726553555,0.6194763360039647
10-08-2012,Washington Nationals,Arizona Diamondbacks,0.24735331948154746,0.651777179108369
11-08-2012,Washington Nationals,Arizona Diamondbacks,1.7278415989539564,-0.22110197222959224
12-08-2012,Washington Nationals,Arizona Diamondbacks,0.95393840283456,-0.49340076477118544
20-08-2012,Miami Marlins,Arizona Diamondbacks,1.9807328711623302,1.1497302555938798
21-08-2012,Miami Marlins,Arizona Diamondbacks,0.585216530116143,1.4405329972089673
24-08-2012,San Diego Padres,Arizona Diamondbacks,0.0446149727848666,0.0
25-08-2012,San Diego Padres,Arizona Diamondbacks,0.41331629969189143,2.7063599458728014
26-08-2012,San Diego Padres,Arizona Diamondbacks,2.0913210177762287,0.9217036965169301
27-08-2012,Cincinnati Reds,Arizona Diamondbacks,0.6246583899429998,nan
28-08-2012,Cincinnati Reds,Arizona Diamondbacks,0.16519368960105724,-0.8327935597298046
29-08-2012,Cincinnati Reds,Arizona Diamondbacks,0.603084345653485,0.8013575940416706
11-09-2012,Los Angeles Dodgers,Arizona Diamondbacks,0.5781779136037004,2.0659171711348137
12-09-2012,Los Angeles Dodgers,Arizona Diamondbacks,1.6654131299022243,-0.15613615072343084
14-09-2012,San Francisco Giants,Arizona Diamondbacks,0.651777179108369,1.8220289173621729
15-09-2012,San Francisco Giants,Arizona Diamondbacks,0.0,0.713839564557866
16-09-2012,San Francisco Giants,Arizona Diamondbacks,1.0219143862836382,0.8327618301165872
18-09-2012,San Diego Padres,Arizona Diamondbacks,0.14553216260793633,-0.4821600771456125
19-09-2012,San Diego Padres,Arizona Diamondbacks,0.6368178700891549,-0.6246096189881324
20-09-2012,San Diego Padres,Arizona Diamondbacks,1.7745400205473054,1.8404101485473905
28-09-2012,Chicago Cubs,Arizona Diamondbacks,-1.1918951132300362,-0.8531729909807425
29-09-2012,Chicago Cubs,Arizona Diamondbacks,0.7888923950773117,-0.585216530116143
30-09-2012,Chicago Cubs,Arizona Diamondbacks,0.5289761372986953,-0.09790483649892304
01-10-2012,Colorado Rockies,Arizona Diamondbacks,1.6181229773462782,0.14841199168892846
02-10-2012,Colorado Rockies,Arizona Diamondbacks,1.278029510863251,2.556059021726502
03-10-2012,Colorado Rockies,Arizona Diamondbacks,0.8017762427531764,0.5214217432866951
13-04-2012,Milwaukee Brewers,Atlanta Braves,nan,nan
14-04-2012,Milwaukee Brewers,Atlanta Braves,nan,nan
15-04-2012,Milwaukee Brewers,Atlanta Braves,nan,nan
16-04-2012,New York Mets,Atlanta Braves,nan,nan
17-04-2012,New York Mets,Atlanta Braves,nan,nan
28-04-2012,Pittsburgh Pirates,Atlanta Braves,0.6925892945483328,nan
29-04-2012,Pittsburgh Pirates,Atlanta Braves,nan,nan
30-04-2012,Pittsburgh Pirates,Atlanta Braves,0.09993004896572401,-0.4469001381327699
01-05-2012,Philadelphia Phillies,Atlanta Braves,-0.7020731808044933,-0.37478137752977436
02-05-2012,Philadelphia Phillies,Atlanta Braves,-0.19830253034028716,0.5169294391315585
03-05-2012,Philadelphia Phillies,Atlanta Braves,-0.23133154436939016,1.031823612468774
14-05-2012,Cincinnati Reds,Atlanta Braves,1.6482950448130214,0.14009526478005044
15-05-2012,Cincinnati Reds,Atlanta Braves,-0.5722133211261159,nan
16-05-2012,Miami Marlins,Atlanta Braves,1.4991255101190974,3.708663850829298
17-05-2012,Miami Marlins,Atlanta Braves,1.4722941019005977,-0.22110197222959224
25-05-2012,Washington Nationals,Atlanta Braves,0.6245446028937234,0.0399776125369793
26-05-2012,Washington Nationals,Atlanta Braves,-1.1529592621060722,4.624216009354736
27-05-2012,Washington Nationals,Atlanta Braves,-0.6128028660318657,0.7932101213611487
28-05-2012,St. Louis Cardinals,Atlanta Braves,0.7542189120392194,0.0
29-05-2012,St. Louis Cardinals,Atlanta Braves,1.3576626479852285,1.3392397239105804
30-05-2012,St. Louis Cardinals,Atlanta Braves,0.04501665616278023,0.0805996614814218
08-06-2012,Toronto Blue Jays,Atlanta Braves,3.2607552329862215,2.1282502081983896
09-06-2012,Toronto Blue Jays,Atlanta Braves,1.3670217780710852,1.8354236769654324
10-06-2012,Toronto Blue Jays,Atlanta Braves,2.205816151976231,nan
11-06-2012,New York Yankees,Atlanta Braves,1.5191492764052132,0.4898599000685807
13-06-2012,New York Yankees,Atlanta Braves,-0.2379630364083446,-0.1208994922221327
15-06-2012,Baltimore Orioles,Atlanta Braves,1.8803051466638017,2.2207828259461455
16-06-2012,Baltimore Orioles,Atlanta Braves,2.522128105072809,1.529519730804527
17-06-2012,Baltimore Orioles,Atlanta Braves,0.8030695101275993,1.4989507344858601
26-06-2012,Arizona Diamondbacks,Atlanta Braves,1.061571125265393,0.21538726630481608
27-06-2012,Arizona Diamondbacks,Atlanta Braves,-0.3811298382315575,3.238641621171462
28-06-2012,Arizona Diamondbacks,Atlanta Braves,nan,1.2212723437326527
29-06-2012,Washington Nationals,Atlanta Braves,0.07135721421435709,1.0786874077438402
30-06-2012,Washington Nationals,Atlanta Braves,-0.49518321779058255,2.026963326105402
01-07-2012,Washington Nationals,Atlanta Braves,0.14141604600735364,0.18006662465112092
02-07-2012,Chicago Cubs,Atlanta Braves,2.9421561008104815,3.3976216648346167
03-07-2012,Chicago Cubs,Atlanta Braves,1.9736030590847418,0.5046936509538712
04-07-2012,Chicago Cubs,Atlanta Braves,1.0945084229561246,0.30095100517635737
05-07-2012,Chicago Cubs,Atlanta Braves,1.2029240307208289,3.13596258105666
13-07-2012,New York Mets,Atlanta Braves,0.9728486778102059,0.784670025605022
15-07-2012,New York Mets,Atlanta Braves,1.6807486145180344,nan
17-07-2012,San Francisco Giants,Atlanta Braves,1.5084378240784388,0.6186351955838966
18-07-2012,San Francisco Giants,Atlanta Braves,0.49558106880317176,2.9875347687236022
19-07-2012,San Francisco Giants,Atlanta Braves,1.3628479392087223,0.9894132779261898
27-07-2012,Philadelphia Phillies,Atlanta Braves,1.5376335819174294,nan
28-07-2012,Philadelphia Phillies,Atlanta Braves,0.2732880456000624,0.7517467055806136
29-07-2012,Philadelphia Phillies,Atlanta Braves,1.0484766251387692,0.6939946331081704
30-07-2012,Miami Marlins,Atlanta Braves,0.4947066389630949,2.6683320086294997
31-07-2012,Miami Marlins,Atlanta Braves,1.9986009793144803,-0.9767744736270891
01-08-2012,Miami Marlins,Atlanta Braves,1.710863986313088,nan
02-08-2012,Miami Marlins,Atlanta Braves,0.7771733096480516,0.20649211200132156
03-08-2012,Houston Astros,Atlanta Braves,nan,0.6406423507303323
04-08-2012,Houston Astros,Atlanta Braves,0.0,0.07688167909587147
05-08-2012,Houston Astros,Atlanta Braves,1.0672358591248663,0.24561978057966266
13-08-2012,San Diego Padres,Atlanta Braves,-0.32221685194135646,0.36340510584173713
14-08-2012,San Diego Padres,Atlanta Braves,-0.08125457056959452,1.7296050735082162
15-08-2012,San Diego Padres,Atlanta Braves,4.696585656776501,0.3075267163834859
16-08-2012,San Diego Padres,Atlanta Braves,1.4391940513312547,-0.34975517138003404
17-08-2012,Los Angeles Dodgers,Atlanta Braves,0.12389526720079294,2.0913210177762287
18-08-2012,Los Angeles Dodgers,Atlanta Braves,1.8798852280597607,0.5125138805842658
19-08-2012,Los Angeles Dodgers,Atlanta Braves,-0.24376371170878358,0.4996502448286201
31-08-2012,Philadelphia Phillies,Atlanta Braves,-0.2890889568018502,-0.04345181194055793
01-09-2012,Philadelphia Phillies,Atlanta Braves,-0.402998307407109,0.48642433890510295
02-09-2012,Philadelphia Phillies,Atlanta Braves,0.1153225186438072,1.4158407595569253
03-09-2012,Colorado Rockies,Atlanta Braves,0.9202050742736952,-1.5065774968766077
04-09-2012,Colorado Rockies,Atlanta Braves,3.145429875416307,0.5204538357447694
05-09-2012,Colorado Rockies,Atlanta Braves,1.5985080591447984,0.5451076587626057
06-09-2012,Colorado Rockies,Atlanta Braves,0.3299707740171585,1.5084378240784388
14-09-2012,Washington Nationals,Atlanta Braves,1.284857713905016,-1.1062790875104906
15-09-2012,Washington Nationals,Atlanta Braves,-1.008526634271569,0.4588559192413581
16-09-2012,Washington Nationals,Atlanta Braves,-0.3569445546125169,-0.09517464547444562
25-09-2012,Miami Marlins,Atlanta Braves,0.3462946472741664,-0.24779053440158588
26-09-2012,Miami Marlins,Atlanta Braves,0.43077453260963217,0.2523468254769356
27-09-2012,Miami Marlins,Atlanta Braves,0.9427736400490243,1.6998042649634288
28-09-2012,New York Mets,Atlanta Braves,0.0,0.40153475506379965
29-09-2012,New York Mets,Atlanta Braves,1.90787680566912,-0.14276196821166845
30-09-2012,New York Mets,Atlanta Braves,1.0643523825118717,-0.3569445546125169
06-04-2012,Minnesota Twins,Baltimore Orioles,nan,nan
07-04-2012,Minnesota Twins,Baltimore Orioles,nan,nan
08-04-2012,Minnesota Twins,Baltimore Orioles,nan,nan
09-04-2012,New York Yankees,Baltimore Orioles,nan,nan
10-04-2012,New York Yankees,Baltimore Orioles,nan,nan
24-04-2012,Toronto Blue Jays,Baltimore Orioles,nan,nan
25-04-2012,Toronto Blue Jays,Baltimore Orioles,nan,nan
26-04-2012,Toronto Blue Jays,Baltimore Orioles,nan,nan
27-04-2012,Oakland Athletics,Baltimore Orioles,0.8615490652192643,0.47138682002451215
28-04-2012,Oakland Athletics,Baltimore Orioles,nan,nan
29-04-2012,Oakland Athletics,Baltimore Orioles,0.5552470849528041,4.520795660036168
07-05-2012,Texas Rangers,Baltimore Orioles,1.2362212836097666,0.24255360434656054
08-05-2012,Texas Rangers,Baltimore Orioles,2.9046125246892065,0.326888951153451
11-05-2012,Tampa Bay Rays,Baltimore Orioles,1.2990906365544121,nan
12-05-2012,Tampa Bay Rays,Baltimore Orioles,1.381949611991071,0.9217036965169301
13-05-2012,Tampa Bay Rays,Baltimore Orioles,2.4983501461299142,1.879217562142309
14-05-2012,New York Yankees,Baltimore Orioles,2.271281911510857,-0.651777179108369
21-05-2012,Boston Red Sox,Baltimore Orioles,2.769631801889866,0.8731929756476179
22-05-2012,Boston Red Sox,Baltimore Orioles,0.09339684318670029,0.7994403917257921
23-05-2012,Boston Red Sox,Baltimore Orioles,2.168379372112756,1.371607720192025
25-05-2012,Kansas City Royals,Baltimore Orioles,-0.17230981304385284,-0.04898599000685807
26-05-2012,Kansas City Royals,Baltimore Orioles,-0.7889892171473659,1.2938342107611323
27-05-2012,Kansas City Royals,Baltimore Orioles,0.26071087164334755,0.14009526478005052
08-06-2012,Philadelphia Phillies,Baltimore Orioles,3.384549263994843,1.2627649061161745
09-06-2012,Philadelphia Phillies,Baltimore Orioles,1.3531799729364007,1.925679192255647
10-06-2012,Philadelphia Phillies,Baltimore Orioles,-0.3331390022486883,1.52279432759113
12-06-2012,Pittsburgh Pirates,Baltimore Orioles,1.1093854004881294,0.5905332969928229
13-06-2012,Pittsburgh Pirates,Baltimore Orioles,3.1351033604389142,1.4621664432801267
14-06-2012,Pittsburgh Pirates,Baltimore Orioles,0.8494054162086542,3.5390860830644324
22-06-2012,Washington Nationals,Baltimore Orioles,0.8102998109300442,-0.21538726630481608
23-06-2012,Washington Nationals,Baltimore Orioles,1.4867432064095152,0.08469551960701277
24-06-2012,Washington Nationals,Baltimore Orioles,-0.09247272054743849,0.7070802300367682
26-06-2012,Los Angeles Angels of Anaheim,Baltimore Orioles,-0.36564556756317534,2.402934109017326
27-06-2012,Los Angeles Angels of Anaheim,Baltimore Orioles,0.6390147554316254,-0.7629510948348212
28-06-2012,Cleveland Indians,Baltimore Orioles,-0.26768983670919977,0.9715924863514387
29-06-2012,Cleveland Indians,Baltimore Orioles,1.2372703911677931,-0.3446196260877057
30-06-2012,Cleveland Indians,Baltimore Orioles,4.173033972023041,0.11093854004881294
01-07-2012,Cleveland Indians,Baltimore Orioles,-0.6345680970889189,2.498139683214627
13-07-2012,Detroit Tigers,Baltimore Orioles,2.725105030089702,0.7420599584446423
14-07-2012,Detroit Tigers,Baltimore Orioles,-0.04501665616278023,3.0931759779194827
15-07-2012,Detroit Tigers,Baltimore Orioles,1.102373778202396,0.4297840335231547
24-07-2012,Tampa Bay Rays,Baltimore Orioles,2.451211464127463,1.4841199168892847
25-07-2012,Tampa Bay Rays,Baltimore Orioles,0.16250914113918905,2.366967651442098
26-07-2012,Tampa Bay Rays,Baltimore Orioles,1.6946206656817593,nan
27-07-2012,Oakland Athletics,Baltimore Orioles,-0.36340510584173713,nan
28-07-2012,Oakland Athletics,Baltimore Orioles,0.0774773378786705,1.596785824662615
29-07-2012,Oakland Athletics,Baltimore Orioles,-0.4297840335231547,0.17380724776223172
06-08-2012,Seattle Mariners,Baltimore Orioles,-0.2890889568018502,0.8089844865327879
07-08-2012,Seattle Mariners,Baltimore Orioles,0.0774773378786705,2.4138318176714955
08-08-2012,Seattle Mariners,Baltimore Orioles,0.13266118333775534,nan
09-08-2012,Kansas City Royals,Baltimore Orioles,0.18170255292086857,-0.21916367142982385
10-08-2012,Kansas City Royals,Baltimore Orioles,0.5490282200505107,3.2300393661047746
11-08-2012,Kansas City Royals,Baltimore Orioles,1.824976101503433,0.09253261774775606
12-08-2012,Kansas City Royals,Baltimore Orioles,1.1161900712235573,2.694886288944393
14-08-2012,Boston Red Sox,Baltimore Orioles,2.8866437215499063,0.09608917075045646
15-08-2012,Boston Red Sox,Baltimore Orioles,3.208162406647734,1.3192612137203168
16-08-2012,Boston Red Sox,Baltimore Orioles,0.33071213346071876,1.7745400205473054
24-08-2012,Toronto Blue Jays,Baltimore Orioles,0.13266118333775534,1.9429332741201293
25-08-2012,Toronto Blue Jays,Baltimore Orioles,-0.5909530460943376,-0.736859341738988
27-08-2012,Chicago White Sox,Baltimore Orioles,0.7362995687388242,1.998527400862523
28-08-2012,Chicago White Sox,Baltimore Orioles,0.8938002762655398,2.3770253225962934
29-08-2012,Chicago White Sox,Baltimore Orioles,-1.3831258644536655,1.7487758569001703
30-08-2012,Chicago White Sox,Baltimore Orioles,0.7451564828614011,0.7268102116834743
06-09-2012,New York Yankees,Baltimore Orioles,1.979824644102951,-0.504693650953871
07-09-2012,New York Yankees,Baltimore Orioles,1.8456829026739894,1.6655562958027985
09-09-2012,New York Yankees,Baltimore Orioles,2.63837431233861,-1.3192612137203168
11-09-2012,Tampa Bay Rays,Baltimore Orioles,-0.6813845734532572,-0.3330742755634507
12-09-2012,Tampa Bay Rays,Baltimore Orioles,0.9161322561838929,-0.09253261774775606
13-09-2012,Tampa Bay Rays,Baltimore Orioles,2.4735331948154746,2.306140098010955
25-09-2012,Toronto Blue Jays,Baltimore Orioles,3.17267449709734,0.795967100026532
26-09-2012,Toronto Blue Jays,Baltimore Orioles,3.5994412807564204,0.9993640410647772
28-09-2012,Boston Red Sox,Baltimore Orioles,2.0393596410727026,0.8235423300757659
29-09-2012,Boston Red Sox,Baltimore Orioles,-0.2653223666755107,-0.4924722104966934
30-09-2012,Boston Red Sox,Baltimore Orioles,5.532503457814662,0.5081731176420766
13-04-2012,Tampa Bay Rays,Boston Red Sox,nan,nan
14-04-2012,Tampa Bay Rays,Boston Red Sox,nan,nan
15-04-2012,Tampa Bay Rays,Boston Red Sox,nan,nan
16-04-2012,Tampa Bay Rays,Boston Red Sox,nan,nan
17-04-2012,Texas Rangers,Boston Red Sox,nan,nan
18-04-2012,Texas Rangers,Boston Red Sox,nan,nan
20-04-2012,New York Yankees,Boston Red Sox,nan,nan
