Date,AwayTeam,HomeTeam,temperature,windSpeed,windDirection,precipitation
10-08-2012,Washington Nationals,Arizona Diamondbacks,82,0,NoWind,InDome
11-08-2012,Washington Nationals,Arizona Diamondbacks,79,0,NoWind,InDome
12-08-2012,Washington Nationals,Arizona Diamondbacks,77,0,NoWind,InDome
20-08-2012,Miami Marlins,Arizona Diamondbacks,81,0,NoWind,InDome
21-08-2012,Miami Marlins,Arizona Diamondbacks,79,0,NoWind,InDome
24-08-2012,San Diego Padres,Arizona Diamondbacks,78,0,NoWind,InDome
25-08-2012,San Diego Padres,Arizona Diamondbacks,77,0,NoWind,InDome
26-08-2012,San Diego Padres,Arizona Diamondbacks,75,0,NoWind,InDome
27-08-2012,Cincinnati Reds,Arizona Diamondbacks,77,0,NoWind,InDome
28-08-2012,Cincinnati Reds,Arizona Diamondbacks,78,0,NoWind,InDome
29-08-2012,Cincinnati Reds,Arizona Diamondbacks,76,0,NoWind,InDome
11-09-2012,Los Angeles Dodgers,Arizona Diamondbacks,74,0,NoWind,InDome
12-09-2012,Los Angeles Dodgers,Arizona Diamondbacks,75,0,NoWind,InDome
14-09-2012,San Francisco Giants,Arizona Diamondbacks,93,12,out to Leftfield,Sunny
15-09-2012,San Francisco Giants,Arizona Diamondbacks,75,0,NoWind,InDome
16-09-2012,San Francisco Giants,Arizona Diamondbacks,72,0,NoWind,InDome
18-09-2012,San Diego Padres,Arizona Diamondbacks,99,5,from Left to Right,Sunny
19-09-2012,San Diego Padres,Arizona Diamondbacks,104,6,out to Leftfield,Sunny
20-09-2012,San Diego Padres,Arizona Diamondbacks,73,0,NoWind,InDome
28-09-2012,Chicago Cubs,Arizona Diamondbacks,98,9,from Left to Right,Sunny
29-09-2012,Chicago Cubs,Arizona Diamondbacks,75,0,NoWind,InDome
30-09-2012,Chicago Cubs,Arizona Diamondbacks,73,0,NoWind,InDome
01-10-2012,Colorado Rockies,Arizona Diamondbacks,99,1,out to Leftfield,Sunny
02-10-2012,Colorado Rockies,Arizona Diamondbacks,100,2,out to Centerfield,Sunny
03-10-2012,Colorado Rockies,Arizona Diamondbacks,74,0,NoWind,InDome
13-04-2012,Milwaukee Brewers,Atlanta Braves,69,2,from Right to Left,Cloudy
14-04-2012,Milwaukee Brewers,Atlanta Braves,75,7,from Right to Left,Sunny
15-04-2012,Milwaukee Brewers,Atlanta Braves,75,12,out to Centerfield.,
16-04-2012,New York Mets,Atlanta Braves,71,7,in from Rightfield.,
17-04-2012,New York Mets,Atlanta Braves,68,12,from Left to Right.,
18-04-2012,New York Mets,Atlanta Braves,62,5,out to Rightfield,Rain
27-04-2012,Pittsburgh Pirates,Atlanta Braves,75,11,out to Rightfield,Cloudy
28-04-2012,Pittsburgh Pirates,Atlanta Braves,81,6,out to Centerfield,Sunny
29-04-2012,Pittsburgh Pirates,Atlanta Braves,81,5,from Right to Left,Sunny
30-04-2012,Pittsburgh Pirates,Atlanta Braves,84,5,from Left to Right.,
01-05-2012,Philadelphia Phillies,Atlanta Braves,84,6,from Right to Left,Cloudy
02-05-2012,Philadelphia Phillies,Atlanta Braves,87,7,from Right to Left,Cloudy
03-05-2012,Philadelphia Phillies,Atlanta Braves,81,4,in from Centerfield,Cloudy
14-05-2012,Cincinnati Reds,Atlanta Braves,79,11,out to Rightfield,Cloudy
15-05-2012,Cincinnati Reds,Atlanta Braves,76,7,from Left to Right.,
16-05-2012,Miami Marlins,Atlanta Braves,79,10,from Left to Right,Cloudy
17-05-2012,Miami Marlins,Atlanta Braves,81,5,out to Centerfield,Cloudy
25-05-2012,Washington Nationals,Atlanta Braves,88,5,from Left to Right,Cloudy
26-05-2012,Washington Nationals,Atlanta Braves,90,3,from Right to Left,Cloudy
27-05-2012,Washington Nationals,Atlanta Braves,85,14,out to Leftfield,Sunny
28-05-2012,St. Louis Cardinals,Atlanta Braves,82,9,in from Centerfield.,
29-05-2012,St. Louis Cardinals,Atlanta Braves,82,6,in from Rightfield,Cloudy
30-05-2012,St. Louis Cardinals,Atlanta Braves,89,5,from Left to Right,Cloudy
08-06-2012,Toronto Blue Jays,Atlanta Braves,84,8,from Right to Left,Cloudy
09-06-2012,Toronto Blue Jays,Atlanta Braves,86,9,from Right to Left,Cloudy
10-06-2012,Toronto Blue Jays,Atlanta Braves,71,5,from Right to Left.,
11-06-2012,New York Yankees,Atlanta Braves,79,8,from Left to Right.,
12-06-2012,New York Yankees,Atlanta Braves,84,11,from Left to Right,Cloudy
13-06-2012,New York Yankees,Atlanta Braves,83,4,from Right to Left,Cloudy
15-06-2012,Baltimore Orioles,Atlanta Braves,82,9,from Right to Left,Cloudy
16-06-2012,Baltimore Orioles,Atlanta Braves,80,8,from Right to Left,Cloudy
17-06-2012,Baltimore Orioles,Atlanta Braves,82,2,out to Rightfield,Sunny
26-06-2012,Arizona Diamondbacks,Atlanta Braves,88,8,in from Centerfield,Sunny
27-06-2012,Arizona Diamondbacks,Atlanta Braves,89,4,in from Centerfield,Sunny
28-06-2012,Arizona Diamondbacks,Atlanta Braves,97,9,out to Rightfield,Sunny
29-06-2012,Washington Nationals,Atlanta Braves,101,4,from Left to Right,Sunny
30-06-2012,Washington Nationals,Atlanta Braves,104,5,from Left to Right,Sunny
01-07-2012,Washington Nationals,Atlanta Braves,101,4,from Left to Right,Cloudy
02-07-2012,Chicago Cubs,Atlanta Braves,91,6,from Left to Right,Cloudy
03-07-2012,Chicago Cubs,Atlanta Braves,72,4,in from Leftfield.,
04-07-2012,Chicago Cubs,Atlanta Braves,82,7,from Left to Right,Cloudy
05-07-2012,Chicago Cubs,Atlanta Braves,96,10,in from Leftfield,Cloudy
13-07-2012,New York Mets,Atlanta Braves,73,6,from Left to Right.,
14-07-2012,New York Mets,Atlanta Braves,89,9,from Right to Left,Cloudy
15-07-2012,New York Mets,Atlanta Braves,87,5,from Right to Left.,
17-07-2012,San Francisco Giants,Atlanta Braves,77,5,out to Centerfield,Cloudy
18-07-2012,San Francisco Giants,Atlanta Braves,76,4,from Left to Right,Overcast
19-07-2012,San Francisco Giants,Atlanta Braves,84,2,from Left to Right,Cloudy
27-07-2012,Philadelphia Phillies,Atlanta Braves,85,6,from Left to Right,Overcast
28-07-2012,Philadelphia Phillies,Atlanta Braves,94,8,in from Leftfield,Sunny
29-07-2012,Philadelphia Phillies,Atlanta Braves,90,10,from Left to Right,Sunny
30-07-2012,Miami Marlins,Atlanta Braves,94,8,from Left to Right,Sunny
31-07-2012,Miami Marlins,Atlanta Braves,86,7,from Left to Right.,
01-08-2012,Miami Marlins,Atlanta Braves,89,8,from Left to Right.,
02-08-2012,Miami Marlins,Atlanta Braves,87,11,in from Centerfield.,
03-08-2012,Houston Astros,Atlanta Braves,87,12,from Right to Left,Overcast
04-08-2012,Houston Astros,Atlanta Braves,84,7,from Right to Left.,
05-08-2012,Houston Astros,Atlanta Braves,89,7,out to Centerfield,Cloudy
13-08-2012,San Diego Padres,Atlanta Braves,71,6,in from Centerfield.,
14-08-2012,San Diego Padres,Atlanta Braves,84,8,from Left to Right,Cloudy
15-08-2012,San Diego Padres,Atlanta Braves,84,7,from Left to Right.,
16-08-2012,San Diego Padres,Atlanta Braves,87,5,from Left to Right,Sunny
17-08-2012,Los Angeles Dodgers,Atlanta Braves,82,7,from Left to Right,Cloudy
18-08-2012,Los Angeles Dodgers,Atlanta Braves,79,6,from Left to Right.,
19-08-2012,Los Angeles Dodgers,Atlanta Braves,77,8,from Left to Right,Cloudy
31-08-2012,Philadelphia Phillies,Atlanta Braves,83,6,out to Centerfield,Cloudy
01-09-2012,Philadelphia Phillies,Atlanta Braves,90,6,from Left to Right.,
02-09-2012,Philadelphia Phillies,Atlanta Braves,83,8,from Left to Right.,
03-09-2012,Colorado Rockies,Atlanta Braves,83,9,from Left to Right.,
04-09-2012,Colorado Rockies,Atlanta Braves,74,5,out to Centerfield.,
05-09-2012,Colorado Rockies,Atlanta Braves,81,6,in from Leftfield,Cloudy
06-09-2012,Colorado Rockies,Atlanta Braves,77,5,from Left to Right.,
14-09-2012,Washington Nationals,Atlanta Braves,79,7,from Left to Right,Cloudy
15-09-2012,Washington Nationals,Atlanta Braves,84,5,from Left to Right.,
16-09-2012,Washington Nationals,Atlanta Braves,79,3,from Right to Left.,
25-09-2012,Miami Marlins,Atlanta Braves,79,6,out to Leftfield,Cloudy
26-09-2012,Miami Marlins,Atlanta Braves,82,5,from Left to Right,Cloudy
27-09-2012,Miami Marlins,Atlanta Braves,84,4,from Left to Right,Cloudy
28-09-2012,New York Mets,Atlanta Braves,78,1,in from Rightfield,Cloudy
29-09-2012,New York Mets,Atlanta Braves,75,5,from Left to Right.,
30-09-2012,New York Mets,Atlanta Braves,73,5,in from Centerfield.,
06-04-2012,Minnesota Twins,Baltimore Orioles,59,5,from Right to Left,Sunny
07-04-2012,Minnesota Twins,Baltimore Orioles,63,8,from Left to Right,Sunny
08-04-2012,Minnesota Twins,Baltimore Orioles,68,7,from Left to Right,Sunny
09-04-2012,New York Yankees,Baltimore Orioles,65,9,from Left to Right.,
10-04-2012,New York Yankees,Baltimore Orioles,62,8,from Left to Right,Sunny
11-04-2012,New York Yankees,Baltimore Orioles,53,9,in from Leftfield,Cloudy
24-04-2012,Toronto Blue Jays,Baltimore Orioles,60,6,out to Rightfield,Cloudy
25-04-2012,Toronto Blue Jays,Baltimore Orioles,70,6,out to Rightfield,Sunny
26-04-2012,Toronto Blue Jays,Baltimore Orioles,64,2,in from Centerfield.,
27-04-2012,Oakland Athletics,Baltimore Orioles,60,8,from Left to Right,Sunny
28-04-2012,Oakland Athletics,Baltimore Orioles,56,1,from Left to Right,Drizzle
29-04-2012,Oakland Athletics,Baltimore Orioles,64,5,in from Leftfield,Sunny
07-05-2012,Texas Rangers,Baltimore Orioles,67,3,from Right to Left.,
08-05-2012,Texas Rangers,Baltimore Orioles,68,6,out to Centerfield,Overcast
11-05-2012,Tampa Bay Rays,Baltimore Orioles,71,5,from Right to Left,Sunny
12-05-2012,Tampa Bay Rays,Baltimore Orioles,77,4,out to Centerfield,Cloudy
13-05-2012,Tampa Bay Rays,Baltimore Orioles,79,3,out to Centerfield,Cloudy
14-05-2012,New York Yankees,Baltimore Orioles,66,2,out to Rightfield,Drizzle
15-05-2012,New York Yankees,Baltimore Orioles,78,6,out to Centerfield,Cloudy
21-05-2012,Boston Red Sox,Baltimore Orioles,72,8,from Left to Right.,
22-05-2012,Boston Red Sox,Baltimore Orioles,76,2,in from Rightfield,Cloudy
23-05-2012,Boston Red Sox,Baltimore Orioles,75,4,from Left to Right.,
25-05-2012,Kansas City Royals,Baltimore Orioles,82,5,from Right to Left,Sunny
26-05-2012,Kansas City Royals,Baltimore Orioles,87,12,out to Leftfield.,
27-05-2012,Kansas City Royals,Baltimore Orioles,86,2,in from Rightfield.,
08-06-2012,Philadelphia Phillies,Baltimore Orioles,81,4,from Left to Right,Sunny
09-06-2012,Philadelphia Phillies,Baltimore Orioles,86,8,from Left to Right,Cloudy
10-06-2012,Philadelphia Phillies,Baltimore Orioles,90,1,out to Leftfield,Sunny
12-06-2012,Pittsburgh Pirates,Baltimore Orioles,72,3,from Right to Left,Overcast
13-06-2012,Pittsburgh Pirates,Baltimore Orioles,76,3,from Right to Left,Sunny
14-06-2012,Pittsburgh Pirates,Baltimore Orioles,79,7,in from Centerfield,Cloudy
22-06-2012,Washington Nationals,Baltimore Orioles,76,5,from Left to Right.,
23-06-2012,Washington Nationals,Baltimore Orioles,87,7,in from Leftfield,Sunny
24-06-2012,Washington Nationals,Baltimore Orioles,88,4,out to Centerfield,Cloudy
26-06-2012,Los Angeles Angels of Anaheim,Baltimore Orioles,78,3,out to Centerfield,Sunny
27-06-2012,Los Angeles Angels of Anaheim,Baltimore Orioles,85,4,out to Centerfield,Sunny
28-06-2012,Cleveland Indians,Baltimore Orioles,92,7,out to Rightfield,Sunny
29-06-2012,Cleveland Indians,Baltimore Orioles,100,3,from Left to Right,Sunny
30-06-2012,Cleveland Indians,Baltimore Orioles,91,5,out to Rightfield,Overcast
01-07-2012,Cleveland Indians,Baltimore Orioles,95,9,from Left to Right,Cloudy
13-07-2012,Detroit Tigers,Baltimore Orioles,85,3,out to Leftfield.,
14-07-2012,Detroit Tigers,Baltimore Orioles,86,5,from Left to Right,Overcast
15-07-2012,Detroit Tigers,Baltimore Orioles,87,4,from Left to Right.,
24-07-2012,Tampa Bay Rays,Baltimore Orioles,86,8,from Right to Left,Cloudy
25-07-2012,Tampa Bay Rays,Baltimore Orioles,85,4,out to Leftfield,Sunny
26-07-2012,Tampa Bay Rays,Baltimore Orioles,84,3,out to Rightfield.,
27-07-2012,Oakland Athletics,Baltimore Orioles,88,4,from Right to Left,Cloudy
28-07-2012,Oakland Athletics,Baltimore Orioles,88,2,from Left to Right,Cloudy
29-07-2012,Oakland Athletics,Baltimore Orioles,81,7,in from Centerfield.,
06-08-2012,Seattle Mariners,Baltimore Orioles,88,4,from Left to Right,Cloudy
07-08-2012,Seattle Mariners,Baltimore Orioles,85,5,in from Rightfield,Cloudy
08-08-2012,Seattle Mariners,Baltimore Orioles,85,4,from Left to Right,Cloudy
09-08-2012,Kansas City Royals,Baltimore Orioles,84,3,out to Leftfield,Overcast
10-08-2012,Kansas City Royals,Baltimore Orioles,86,4,out to Centerfield.,
11-08-2012,Kansas City Royals,Baltimore Orioles,73,2,out to Centerfield,Overcast
12-08-2012,Kansas City Royals,Baltimore Orioles,81,1,out to Rightfield,Sunny
14-08-2012,Boston Red Sox,Baltimore Orioles,84,6,in from Rightfield,Cloudy
15-08-2012,Boston Red Sox,Baltimore Orioles,80,5,from Right to Left,Cloudy
16-08-2012,Boston Red Sox,Baltimore Orioles,84,4,out to Centerfield,Sunny
24-08-2012,Toronto Blue Jays,Baltimore Orioles,84,3,out to Centerfield,Cloudy
25-08-2012,Toronto Blue Jays,Baltimore Orioles,77,4,in from Rightfield,Overcast
27-08-2012,Chicago White Sox,Baltimore Orioles,87,5,out to Centerfield,Cloudy
28-08-2012,Chicago White Sox,Baltimore Orioles,86,2,in from Leftfield,Sunny
29-08-2012,Chicago White Sox,Baltimore Orioles,82,2,out to Centerfield,Sunny
30-08-2012,Chicago White Sox,Baltimore Orioles,81,1,out to Leftfield,Sunny
06-09-2012,New York Yankees,Baltimore Orioles,80,3,out to Centerfield,Cloudy
07-09-2012,New York Yankees,Baltimore Orioles,83,8,in from Rightfield,Sunny
08-09-2012,New York Yankees,Baltimore Orioles,67,5,out to Centerfield,Rain
09-09-2012,New York Yankees,Baltimore Orioles,74,3,out to Centerfield.,
11-09-2012,Tampa Bay Rays,Baltimore Orioles,75,3,in from Rightfield,Cloudy
12-09-2012,Tampa Bay Rays,Baltimore Orioles,77,5,from Right to Left,Sunny
13-09-2012,Tampa Bay Rays,Baltimore Orioles,76,2,in from Rightfield,Sunny
25-09-2012,Toronto Blue Jays,Baltimore Orioles,72,5,out to Centerfield,Sunny
26-09-2012,Toronto Blue Jays,Baltimore Orioles,81,2,from Left to Right,Cloudy
28-09-2012,Boston Red Sox,Baltimore Orioles,72,3,from Right to Left.,
